acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.625,90.625,781.8828125,781.8828125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,127,127,0,0,127,127,0,127,127,127,127,0,127,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,115,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,612,705,4742,612,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,6,144372,930224,931329,144360,226076,931339,819398,221332,933563,936188,932351,935574,145078,935574,NA,Sternberg task,116,100081,128,yes,1024
90.69767442,90.69767442,779.9767442,779.9767442,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,128,128,0,0,128,128,0,128,128,128,128,0,128,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,116,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,536,705,4742,536,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,2,144372,936201,937309,144360,226076,937322,819398,221332,939545,942096,938333,941557,145078,941557,NA,Sternberg task,117,100617,129,yes,1024
90.76923077,90.76923077,779.5538462,779.5538462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,129,129,0,0,129,129,0,129,129,129,129,0,129,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,117,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,725,705,4742,725,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,7,144372,942109,943217,144360,226076,943228,819398,221332,945451,948190,944239,947462,145078,947462,NA,Sternberg task,118,101342,130,yes,1024
90.83969466,90.83969466,780.740458,780.740458,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,130,130,0,0,130,130,0,130,130,130,130,0,130,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,118,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,935,705,4742,935,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,8,144372,948203,949309,144360,226076,949320,819398,221332,951543,954492,950331,953554,145078,953554,NA,Sternberg task,119,102277,131,yes,1024
90.90909091,90.90909091,779.5984848,779.5984848,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,131,131,0,0,131,131,0,131,131,131,131,0,131,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,119,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,630,705,4742,630,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,1,144372,954506,955614,144360,226076,955625,819398,221332,957848,960491,956636,959858,145078,959858,NA,Sternberg task,120,102907,132,yes,1024
90.22556391,90.22556391,779,779,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,0,132,132,0,0,132,132,0,132,132,132,132,0,132,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,120,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.6,2,y,0,right,right,right,right,NA,700,705,4742,700,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,5,144372,960504,961610,144360,226076,961621,819398,221332,963845,966559,962633,965857,145078,965857,NA,Sternberg task,120,103607,133,yes,1024
90.29850746,90.29850746,779.1492537,779.1492537,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,133,133,0,0,133,133,0,133,133,133,133,0,133,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,121,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,799,705,4742,799,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,9,144372,960504,967681,144360,226076,967691,966573,221332,969915,972729,968702,971927,145078,971926,NA,Sternberg task,121,104406,134,yes,1024
90.37037037,90.37037037,778.5851852,778.5851852,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,134,134,0,0,134,134,0,134,134,134,134,0,134,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,122,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,703,705,4742,703,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,4,144372,972742,973849,144360,226076,973859,966573,221332,976082,978799,974870,978093,145078,978093,NA,Sternberg task,122,105109,135,yes,1024
90.44117647,90.44117647,776.9264706,776.9264706,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,135,135,0,0,135,135,0,135,135,135,135,0,135,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,123,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,553,705,4742,553,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,2,144372,978812,979949,144360,226076,979960,966573,221332,982183,984750,980972,984194,145078,984194,NA,Sternberg task,123,105662,136,yes,1024
89.7810219,89.7810219,775.0437956,775.0437956,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,0,136,136,0,0,136,136,0,136,136,136,136,0,136,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,124,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.6,6,y,0,right,right,right,right,NA,519,705,4742,519,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,6,144372,984764,985871,144360,226076,985882,966573,221332,988105,990638,986893,990116,145078,990116,NA,Sternberg task,123,106181,137,yes,1024
89.85507246,89.85507246,773.6304348,773.6304348,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,137,137,0,0,137,137,0,137,137,137,137,0,137,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,125,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.6,5,y,0,left,right,right,left,NA,580,705,4742,580,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,4,144372,984764,991758,144360,226076,991768,990651,221332,993990,996583,992779,996000,145078,996000,NA,Sternberg task,124,106761,138,yes,1024
