acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.53125,94.53125,984.46875,984.46875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,127,127,0,0,127,127,0,127,127,127,127,0,127,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,115,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,625,78588,6952,625,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,4,3306,895792,896900,3292,172774,896911,145399,165820,899134,901773,897922,901145,81896,901145,NA,Sternberg task,121,126012,128,yes,1024
94.57364341,94.57364341,985.9922481,985.9922481,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,128,128,0,0,128,128,0,128,128,128,128,0,128,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,116,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1181,78588,6952,1181,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,7,3306,901786,902894,3292,172774,902905,145399,165820,905126,908321,903916,907138,81896,907138,NA,Sternberg task,122,127193,129,yes,1024
94.61538462,94.61538462,984.0384615,984.0384615,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,129,129,0,0,129,129,0,129,129,129,129,0,129,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,117,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,732,78588,6952,732,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,9,3306,908337,909445,3292,172774,909455,145399,165820,911679,914426,910466,913691,81896,913691,NA,Sternberg task,123,127925,130,yes,1024
94.65648855,94.65648855,980.7251908,980.7251908,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,130,130,0,0,130,130,0,130,130,130,130,0,130,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,118,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,550,78588,6952,550,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,3306,914439,915547,3292,172774,915557,145399,165820,917781,920345,916568,919792,81896,919792,NA,Sternberg task,124,128475,131,yes,1024
94.6969697,94.6969697,981.0075758,981.0075758,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,131,131,0,0,131,131,0,131,131,131,131,0,131,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,119,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,1018,78588,6952,1018,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,3306,920358,921466,3292,172774,921477,145399,165820,923702,926734,922488,925713,81896,925713,NA,Sternberg task,125,129493,132,yes,1024
94.73684211,94.73684211,978.8496241,978.8496241,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,132,132,0,0,132,132,0,132,132,132,132,0,132,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,120,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,694,78588,6952,694,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,3306,926747,927861,3292,172774,927871,145399,165820,930097,932805,928882,932108,81896,932107,NA,Sternberg task,126,130187,133,yes,1024
94.7761194,94.7761194,977.0149254,977.0149254,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,133,133,0,0,133,133,0,133,133,133,133,0,133,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,121,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,733,78588,6952,733,NA,2,legacy,1,1024,2,48000,-16,experiment,4,even,6,3306,932817,933924,3292,172774,933934,145399,165820,936157,938904,934945,938169,81896,938168,NA,Sternberg task,127,130920,134,yes,1024
94.81481481,94.81481481,974.2222222,974.2222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,134,134,0,0,134,134,0,134,134,134,134,0,134,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,122,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,600,78588,6952,600,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,5,3306,938919,940027,3292,172774,940038,145399,165820,942259,944874,941049,944271,81896,944271,NA,Sternberg task,128,131520,135,yes,1024
94.85294118,94.85294118,971.8823529,971.8823529,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,135,135,0,0,135,135,0,135,135,135,135,0,135,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,123,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,656,78588,6952,656,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,3306,944887,946006,3292,172774,946018,145399,165820,948241,950913,947029,950254,81896,950254,NA,Sternberg task,129,132176,136,yes,1024
94.89051095,94.89051095,969.3576642,969.3576642,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,136,136,0,0,136,136,0,136,136,136,136,0,136,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,124,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,626,78588,6952,626,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,3306,950926,952033,3292,172774,952043,145399,165820,954268,956908,953055,956279,81896,956279,NA,Sternberg task,130,132802,137,yes,1024
94.92753623,94.92753623,968.8115942,968.8115942,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,137,137,0,0,137,137,0,137,137,137,137,0,137,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,125,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.6,6,y,0,left,left,right,left,NA,894,78588,6952,894,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,6,3306,956921,958031,3292,172774,958041,145399,165820,960264,963171,959051,962275,81896,962275,NA,Sternberg task,131,133696,138,yes,1024
