"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"74.1666666667","74.1666666667","878.858333333","878.858333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","0","119","119","0","0","119","119","0","0","119","119","119","119","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 1 3","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","523","243778","22718","523","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","1029285","248379","1025941","1027072","4586","358421","1027074","950910","4590","335702","1031290","1031815","1028080","1031290","NA","Sternberg task","89","105463","120","yes","1024"
"74.3801652893","74.3801652893","876.628099174","876.628099174","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","0","120","120","0","0","120","120","0","0","120","120","120","120","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 5 7 1","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","609","243778","22718","609","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","1035220","248379","1031857","1033008","4586","358421","1033009","950910","4590","335702","1037225","1037835","1034014","1037225","NA","Sternberg task","90","106072","121","yes","1024"
"74.5901639344","74.5901639344","873.942622951","873.942622951","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","0","121","121","0","0","121","121","0","0","121","121","121","121","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","549","243778","22718","549","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","1041241","248379","1037879","1039028","4586","358421","1039029","950910","4590","335702","1043245","1043795","1040035","1043245","NA","Sternberg task","91","106621","122","yes","1024"
"73.9837398374","73.9837398374","869.983739837","869.983739837","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","122","0","122","122","0","0","122","122","0","0","122","122","122","122","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 2 9 3 8 4","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","387","243778","22718","387","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","1047252","248379","1043884","1045039","4586","358421","1045041","950910","4590","335702","1049257","1049646","1046046","1049257","NA","Sternberg task","91","107008","123","yes","1024"
"74.1935483871","74.1935483871","867.564516129","867.564516129","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","0","123","123","0","0","123","123","0","0","123","123","123","123","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 3 8 2 1 4","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","570","243778","22718","570","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","1053129","248379","1043884","1050918","4586","358421","1050919","1049763","4590","335702","1055134","1055706","1051924","1055134","NA","Sternberg task","92","107578","124","yes","1024"
"74.4","74.4","866.472","866.472","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","0","124","124","0","0","124","124","0","0","124","124","124","124","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 8 2 7 4","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","731","243778","22718","731","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","1059188","248379","1055830","1056976","4586","358421","1056978","1049763","4590","335702","1061193","1061925","1057983","1061193","NA","Sternberg task","93","108309","125","yes","1024"
"74.6031746032","74.6031746032","863.793650794","863.793650794","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","0","125","125","0","0","125","125","0","0","125","125","125","125","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 3 2 5 8","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","529","243778","22718","529","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","1065320","248379","1061968","1063109","4586","358421","1063110","1049763","4590","335702","1067325","1067857","1064115","1067325","NA","Sternberg task","94","108838","126","yes","1024"
"74.8031496063","74.8031496063","860.952755906","860.952755906","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","0","126","126","0","0","126","126","0","0","126","126","126","126","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","space","left","left","NA","503","243778","22718","503","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","1071267","248379","1067903","1069054","4586","358421","1069056","1049763","4590","335702","1073272","1073776","1070062","1073272","NA","Sternberg task","95","109341","127","yes","1024"
"75","75","859.8828125","859.8828125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","0","127","127","0","0","127","127","0","0","127","127","127","127","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","724","243778","22718","724","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","1","1077184","248379","1073823","1074973","4586","358421","1074974","1049763","4590","335702","1079190","1079916","1075979","1079190","NA","Sternberg task","96","110065","128","yes","1024"
"75.1937984496","75.1937984496","857.953488372","857.953488372","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","0","128","128","0","0","128","128","0","0","128","128","128","128","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","611","243778","22718","611","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","1083319","248379","1079964","1081108","4586","358421","1081110","1049763","4590","335702","1085324","1085936","1082115","1085324","NA","Sternberg task","97","110676","129","yes","1024"
"75.3846153846","75.3846153846","855.415384615","855.415384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","0","129","129","0","0","129","129","0","0","129","129","129","129","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","528","243778","22718","528","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","1089301","248379","1085941","1087089","4586","358421","1087091","1049763","4590","335702","1091307","1091836","1088096","1091307","NA","Sternberg task","98","111204","130","yes","1024"
"75.572519084","75.572519084","856.038167939","856.038167939","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","130","130","0","0","130","130","0","0","130","130","130","130","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 7 4 5 8","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","937","243778","22718","937","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","1095242","248379","1091877","1093030","4586","358421","1093032","1049763","4590","335702","1097248","1098187","1094037","1097248","NA","Sternberg task","99","112141","131","yes","1024"
"75.7575757576","75.7575757576","856.03030303","856.03030303","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","0","131","131","0","0","131","131","0","0","131","131","131","131","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 9 5 6 7","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","855","243778","22718","855","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","1101596","248379","1098235","1099385","4586","358421","1099386","1049763","4590","335702","1103601","1104456","1100390","1103601","NA","Sternberg task","100","112996","132","yes","1024"
"75.9398496241","75.9398496241","853.541353383","853.541353383","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","0","132","132","0","0","132","132","0","0","132","132","132","132","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 1 8 7 5","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","525","243778","22718","525","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","1107865","248379","1104503","1105652","4586","358421","1105654","1049763","4590","335702","1109870","1110396","1106660","1109870","NA","Sternberg task","101","113521","133","yes","1024"
"76.1194029851","76.1194029851","852.097014925","852.097014925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","0","133","133","0","0","133","133","0","0","133","133","133","133","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 9 5","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","660","243778","22718","660","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","1113841","248379","1110444","1111628","4586","358421","1111630","1049763","4590","335702","1115846","1116506","1112636","1115846","NA","Sternberg task","102","114181","134","yes","1024"
"76.2962962963","76.2962962963","851.540740741","851.540740741","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","134","134","0","0","134","134","0","0","134","134","134","134","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","777","243778","22718","777","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","1119953","248379","1116594","1117741","4586","358421","1117743","1049763","4590","335702","1121958","1122737","1118748","1121958","NA","Sternberg task","103","114958","135","yes","1024"
"76.4705882353","76.4705882353","849.955882353","849.955882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","0","135","135","0","0","135","135","0","0","135","135","135","135","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 6 4","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","636","243778","22718","636","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","1126225","248379","1122823","1124015","4586","358421","1124017","1049763","4590","335702","1128230","1128867","1125020","1128230","NA","Sternberg task","104","115594","136","yes","1024"
"76.6423357664","76.6423357664","848.058394161","848.058394161","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","0","136","136","0","0","136","136","0","0","136","136","136","136","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 1 2","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","590","243778","22718","590","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","1132282","248379","1128912","1130070","4586","358421","1130073","1049763","4590","335702","1134286","1134878","1131077","1134286","NA","Sternberg task","105","116184","137","yes","1024"
"76.8115942029","76.8115942029","853.043478261","853.043478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","0","137","137","0","0","137","137","0","0","137","137","137","137","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","1536","243778","22718","1536","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","1138316","248379","1134925","1136103","4586","358421","1136105","1049763","4590","335702","1140321","1141857","1137110","1140321","NA","Sternberg task","106","117720","138","yes","1024"
