condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Instructions2,count_block1,count_block2,count_block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions2,response_finish,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_Instructions2,response_time_finish,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Instructions2,time_block1,time_block2,time_block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,96.77419355,96.77419355,523.9497406,523.9497406,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,123,0,123,0,123,0,0,123,123,123,123,123,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,43,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,357.123909,52612.30583,NA,15079.06033,NA,357.123909,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,295523.8954,4344.791823,NA,294407.4478,295641.9371,296001.4711,295516.2522,295640.803,Flanker Task,120,64969.76784,124,yes,1024
congruent,96.8,96.8,522.3698915,522.3698915,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,124,0,124,0,124,0,0,124,124,124,124,124,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,44,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,326.4686,52612.30583,NA,15079.06033,NA,326.4686,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,297140.6595,4344.791823,NA,296024.0259,297258.4402,297587.3514,297132.0934,297257.3293,Flanker Task,121,65296.23644,125,yes,1024
congruent,96.82539683,96.82539683,521.0298571,521.0298571,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,125,0,125,0,125,0,0,125,125,125,125,125,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,45,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,353.525549,52612.30583,NA,15079.06033,NA,353.525549,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,298757.0465,4344.791823,NA,297607.397,298874.4056,299230.3065,298738.7602,298873.6888,Flanker Task,122,65649.76199,126,yes,1024
incongruent,96.8503937,96.8503937,520.6669334,520.6669334,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,126,0,126,0,126,0,0,126,126,126,126,126,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,46,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,474.938547,52612.30583,NA,15079.06033,NA,474.938547,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,300357.2656,4344.791823,NA,299240.5034,300475.4182,300953.6048,300348.8341,300474.2328,Flanker Task,123,66124.70054,127,yes,1024
incongruent,96.875,96.875,520.7701475,520.7701475,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,127,0,127,0,127,0,0,127,127,127,127,127,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,47,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,533.87835,52612.30583,NA,15079.06033,NA,533.87835,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,302091.1983,4344.791823,NA,300973.7703,302207.9624,302744.2867,302080.5177,302207.3141,Flanker Task,124,66658.57889,128,yes,1024
congruent,96.89922481,96.89922481,519.8490179,519.8490179,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,128,0,128,0,128,0,0,128,128,128,128,128,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,48,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,401.944418,52612.30583,NA,15079.06033,NA,401.944418,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,303892.224,4344.791823,NA,302757.1525,304008.0067,304412.8358,303870.3738,304007.3554,Flanker Task,125,67060.5233,129,yes,1024
incongruent,96.92307692,96.92307692,519.9989262,519.9989262,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,129,0,129,0,129,0,0,129,129,129,129,129,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,49,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,539.337101,52612.30583,NA,15079.06033,NA,539.337101,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,305540.7071,4344.791823,NA,304424.2701,305658.4653,306200.3483,305533.8769,305657.2673,Flanker Task,126,67599.86041,130,yes,1024
incongruent,96.94656489,96.94656489,519.6856398,519.6856398,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,130,0,130,0,130,0,0,130,130,130,130,130,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,50,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,478.958407,52612.30583,NA,15079.06033,NA,478.958407,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,307373.8825,4344.791823,NA,306223.9175,307491.6787,307973.2111,307354.1517,307490.5735,Flanker Task,127,68078.81881,131,yes,1024
congruent,96.96969697,96.96969697,518.6623264,518.6623264,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,131,0,131,0,131,0,0,131,131,131,131,131,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,51,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,384.608274,52612.30583,NA,15079.06033,NA,384.608274,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,309107.1164,4344.791823,NA,307990.5401,309224.9954,309612.1945,309098.789,309223.8641,Flanker Task,128,68463.42709,132,yes,1024
congruent,96.9924812,96.9924812,518.0068407,518.0068407,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,132,0,132,0,132,0,0,132,132,132,132,132,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,52,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,431.482724,52612.30583,NA,15079.06033,NA,431.482724,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,310773.5502,4344.791823,NA,309624.1564,310891.6331,311325.6449,310756.9377,310890.5382,Flanker Task,129,68894.90981,133,yes,1024
incongruent,97.01492537,97.01492537,517.141202,517.141202,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,133,0,133,0,133,0,0,133,133,133,133,133,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,53,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,402.011263,52612.30583,NA,15079.06033,NA,402.011263,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,312457.7273,4344.791823,NA,311340.4946,312574.5198,312979.9985,312448.2174,312573.8645,Flanker Task,130,69296.92107,134,yes,1024
incongruent,97.03703704,97.03703704,517.0193433,517.0193433,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,134,0,134,0,134,0,0,134,134,134,134,134,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,54,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,500.690268,52612.30583,NA,15079.06033,NA,500.690268,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,314107.112,4344.791823,NA,312990.1821,314224.9689,314728.3543,314098.8683,314223.8485,Flanker Task,131,69797.61134,135,yes,1024
incongruent,97.05882353,97.05882353,516.8591341,516.8591341,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,135,0,135,0,135,0,0,135,135,135,135,135,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,55,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,495.230903,52612.30583,NA,15079.06033,NA,495.230903,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,315857.7001,4344.791823,NA,314740.4722,315975.1804,316472.7993,315849.5324,315974.0038,Flanker Task,132,70292.84224,136,yes,1024
incongruent,97.08029197,97.08029197,516.9780828,516.9780828,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,136,0,136,0,136,0,0,136,136,136,136,136,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,56,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,533.155103,52612.30583,NA,15079.06033,NA,533.155103,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,317607.1404,4344.791823,NA,316490.4583,317726.2841,318261.9438,317598.4311,317724.1874,Flanker Task,133,70825.99735,137,yes,1024
congruent,97.10144928,97.10144928,516.8868112,516.8868112,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,137,0,137,0,137,0,0,137,137,137,137,137,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,57,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,504.382604,52612.30583,NA,15079.06033,NA,504.382604,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,319423.7246,4344.791823,NA,318273.79,319541.8096,320049.1998,319407.4131,319540.5989,Flanker Task,134,71330.37995,138,yes,1024
incongruent,97.12230216,97.12230216,516.7282524,516.7282524,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,138,0,138,0,138,0,0,138,138,138,138,138,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,58,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,494.847135,52612.30583,NA,15079.06033,NA,494.847135,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,321173.6488,4344.791823,NA,320057.1698,321291.2158,321788.6691,321165.5965,321290.38,Flanker Task,135,71825.22709,139,yes,1024
congruent,97.14285714,97.14285714,516.3721435,516.3721435,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,139,0,139,0,139,0,0,139,139,139,139,139,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,59,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,466.873007,52612.30583,NA,15079.06033,NA,466.873007,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,322957.4481,4344.791823,NA,321807.132,323074.569,323544.3101,322940.6383,323073.9242,Flanker Task,136,72292.10009,140,yes,1024
congruent,96.45390071,96.45390071,514.6698263,514.6698263,black,psycho,psycho,psycho,0,uniform,0,undefined,0,h,0,0,0,0,140,0,140,0,140,0,0,140,140,140,140,140,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,60,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,276.345422,52612.30583,NA,15079.06033,NA,276.345422,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,324674.5226,4344.791823,NA,323557.0198,324791.1434,325071.0043,324668.7269,324790.4891,Flanker Task,136,72568.44552,141,yes,1024
incongruent,96.47887324,96.47887324,514.6434342,514.6434342,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,141,0,141,0,141,0,0,141,141,141,141,141,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,61,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,510.922145,52612.30583,NA,15079.06033,NA,510.922145,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,326725.0554,4344.791823,NA,325607.1448,326841.1511,327354.8351,326715.3663,326840.4849,Flanker Task,137,73079.36766,142,yes,1024
incongruent,96.5034965,96.5034965,514.4982969,514.4982969,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,142,0,142,0,142,0,0,142,142,142,142,142,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,62,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,493.8888,52612.30583,NA,15079.06033,NA,493.8888,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,328490.5833,4344.791823,NA,327373.7663,328608.2696,329105.0964,328482.7505,328607.1288,Flanker Task,138,73573.25646,143,yes,1024
incongruent,96.52777778,96.52777778,513.8782872,513.8782872,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,143,0,143,0,143,0,0,143,143,143,143,143,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,63,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,425.216903,52612.30583,NA,15079.06033,NA,425.216903,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,330240.4715,4344.791823,NA,329123.608,330358.0663,330785.801,330233.8914,330356.9644,Flanker Task,139,73998.47336,144,yes,1024
congruent,96.55172414,96.55172414,513.5949674,513.5949674,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,144,0,144,0,144,0,0,144,144,144,144,144,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,64,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,472.796912,52612.30583,NA,15079.06033,NA,472.796912,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,331923.5551,4344.791823,NA,330806.9171,332041.4686,332516.8838,331915.8035,332040.3254,Flanker Task,140,74471.27028,145,yes,1024
incongruent,96.57534247,96.57534247,513.2363983,513.2363983,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,145,0,145,0,145,0,0,145,145,145,145,145,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,65,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,461.243877,52612.30583,NA,15079.06033,NA,461.243877,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,333656.9846,4344.791823,NA,332540.8398,333774.8988,334238.7143,333649.8901,333773.5784,Flanker Task,141,74932.51415,146,yes,1024
incongruent,96.59863946,96.59863946,513.1353333,513.1353333,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,146,0,146,0,146,0,0,146,146,146,146,146,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,66,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,498.379842,52612.30583,NA,15079.06033,NA,498.379842,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,335373.5564,4344.791823,NA,334257.0062,335491.5764,335992.4568,335364.8098,335490.3556,Flanker Task,142,75430.89399,147,yes,1024
incongruent,96.62162162,96.62162162,512.8870946,512.8870946,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,147,0,147,0,147,0,0,147,147,147,147,147,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,67,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,476.396003,52612.30583,NA,15079.06033,NA,476.396003,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,337140.4002,4344.791823,NA,336006.9025,337260.5439,337739.6619,337122.2328,337259.4426,Flanker Task,143,75907.29,148,yes,1024
congruent,96.6442953,96.6442953,512.1856029,512.1856029,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,148,0,148,0,148,0,0,148,148,148,148,148,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,68,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,408.36484,52612.30583,NA,15079.06033,NA,408.36484,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,338873.3629,4344.791823,NA,337756.8541,338990.6135,339401.7568,338865.9004,338989.8855,Flanker Task,144,76315.65484,149,yes,1024
incongruent,96.66666667,96.66666667,511.5170428,511.5170428,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,149,0,149,0,149,0,0,149,149,149,149,149,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,69,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,411.901576,52612.30583,NA,15079.06033,NA,411.901576,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,340540.2219,4344.791823,NA,339425.1561,340658.1227,341072.6223,340534.0627,340656.824,Flanker Task,145,76727.55641,150,yes,1024
congruent,96.02649007,96.02649007,518.063705,518.063705,black,psycho,psycho,psycho,0,uniform,0,undefined,0,s,0,0,0,0,150,0,150,0,150,0,0,150,150,150,150,150,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,70,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,None,h,NA,s,NA,None,1500.063039,52612.30583,NA,15079.06033,NA,1500.063039,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,325090.1192,4295.980384,222941.6808,NA,342207.0834,4344.791823,NA,341090.2102,342324.7431,343825.7313,342199.0768,342323.6121,Flanker Task,145,78227.61945,151,yes,1024
incongruent,96.05263158,96.05263158,518.2540049,518.2540049,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,151,0,151,0,151,0,0,151,151,151,151,151,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,71,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,546.989297,52612.30583,NA,15079.06033,NA,546.989297,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,343840.112,4295.980384,344356.8778,NA,345990.3774,4344.791823,NA,344873.0763,346107.8699,346658.6113,345984.1437,346106.7472,Flanker Task,146,78774.60875,152,yes,1024
congruent,96.07843137,96.07843137,517.3789835,517.3789835,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,152,0,152,0,152,0,0,152,152,152,152,152,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,72,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,384.375728,52612.30583,NA,15079.06033,NA,384.375728,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,343840.112,4295.980384,344356.8778,NA,347791.3342,4344.791823,NA,346673.2785,347907.3481,348294.4596,347781.293,347906.7027,Flanker Task,147,79158.98448,153,yes,1024
incongruent,96.1038961,96.1038961,517.0902733,517.0902733,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,153,0,153,0,153,0,0,153,153,153,153,153,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,73,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,472.917609,52612.30583,NA,15079.06033,NA,472.917609,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,343840.112,4295.980384,344356.8778,NA,349423.2466,4344.791823,NA,348308.1673,349540.8777,350016.3108,349416.5158,349540.0579,Flanker Task,148,79631.90209,154,yes,1024
