"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.5483870968","93.5483870968","479.225806452","479.225806452","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","30","0","30","0","30","0","0","0","30","30","30","30","30","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","511","NA","23435","NA","NA","511","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","80235","3762","NA","NA","79102","80341","80852","80232","80340","New experiment","29","14856","31","yes","1024"
"93.75","93.75","476.75","476.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","31","0","31","0","31","0","0","0","31","31","31","31","31","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","400","NA","23435","NA","NA","400","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","NA","NA","42608","3757","NA","NA","81998","3762","NA","NA","80858","82104","82505","81995","82104","New experiment","30","15256","32","yes","1024"
"93.9393939394","93.9393939394","474.454545455","474.454545455","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","32","0","32","0","32","0","0","0","32","32","32","32","32","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","401","NA","23435","NA","NA","401","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","NA","NA","42608","3757","NA","NA","83651","3762","NA","NA","82510","83757","84159","83647","83756","New experiment","31","15657","33","yes","1024"
"94.1176470588","94.1176470588","473.411764706","473.411764706","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","33","0","33","0","33","0","0","0","33","33","33","33","33","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","439","NA","23435","NA","NA","439","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","85302","3762","NA","NA","84164","85408","85848","85299","85408","New experiment","32","16096","34","yes","1024"
"94.2857142857","94.2857142857","476","476","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","34","0","34","0","34","0","0","0","34","34","34","34","34","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","564","NA","23435","NA","NA","564","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","NA","NA","42608","3757","NA","NA","86984","3762","NA","NA","85855","87090","87655","86981","87090","New experiment","33","16660","35","yes","1024"
"94.4444444444","94.4444444444","476.111111111","476.111111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","35","0","35","0","35","0","0","0","35","35","35","35","35","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","480","NA","23435","NA","NA","480","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","NA","NA","42608","3757","NA","NA","88789","3762","NA","NA","87660","88895","89376","88786","88895","New experiment","34","17140","36","yes","1024"
"94.5945945946","94.5945945946","473.810810811","473.810810811","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","36","0","36","0","36","0","0","0","36","36","36","36","36","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","36","36","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","391","NA","23435","NA","NA","391","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","90520","3762","NA","NA","89382","90626","91018","90517","90625","New experiment","35","17531","37","yes","1024"
"94.7368421053","94.7368421053","474.789473684","474.789473684","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","37","0","37","0","37","0","0","0","37","37","37","37","37","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","37","37","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","511","NA","23435","NA","NA","511","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","NA","NA","42608","3757","NA","NA","92153","3762","NA","NA","91024","92259","92771","92150","92258","New experiment","36","18042","38","yes","1024"
"94.8717948718","94.8717948718","472.820512821","472.820512821","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","38","0","38","0","38","0","0","0","38","38","38","38","38","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","38","38","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","398","NA","23435","NA","NA","398","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","NA","NA","42608","3757","NA","NA","93912","3762","NA","NA","92777","94018","94417","93908","94017","New experiment","37","18440","39","yes","1024"
"95","95","472.25","472.25","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","39","0","39","0","39","0","0","0","39","39","39","39","39","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","39","39","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","450","NA","23435","NA","NA","450","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","95543","3762","NA","NA","94422","95649","96099","95540","95649","New experiment","38","18890","40","yes","1024"
"95.1219512195","95.1219512195","474.658536585","474.658536585","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","40","0","40","0","40","0","0","0","40","40","40","40","40","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","40","40","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","571","NA","23435","NA","NA","571","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","97246","3762","NA","NA","96105","97352","97924","97242","97351","New experiment","39","19461","41","yes","1024"
"95.2380952381","95.2380952381","474.547619048","474.547619048","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","41","0","41","0","41","0","0","0","41","41","41","41","41","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","41","41","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","470","NA","23435","NA","NA","470","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","NA","NA","42608","3757","NA","NA","99072","3762","NA","NA","97930","99178","99649","99069","99178","New experiment","40","19931","42","yes","1024"
"95.3488372093","95.3488372093","477.023255814","477.023255814","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","42","0","42","0","42","0","0","0","42","42","42","42","42","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","42","42","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","581","NA","23435","NA","NA","581","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","100785","3762","NA","NA","99654","100891","101473","100782","100891","New experiment","41","20512","43","yes","1024"
"95.4545454545","95.4545454545","482.295454545","482.295454545","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","43","0","43","0","43","0","0","0","43","43","43","43","43","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","43","43","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","709","NA","23435","NA","NA","709","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","102613","3762","NA","NA","101478","102719","103429","102610","102719","New experiment","42","21221","44","yes","1024"
"95.5555555556","95.5555555556","481.733333333","481.733333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","44","0","44","0","44","0","0","0","44","44","44","44","44","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","44","44","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","457","NA","23435","NA","NA","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","104569","3762","NA","NA","103434","104675","105133","104565","104675","New experiment","43","21678","45","yes","1024"
"95.652173913","95.652173913","482.5","482.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","45","0","45","0","45","0","0","0","45","45","45","45","45","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","45","45","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","517","NA","23435","NA","NA","517","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","106274","3762","NA","NA","105139","106380","106900","106270","106379","New experiment","44","22195","46","yes","1024"
"95.7446808511","95.7446808511","483.276595745","483.276595745","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","46","0","46","0","46","0","0","0","46","46","46","46","46","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","46","46","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","519","NA","23435","NA","NA","519","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","108041","3762","NA","NA","106905","108147","108668","108038","108146","New experiment","45","22714","47","yes","1024"
"95.8333333333","95.8333333333","484.520833333","484.520833333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","47","0","47","0","47","0","0","0","47","47","47","47","47","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","47","47","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","543","NA","23435","NA","NA","543","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","109794","3762","NA","NA","108673","109900","110444","109791","109900","New experiment","46","23257","48","yes","1024"
"95.9183673469","95.9183673469","486.93877551","486.93877551","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","48","0","48","0","48","0","0","0","48","48","48","48","48","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","48","48","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","603","NA","23435","NA","NA","603","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","111585","3762","NA","NA","110449","111691","112295","111582","111691","New experiment","47","23860","49","yes","1024"
"96","96","486.92","486.92","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","49","0","49","0","49","0","0","0","49","49","49","49","49","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","49","49","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","486","NA","23435","NA","NA","486","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","NA","NA","42608","3757","NA","NA","113420","3762","NA","NA","112300","113526","114014","113417","113526","New experiment","48","24346","50","yes","1024"
"96.0784313725","96.0784313725","486.411764706","486.411764706","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","50","0","50","0","50","0","0","0","50","50","50","50","50","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","50","50","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","461","NA","23435","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","NA","NA","42608","3757","NA","NA","115153","3762","NA","NA","114019","115259","115721","115149","115258","New experiment","49","24807","51","yes","1024"
"96.1538461538","96.1538461538","487.557692308","487.557692308","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","51","0","51","0","51","0","0","0","51","51","51","51","51","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","51","51","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","546","NA","23435","NA","NA","546","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","116862","3762","NA","NA","115727","116968","117516","116859","116968","New experiment","50","25353","52","yes","1024"
"96.2264150943","96.2264150943","488.905660377","488.905660377","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","52","0","52","0","52","0","0","0","52","52","52","52","52","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","52","52","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","559","NA","23435","NA","NA","559","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","NA","NA","42608","3757","NA","NA","118662","3762","NA","NA","117521","118768","119329","118659","118767","New experiment","51","25912","53","yes","1024"
"96.2962962963","96.2962962963","489.518518519","489.518518519","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","53","0","53","0","53","0","0","0","53","53","53","53","53","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","53","53","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","522","NA","23435","NA","NA","522","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","120466","3762","NA","NA","119334","120572","121097","120463","120572","New experiment","52","26434","54","yes","1024"
"96.3636363636","96.3636363636","492.327272727","492.327272727","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","54","0","54","0","54","0","0","0","54","54","54","54","54","09/27/20 15:44:53","1500","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","54","54","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","644","NA","23435","NA","NA","644","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","NA","NA","42608","3757","NA","NA","122238","3762","NA","NA","121108","122344","122989","122235","122343","New experiment","53","27078","55","yes","1024"
