"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_ixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_ixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.17948717948718","87.17948717948718","433.28205128205127","433.28205128205127","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","38","0","38","0","0","0","0","38","38","38","38","38","38","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","38","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","393","NA","579","NA","NA","393","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","NA","NA","57598","NA","66492","2506","NA","NA","2493","NA","67551","67667","68061","67539","67667","Flanker Task ","34","16898","39","yes","1024"
"87.5","87.5","434.25","434.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","39","0","39","0","0","0","0","39","39","39","39","39","39","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","39","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","472","NA","579","NA","NA","472","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","NA","NA","57598","NA","68082","2506","NA","NA","2493","NA","69142","69257","69730","69130","69257","Flanker Task ","35","17370","40","yes","1024"
"87.8048780487805","87.8048780487805","437.4390243902439","437.4390243902439","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","40","0","40","0","0","0","0","40","40","40","40","40","40","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","40","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","565","NA","579","NA","NA","565","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","69752","2506","NA","NA","2493","NA","70811","70926","71492","70798","70926","Flanker Task ","36","17935","41","yes","1024"
"88.0952380952381","88.0952380952381","437.6904761904762","437.6904761904762","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","41","0","41","0","0","0","0","41","41","41","41","41","41","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","41","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","448","NA","579","NA","NA","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","71513","2506","NA","NA","2493","NA","72573","72688","73137","72560","72688","Flanker Task ","37","18383","42","yes","1024"
"88.37209302325581","88.37209302325581","438.4418604651163","438.4418604651163","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","42","0","42","0","0","0","0","42","42","42","42","42","42","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","42","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","470","NA","579","NA","NA","470","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","73159","2506","NA","NA","2493","NA","74220","74336","74807","74208","74336","Flanker Task ","38","18853","43","yes","1024"
"88.63636363636364","88.63636363636364","439.25","439.25","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","43","0","43","0","0","0","0","43","43","43","43","43","43","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","43","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","474","NA","579","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","74828","2506","NA","NA","2493","NA","75887","76001","76476","75874","76001","Flanker Task ","39","19327","44","yes","1024"
"88.88888888888889","88.88888888888889","438.8","438.8","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","44","0","44","0","0","0","0","44","44","44","44","44","44","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","44","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","419","NA","579","NA","NA","419","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","76498","2506","NA","NA","2493","NA","77558","77673","78093","77545","77673","Flanker Task ","40","19746","45","yes","1024"
"89.1304347826087","89.1304347826087","439.5217391304348","439.5217391304348","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","45","0","45","0","0","0","0","45","45","45","45","45","45","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","45","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","472","NA","579","NA","NA","472","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","78114","2506","NA","NA","2493","NA","79173","79287","79760","79160","79287","Flanker Task ","41","20218","46","yes","1024"
"89.36170212765957","89.36170212765957","440.7659574468085","440.7659574468085","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","46","0","46","0","0","0","0","46","46","46","46","46","46","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","46","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","498","NA","579","NA","NA","498","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","79781","2506","NA","NA","2493","NA","80841","80956","81455","80828","80956","Flanker Task ","42","20716","47","yes","1024"
"89.58333333333333","89.58333333333333","439.1875","439.1875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","47","0","47","0","0","0","0","47","47","47","47","47","47","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","47","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","365","NA","579","NA","NA","365","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","81476","2506","NA","NA","2493","NA","82535","82650","83016","82523","82650","Flanker Task ","43","21081","48","yes","1024"
"89.79591836734694","89.79591836734694","440.7959183673469","440.7959183673469","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","48","0","48","0","0","0","0","48","48","48","48","48","48","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","48","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","518","NA","579","NA","NA","518","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","NA","NA","57598","NA","83038","2506","NA","NA","2493","NA","84097","84213","84732","84084","84213","Flanker Task ","44","21599","49","yes","1024"
"90","90","439.7","439.7","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","49","0","49","0","0","0","0","49","49","49","49","49","49","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","49","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","386","NA","579","NA","NA","386","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","84753","2506","NA","NA","2493","NA","85812","85927","86314","85799","85927","Flanker Task ","45","21985","50","yes","1024"
"90.19607843137256","90.19607843137256","440.9019607843137","440.9019607843137","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","50","0","50","0","0","0","0","50","50","50","50","50","50","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","50","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","501","NA","579","NA","NA","501","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","NA","NA","57598","NA","86335","2506","NA","NA","2493","NA","87394","87508","88010","87382","87508","Flanker Task ","46","22486","51","yes","1024"
"90.38461538461539","90.38461538461539","440.7307692307692","440.7307692307692","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","51","0","51","0","0","0","0","51","51","51","51","51","51","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","51","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","432","NA","579","NA","NA","432","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","NA","NA","57598","NA","88031","2506","NA","NA","2493","NA","89089","89205","89638","89076","89205","Flanker Task ","47","22918","52","yes","1024"
"90.56603773584905","90.56603773584905","440.9433962264151","440.9433962264151","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","52","0","52","0","0","0","0","52","52","52","52","52","52","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","52","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","452","NA","579","NA","NA","452","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","89660","2506","NA","NA","2493","NA","90719","90834","91288","90706","90834","Flanker Task ","48","23370","53","yes","1024"
"90.74074074074075","90.74074074074075","440.7962962962963","440.7962962962963","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","53","0","53","0","0","0","0","53","53","53","53","53","53","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","53","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","433","NA","579","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","NA","NA","57598","NA","91310","2506","NA","NA","2493","NA","92370","92485","92919","92357","92485","Flanker Task ","49","23803","54","yes","1024"
"90.9090909090909","90.9090909090909","441.90909090909093","441.90909090909093","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","54","0","54","0","0","0","0","54","54","54","54","54","54","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","54","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","502","NA","579","NA","NA","502","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","92940","2506","NA","NA","2493","NA","94000","94113","94617","93987","94113","Flanker Task ","50","24305","55","yes","1024"
"91.07142857142857","91.07142857142857","441.75","441.75","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","55","0","55","0","0","0","0","55","55","55","55","55","55","Fri Sep 18 11:18:26 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","55","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","433","NA","579","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","NA","NA","57598","NA","94638","2506","NA","NA","2493","NA","95697","95812","96246","95684","95812","Flanker Task ","51","24738","56","yes","1024"
