Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
SSHSS,89.28571429,89.28571429,470.4732143,470.4732143,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,111,111,111,0,0,0,111,0,111,0,0,0,111,111,111,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,491,NA,3168,563,NA,491,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,186148,199011,200711,4223,146215,3656,198507,NA,200115,143046,3660,NA,200218,200114,200218,Flanker Test,100,52693,112,yes,1024
HHSHH,89.38053097,89.38053097,471.539823,471.539823,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,112,112,112,0,0,0,112,0,112,0,0,0,112,112,112,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,591,NA,3168,563,NA,591,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,201220,203022,4223,146215,3656,198507,NA,202327,143046,3660,NA,202430,202325,202430,Flanker Test,101,53284,113,yes,1024
SSHSS,89.47368421,89.47368421,471.9122807,471.9122807,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,113,113,113,0,0,0,113,0,113,0,0,0,113,113,113,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,514,NA,3168,563,NA,514,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,203025,204747,4223,146215,3656,198507,NA,204127,143046,3660,NA,204231,204126,204231,Flanker Test,102,53798,114,yes,1024
HHHHH,89.56521739,89.56521739,472.026087,472.026087,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,114,114,114,0,0,0,114,0,114,0,0,0,114,114,114,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,485,NA,3168,563,NA,485,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,204750,206439,4223,146215,3656,198507,NA,205848,143046,3660,NA,205952,205846,205952,Flanker Test,103,54283,115,yes,1024
SSSSS,89.65517241,89.65517241,472.4310345,472.4310345,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,115,115,115,0,0,0,115,0,115,0,0,0,115,115,115,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,519,NA,3168,563,NA,519,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,206443,208152,4223,146215,3656,198507,NA,207529,143046,3660,NA,207632,207527,207632,Flanker Test,104,54802,116,yes,1024
HHSHH,89.74358974,89.74358974,472.8461538,472.8461538,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,116,116,116,0,0,0,116,0,116,0,0,0,116,116,116,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,521,NA,3168,563,NA,521,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,208156,209889,4223,146215,3656,198507,NA,209263,143046,3660,NA,209366,209262,209366,Flanker Test,105,55323,117,yes,1024
HHHHH,89.83050847,89.83050847,472.440678,472.440678,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,117,117,117,0,0,0,117,0,117,0,0,0,117,117,117,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,425,NA,3168,563,NA,425,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,209893,211531,4223,146215,3656,198507,NA,211000,143046,3660,NA,211104,210999,211104,Flanker Test,106,55748,118,yes,1024
SSHSS,89.91596639,89.91596639,472.8487395,472.8487395,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,118,118,118,0,0,0,118,0,118,0,0,0,118,118,118,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,521,NA,3168,563,NA,521,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,211536,213267,4223,146215,3656,198507,NA,212641,143046,3660,NA,212744,212639,212744,Flanker Test,107,56269,119,yes,1024
SSHSS,90,90,477.2083333,477.2083333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,119,119,119,0,0,0,119,0,119,0,0,0,119,119,119,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,996,NA,3168,563,NA,996,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,213271,215473,4223,146215,3656,198507,NA,214374,143046,3660,NA,214476,214374,214476,Flanker Test,108,57265,120,yes,1024
HHHHH,90.08264463,90.08264463,476.9421488,476.9421488,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,120,120,120,0,0,0,120,0,120,0,0,0,120,120,120,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,445,NA,3168,563,NA,445,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,215981,217635,4223,146215,3656,215477,NA,217085,143046,3660,NA,217188,217084,217187,Flanker Test,109,57710,121,yes,1024
SSHSS,90.16393443,90.16393443,476.8360656,476.8360656,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,121,121,121,0,0,0,121,0,121,0,0,0,121,121,121,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,464,NA,3168,563,NA,464,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,217638,219259,4223,146215,3656,215477,NA,218690,143046,3660,NA,218793,218688,218793,Flanker Test,110,58174,122,yes,1024
SSSSS,90.24390244,90.24390244,476.6341463,476.6341463,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,122,122,122,0,0,0,122,0,122,0,0,0,122,122,122,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,452,NA,3168,563,NA,452,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,219262,220927,4223,146215,3656,215477,NA,220371,143046,3660,NA,220474,220369,220474,Flanker Test,111,58626,123,yes,1024
SSSSS,90.32258065,90.32258065,476.3387097,476.3387097,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,123,123,123,0,0,0,123,0,123,0,0,0,123,123,123,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,440,NA,3168,563,NA,440,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,220931,222553,4223,146215,3656,215477,NA,222008,143046,3660,NA,222111,222006,222111,Flanker Test,112,59066,124,yes,1024
SSSSS,90.4,90.4,476.24,476.24,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,124,124,124,0,0,0,124,0,124,0,0,0,124,124,124,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,464,NA,3168,563,NA,464,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,222557,224210,4223,146215,3656,215477,NA,223642,143046,3660,NA,223745,223640,223745,Flanker Test,113,59530,125,yes,1024
SSHSS,90.47619048,90.47619048,477.0079365,477.0079365,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,125,125,125,0,0,0,125,0,125,0,0,0,125,125,125,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,573,NA,3168,563,NA,573,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,224215,225949,4223,146215,3656,215477,NA,225274,143046,3660,NA,225375,225272,225375,Flanker Test,114,60103,126,yes,1024
SSSSS,90.5511811,90.5511811,476.5590551,476.5590551,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,126,126,126,0,0,0,126,0,126,0,0,0,126,126,126,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,420,NA,3168,563,NA,420,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,225953,227583,4223,146215,3656,215477,NA,227061,143046,3660,NA,227162,227060,227162,Flanker Test,115,60523,127,yes,1024
SSSSS,90.625,90.625,476.1640625,476.1640625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,127,127,127,0,0,0,127,0,127,0,0,0,127,127,127,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,426,NA,3168,563,NA,426,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,227587,229224,4223,146215,3656,215477,NA,228693,143046,3660,NA,228796,228691,228796,Flanker Test,116,60949,128,yes,1024
SSSSS,90.69767442,90.69767442,475.4806202,475.4806202,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,128,128,128,0,0,0,128,0,128,0,0,0,128,128,128,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,388,NA,3168,563,NA,388,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,229228,230823,4223,146215,3656,215477,NA,230331,143046,3660,NA,230433,230329,230432,Flanker Test,117,61337,129,yes,1024
SSHSS,90.76923077,90.76923077,475.9846154,475.9846154,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,129,129,129,0,0,0,129,0,129,0,0,0,129,129,129,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,541,NA,3168,563,NA,541,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,230826,232567,4223,146215,3656,215477,NA,231921,143046,3660,NA,232025,231919,232025,Flanker Test,118,61878,130,yes,1024
SSHSS,90.83969466,90.83969466,476.0458015,476.0458015,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,130,130,130,0,0,0,130,0,130,0,0,0,130,130,130,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,484,NA,3168,563,NA,484,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,232571,234226,4223,146215,3656,215477,NA,233638,143046,3660,NA,233741,233637,233741,Flanker Test,119,62362,131,yes,1024
HHSHH,90.90909091,90.90909091,476.4318182,476.4318182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,131,131,131,0,0,0,131,0,131,0,0,0,131,131,131,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,527,NA,3168,563,NA,527,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,234230,235968,4223,146215,3656,215477,NA,235336,143046,3660,NA,235439,235334,235439,Flanker Test,120,62889,132,yes,1024
HHSHH,90.97744361,90.97744361,476.3233083,476.3233083,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,132,132,132,0,0,0,132,0,132,0,0,0,132,132,132,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,462,NA,3168,563,NA,462,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,235971,237646,4223,146215,3656,215477,NA,237080,143046,3660,NA,237183,237078,237183,Flanker Test,121,63351,133,yes,1024
SSHSS,91.04477612,91.04477612,476.8283582,476.8283582,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,133,133,133,0,0,0,133,0,133,0,0,0,133,133,133,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,544,NA,3168,563,NA,544,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,237650,239404,4223,146215,3656,215477,NA,238756,143046,3660,NA,238859,238755,238858,Flanker Test,122,63895,134,yes,1024
HHSHH,91.11111111,91.11111111,477.7407407,477.7407407,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,134,134,134,0,0,0,134,0,134,0,0,0,134,134,134,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,600,NA,3168,563,NA,600,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,239408,241216,4223,146215,3656,215477,NA,240512,143046,3660,NA,240615,240510,240615,Flanker Test,123,64495,135,yes,1024
HHSHH,91.17647059,91.17647059,477.5147059,477.5147059,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,135,135,135,0,0,0,135,0,135,0,0,0,135,135,135,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,447,NA,3168,563,NA,447,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,241218,242841,4223,146215,3656,215477,NA,242291,143046,3660,NA,242393,242290,242393,Flanker Test,124,64942,136,yes,1024
SSHSS,91.24087591,91.24087591,478.2554745,478.2554745,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,136,136,136,0,0,0,136,0,136,0,0,0,136,136,136,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,579,NA,3168,563,NA,579,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,242845,244601,4223,146215,3656,215477,NA,243917,143046,3660,NA,244021,243914,244021,Flanker Test,125,65521,137,yes,1024
SSHSS,91.30434783,91.30434783,478.7826087,478.7826087,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,137,137,137,0,0,0,137,0,137,0,0,0,137,137,137,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,551,NA,3168,563,NA,551,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,244607,246361,4223,146215,3656,215477,NA,245705,143046,3660,NA,245808,245704,245807,Flanker Test,126,66072,138,yes,1024
SSSSS,91.36690647,91.36690647,478.5467626,478.5467626,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,138,138,138,0,0,0,138,0,138,0,0,0,138,138,138,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,446,NA,3168,563,NA,446,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,246364,248022,4223,146215,3656,215477,NA,247471,143046,3660,NA,247574,247470,247574,Flanker Test,127,66518,139,yes,1024
HHSHH,91.42857143,91.42857143,479.6,479.6,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,139,139,139,0,0,0,139,0,139,0,0,0,139,139,139,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,626,NA,3168,563,NA,626,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,248026,249862,4223,146215,3656,215477,NA,249132,143046,3660,NA,249235,249131,249235,Flanker Test,128,67144,140,yes,1024
HHSHH,91.4893617,91.4893617,479.6879433,479.6879433,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,140,140,140,0,0,0,140,0,140,0,0,0,140,140,140,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,492,NA,3168,563,NA,492,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,250369,252067,4223,146215,3656,249865,NA,251470,143046,3660,NA,251574,251468,251574,Flanker Test,129,67636,141,yes,1024
HHHHH,91.54929577,91.54929577,482.7746479,482.7746479,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,141,141,141,0,0,0,141,0,141,0,0,0,141,141,141,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,918,NA,3168,563,NA,918,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,252069,254194,4223,146215,3656,249865,NA,253173,143046,3660,NA,253274,253172,253274,Flanker Test,130,68554,142,yes,1024
HHHHH,91.60839161,91.60839161,483.2097902,483.2097902,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,142,142,142,0,0,0,142,0,142,0,0,0,142,142,142,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,545,NA,3168,563,NA,545,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,254701,256447,4223,146215,3656,254197,NA,255799,143046,3660,NA,255900,255798,255900,Flanker Test,131,69099,143,yes,1024
HHHHH,91.66666667,91.66666667,483.0347222,483.0347222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,143,143,143,0,0,0,143,0,143,0,0,0,143,143,143,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,458,NA,3168,563,NA,458,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,256450,258069,4223,146215,3656,254197,NA,257505,143046,3660,NA,257609,257504,257609,Flanker Test,132,69557,144,yes,1024
SSHSS,91.03448276,91.03448276,482,482,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,144,144,144,0,0,0,144,0,144,0,0,0,144,144,144,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,333,NA,3168,563,NA,333,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,200716,258073,259620,4223,146215,3656,254197,NA,259182,143046,3660,NA,259285,259180,259285,Flanker Test,132,69890,145,yes,1024
HHHHH,91.09589041,91.09589041,481.1712329,481.1712329,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,145,145,145,0,0,0,145,0,145,0,0,0,145,145,145,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,361,NA,3168,563,NA,361,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,260128,261698,4223,146215,3656,254197,NA,261233,143046,3660,NA,261336,261232,261336,Flanker Test,133,70251,146,yes,1024
HHSHH,91.15646259,91.15646259,481.537415,481.537415,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,146,146,146,0,0,0,146,0,146,0,0,0,146,146,146,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,535,NA,3168,563,NA,535,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,261702,263410,4223,146215,3656,254197,NA,262771,143046,3660,NA,262874,262769,262874,Flanker Test,134,70786,147,yes,1024
SSSSS,91.21621622,91.21621622,481.0945946,481.0945946,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,147,147,147,0,0,0,147,0,147,0,0,0,147,147,147,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,416,NA,3168,563,NA,416,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,263413,265049,4223,146215,3656,254197,NA,264528,143046,3660,NA,264631,264526,264631,Flanker Test,135,71202,148,yes,1024
SSHSS,91.27516779,91.27516779,481.0402685,481.0402685,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,148,148,148,0,0,0,148,0,148,0,0,0,148,148,148,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,473,NA,3168,563,NA,473,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,265051,266728,4223,146215,3656,254197,NA,266151,143046,3660,NA,266254,266149,266254,Flanker Test,136,71675,149,yes,1024
