"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.96969696969697","96.96969696969697","432.8787878787879","432.8787878787879","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","98","0","98","98","0","98","0","98","0","0","98","98","98","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","18","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","488","20766","NA","7634","NA","488","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","186291","1417","187338","165393","1363","NA","NA","187340","150633","NA","187445","187934","187445","Flanker Test","96","42855","99","yes","1024"
"97","97","433.55","433.55","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","99","0","99","99","0","99","0","99","0","0","99","99","99","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","19","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","500","20766","NA","7634","NA","500","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","187937","1417","188984","165393","1363","NA","NA","188986","150633","NA","189090","189591","189090","Flanker Test","97","43355","100","yes","1024"
"97.02970297029702","97.02970297029702","434.2970297029703","434.2970297029703","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","100","0","100","100","0","100","0","100","0","0","100","100","100","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","20","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","509","20766","NA","7634","NA","509","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","189594","1417","190641","165393","1363","NA","NA","190643","150633","NA","190747","191257","190747","Flanker Test","98","43864","101","yes","1024"
"97.05882352941177","97.05882352941177","434.3333333333333","434.3333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","101","0","101","101","0","101","0","101","0","0","101","101","101","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","21","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","438","20766","NA","7634","NA","438","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","191261","1417","192308","165393","1363","NA","NA","192310","150633","NA","192414","192853","192414","Flanker Test","99","44302","102","yes","1024"
"97.0873786407767","97.0873786407767","433.94174757281553","433.94174757281553","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","102","0","102","102","0","102","0","102","0","0","102","102","102","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","22","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","394","20766","NA","7634","NA","394","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","192856","1417","193898","165393","1363","NA","NA","193900","150633","NA","194004","194399","194004","Flanker Test","100","44696","103","yes","1024"
"97.11538461538461","97.11538461538461","434.02884615384613","434.02884615384613","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","103","0","103","103","0","103","0","103","0","0","103","103","103","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","23","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","443","20766","NA","7634","NA","443","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","194402","1417","195450","165393","1363","NA","NA","195452","150633","NA","195556","196000","195556","Flanker Test","101","45139","104","yes","1024"
"97.14285714285714","97.14285714285714","433.73333333333335","433.73333333333335","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","104","0","104","104","0","104","0","104","0","0","104","104","104","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","24","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","403","20766","NA","7634","NA","403","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","196003","1417","197049","165393","1363","NA","NA","197051","150633","NA","197156","197560","197155","Flanker Test","102","45542","105","yes","1024"
"97.16981132075472","97.16981132075472","433.79245283018867","433.79245283018867","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","105","0","105","105","0","105","0","105","0","0","105","105","105","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","25","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","440","20766","NA","7634","NA","440","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","197563","1417","198611","165393","1363","NA","NA","198613","150633","NA","198717","199158","198717","Flanker Test","103","45982","106","yes","1024"
"97.19626168224299","97.19626168224299","433.4579439252336","433.4579439252336","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","106","0","106","106","0","106","0","106","0","0","106","106","106","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","26","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","398","20766","NA","7634","NA","398","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","199161","1417","200209","165393","1363","NA","NA","200211","150633","NA","200316","200715","200316","Flanker Test","104","46380","107","yes","1024"
"97.22222222222223","97.22222222222223","432.69444444444446","432.69444444444446","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","107","0","107","107","0","107","0","107","0","0","107","107","107","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","27","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","351","20766","NA","7634","NA","351","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","200718","1417","201763","165393","1363","NA","NA","201765","150633","NA","201870","202222","201869","Flanker Test","105","46731","108","yes","1024"
"97.24770642201835","97.24770642201835","434.56880733944956","434.56880733944956","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","108","0","108","108","0","108","0","108","0","0","108","108","108","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","28","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","637","20766","NA","7634","NA","637","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","202225","1417","203272","165393","1363","NA","NA","203274","150633","NA","203378","204016","203378","Flanker Test","106","47368","109","yes","1024"
"97.27272727272727","97.27272727272727","434.92727272727274","434.92727272727274","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","109","0","109","109","0","109","0","109","0","0","109","109","109","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","29","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","474","20766","NA","7634","NA","474","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","204523","1417","205572","165393","1363","204019","NA","205574","150633","NA","205678","206153","205678","Flanker Test","107","47842","110","yes","1024"
"97.29729729729729","97.29729729729729","435.4144144144144","435.4144144144144","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","110","0","110","110","0","110","0","110","0","0","110","110","110","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","30","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","489","20766","NA","7634","NA","489","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","206156","1417","207202","165393","1363","204019","NA","207204","150633","NA","207308","207798","207308","Flanker Test","108","48331","111","yes","1024"
"97.32142857142857","97.32142857142857","434.58035714285717","434.58035714285717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","111","0","111","111","0","111","0","111","0","0","111","111","111","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","31","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","342","20766","NA","7634","NA","342","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","207802","1417","208855","165393","1363","204019","NA","208858","150633","NA","208963","209306","208962","Flanker Test","109","48673","112","yes","1024"
"97.34513274336283","97.34513274336283","434.4159292035398","434.4159292035398","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","112","0","112","112","0","112","0","112","0","0","112","112","112","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","32","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","416","20766","NA","7634","NA","416","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","209310","1417","210358","165393","1363","204019","NA","210360","150633","NA","210464","210881","210464","Flanker Test","110","49089","113","yes","1024"
"97.36842105263158","97.36842105263158","433.4561403508772","433.4561403508772","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","113","0","113","113","0","113","0","113","0","0","113","113","113","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","33","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","325","20766","NA","7634","NA","325","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","210891","1417","211948","165393","1363","204019","NA","211950","150633","NA","212054","212380","212054","Flanker Test","111","49414","114","yes","1024"
"97.3913043478261","97.3913043478261","432.9391304347826","432.9391304347826","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","114","0","114","114","0","114","0","114","0","0","114","114","114","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","34","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","374","20766","NA","7634","NA","374","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","212383","1417","213428","165393","1363","204019","NA","213430","150633","NA","213534","213909","213534","Flanker Test","112","49788","115","yes","1024"
"96.55172413793103","96.55172413793103","432.1810344827586","432.1810344827586","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","115","0","115","115","0","115","0","115","0","0","115","115","115","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","35","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","345","20766","NA","7634","NA","345","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","213912","1417","214959","165393","1363","204019","NA","214961","150633","NA","215065","215411","215065","Flanker Test","112","50133","116","yes","1024"
"96.58119658119658","96.58119658119658","431.56410256410254","431.56410256410254","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","116","0","116","116","0","116","0","116","0","0","116","116","116","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","36","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","360","20766","NA","7634","NA","360","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","215918","1417","216966","215414","1363","204019","NA","216967","150633","NA","217071","217432","217071","Flanker Test","113","50493","117","yes","1024"
"96.61016949152543","96.61016949152543","432.04237288135596","432.04237288135596","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","117","0","117","117","0","117","0","117","0","0","117","117","117","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","37","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","488","20766","NA","7634","NA","488","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","217435","1417","218483","215414","1363","204019","NA","218485","150633","NA","218590","219079","218589","Flanker Test","114","50981","118","yes","1024"
