"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.92929292929293","92.92929292929293","518.5353535353536","518.5353535353536","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","98","0","98","98","0","0","0","0","98","98","98","98","98","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","529","NA","58728","36807","NA","529","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","NA","265629","NA","270530","269472","2461","201033","NA","2446","246185","270644","271175","270518","270644","Flanker Task ","92","51335","99","yes","1024"
"93","93","517.47","517.47","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","99","0","99","99","0","0","0","0","99","99","99","99","99","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","412","NA","58728","36807","NA","412","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","NA","265629","NA","272253","271195","2461","201033","NA","2446","246185","272368","272782","272241","272368","Flanker Task ","93","51747","100","yes","1024"
"93.06930693069307","93.06930693069307","517.039603960396","517.039603960396","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","100","0","100","100","0","0","0","0","100","100","100","100","100","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","474","NA","58728","36807","NA","474","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","NA","265629","NA","273859","272803","2461","201033","NA","2446","246185","273974","274450","273848","273974","Flanker Task ","94","52221","101","yes","1024"
"92.15686274509804","92.15686274509804","517.0784313725491","517.0784313725491","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","101","0","101","101","0","0","0","0","101","101","101","101","101","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","521","NA","58728","36807","NA","521","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","265629","NA","275530","274470","2461","201033","NA","2446","246185","275644","276167","275518","275644","Flanker Task ","94","52742","102","yes","1024"
"92.23300970873787","92.23300970873787","516.1359223300971","516.1359223300971","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","102","0","102","102","0","0","0","0","102","102","102","102","102","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","420","NA","58728","36807","NA","420","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","NA","276187","NA","277757","276700","2461","201033","NA","2446","246185","277872","278294","277745","277872","Flanker Task ","95","53162","103","yes","1024"
"92.3076923076923","92.3076923076923","516.0961538461538","516.0961538461538","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","103","0","103","103","0","0","0","0","103","103","103","103","103","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","512","NA","58728","36807","NA","512","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","276187","NA","279371","278315","2461","201033","NA","2446","246185","279486","280000","279360","279486","Flanker Task ","96","53674","104","yes","1024"
"92.38095238095238","92.38095238095238","514.9809523809524","514.9809523809524","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","104","0","104","104","0","0","0","0","104","104","104","104","104","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","399","NA","58728","36807","NA","399","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","NA","276187","NA","281078","280021","2461","201033","NA","2446","246185","281192","281593","281066","281192","Flanker Task ","97","54073","105","yes","1024"
"92.45283018867924","92.45283018867924","513.811320754717","513.811320754717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","105","0","105","105","0","0","0","0","105","105","105","105","105","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","391","NA","58728","36807","NA","391","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","NA","276187","NA","282675","281617","2461","201033","NA","2446","246185","282789","283182","282663","282789","Flanker Task ","98","54464","106","yes","1024"
"92.5233644859813","92.5233644859813","513.8971962616822","513.8971962616822","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","106","0","106","106","0","0","0","0","106","106","106","106","106","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","523","NA","58728","36807","NA","523","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","NA","276187","NA","284259","283202","2461","201033","NA","2446","246185","284373","284898","284247","284373","Flanker Task ","99","54987","107","yes","1024"
"92.5925925925926","92.5925925925926","515.6203703703703","515.6203703703703","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","107","0","107","107","0","0","0","0","107","107","107","107","107","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","700","NA","58728","36807","NA","700","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","NA","276187","NA","285975","284918","2461","201033","NA","2446","246185","286089","286791","285963","286089","Flanker Task ","100","55687","108","yes","1024"
"91.74311926605505","91.74311926605505","514.4311926605504","514.4311926605504","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","108","0","108","108","0","0","0","0","108","108","108","108","108","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","386","NA","58728","36807","NA","386","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","276187","NA","288381","287324","2461","201033","NA","2446","286811","288495","288883","288370","288495","Flanker Task ","100","56073","109","yes","1024"
"91.81818181818181","91.81818181818181","513.4727272727273","513.4727272727273","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","109","0","109","109","0","0","0","0","109","109","109","109","109","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","409","NA","58728","36807","NA","409","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","288904","NA","290473","289417","2461","201033","NA","2446","286811","290587","290997","290462","290587","Flanker Task ","101","56482","110","yes","1024"
"91.89189189189189","91.89189189189189","513.1261261261261","513.1261261261261","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","110","0","110","110","0","0","0","0","110","110","110","110","110","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","475","NA","58728","36807","NA","475","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","288904","NA","292076","291017","2461","201033","NA","2446","286811","292190","292667","292064","292190","Flanker Task ","102","56957","111","yes","1024"
"91.96428571428571","91.96428571428571","511.86607142857144","511.86607142857144","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","111","0","111","111","0","0","0","0","111","111","111","111","111","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","372","NA","58728","36807","NA","372","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","288904","NA","293744","292687","2461","201033","NA","2446","286811","293858","294232","293731","293858","Flanker Task ","103","57329","112","yes","1024"
"92.03539823008849","92.03539823008849","510.94690265486724","510.94690265486724","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","112","0","112","112","0","0","0","0","112","112","112","112","112","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","408","NA","58728","36807","NA","408","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","NA","288904","NA","295312","294254","2461","201033","NA","2446","286811","295426","295835","295300","295426","Flanker Task ","104","57737","113","yes","1024"
"92.10526315789474","92.10526315789474","511.12280701754383","511.12280701754383","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","113","0","113","113","0","0","0","0","113","113","113","113","113","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","531","NA","58728","36807","NA","531","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","NA","288904","NA","296913","295856","2461","201033","NA","2446","286811","297027","297559","296901","297027","Flanker Task ","105","58268","114","yes","1024"
"92.17391304347827","92.17391304347827","510.8608695652174","510.8608695652174","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","114","0","114","114","0","0","0","0","114","114","114","114","114","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","481","NA","58728","36807","NA","481","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","NA","288904","NA","298638","297580","2461","201033","NA","2446","286811","298753","299235","298626","298753","Flanker Task ","106","58749","115","yes","1024"
"92.24137931034483","92.24137931034483","509.3965517241379","509.3965517241379","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","115","0","115","115","0","0","0","0","115","115","115","115","115","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","NA","s","341","NA","58728","36807","NA","341","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","NA","288904","NA","300315","299256","2461","201033","NA","2446","286811","300428","300770","300303","300428","Flanker Task ","107","59090","116","yes","1024"
"91.45299145299145","91.45299145299145","507.64102564102564","507.64102564102564","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","116","0","116","116","0","0","0","0","116","116","116","116","116","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","304","NA","58728","36807","NA","304","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","NA","288904","NA","301849","300791","2461","201033","NA","2446","286811","301964","302269","301838","301964","Flanker Task ","107","59394","117","yes","1024"
"91.52542372881356","91.52542372881356","508.04237288135596","508.04237288135596","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","117","0","117","117","0","0","0","0","117","117","117","117","117","Sat Sep 19 10:43:40 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","NA","h","555","NA","58728","36807","NA","555","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","NA","302291","NA","303863","302805","2461","201033","NA","2446","286811","303978","304534","303851","303978","Flanker Task ","108","59949","118","yes","1024"
