"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","width"
"95","95","501","501","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","121","121","0","121","0","121","0","0","0","121","121","121","121","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","524.0","NA","100180","24710","NA","524","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","332272","298125","3124","331769","NA","333315","3252","238183","NA","333419","333945","333312","333419","Lab 2-1","116","61126.0","122","1024"
"95","95","500","500","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","122","122","0","122","0","122","0","0","0","122","122","122","122","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","435.0","NA","100180","24710","NA","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","333949","298125","3124","331769","NA","335002","3252","238183","NA","335104","335540","334999","335104","Lab 2-1","117","61561.0","123","1024"
"95","95","499","499","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","123","123","0","123","0","123","0","0","0","123","123","123","123","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","435.0","NA","100180","24710","NA","435","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","335543","298125","3124","331769","NA","336587","3252","238183","NA","336690","337126","336584","336690","Lab 2-1","118","61996.0","124","1024"
"95","95","498","498","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","124","124","0","124","0","124","0","0","0","124","124","124","124","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","344.0","NA","100180","24710","NA","344","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","337130","298125","3124","331769","NA","338175","3252","238183","NA","338277","338622","338172","338277","Lab 2-1","119","62340.0","125","1024"
"95","95","497","497","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","125","125","0","125","0","125","0","0","0","125","125","125","125","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","405.0","NA","100180","24710","NA","405","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","338626","298125","3124","331769","NA","339713","3252","238183","NA","339817","340223","339710","339817","Lab 2-1","120","62745.0","126","1024"
"95","95","498","498","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","126","126","0","126","0","126","0","0","0","126","126","126","126","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","517.0","NA","100180","24710","NA","517","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","340227","298125","3124","331769","NA","341263","3252","238183","NA","341366","341884","341260","341366","Lab 2-1","121","63262.0","127","1024"
"95","95","498","498","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","127","127","0","127","0","127","0","0","0","127","127","127","127","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","483.0","NA","100180","24710","NA","483","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","341888","298125","3124","331769","NA","342926","3252","238183","NA","343029","343513","342923","343028","Lab 2-1","122","63745.0","128","1024"
"95","95","498","498","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","128","128","0","128","0","128","0","0","0","128","128","128","128","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","511.0","NA","100180","24710","NA","511","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","343517","298125","3124","331769","NA","344561","3252","238183","NA","344665","345177","344558","344664","Lab 2-1","123","64256.0","129","1024"
"95","95","497","497","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","129","129","0","129","0","129","0","0","0","129","129","129","129","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","414.0","NA","100180","24710","NA","414","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","345181","298125","3124","331769","NA","346224","3252","238183","NA","346327","346742","346221","346326","Lab 2-1","124","64670.0","130","1024"
"95","95","496","496","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","130","130","0","130","0","130","0","0","0","130","130","130","130","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","422.0","NA","100180","24710","NA","422","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","346746","298125","3124","331769","NA","347790","3252","238183","NA","347893","348316","347787","347893","Lab 2-1","125","65092.0","131","1024"
"95","95","495","495","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","131","131","0","131","0","131","0","0","0","131","131","131","131","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","372.0","NA","100180","24710","NA","372","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","348319","298125","3124","331769","NA","349364","3252","238183","NA","349467","349841","349361","349467","Lab 2-1","126","65464.0","132","1024"
"95","95","495","495","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","132","132","0","132","0","132","0","0","0","132","132","132","132","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","382.0","NA","100180","24710","NA","382","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","349844","298125","3124","331769","NA","350888","3252","238183","NA","350991","351374","350885","350991","Lab 2-1","127","65846.0","133","1024"
"95","95","494","494","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","133","133","0","133","0","133","0","0","0","133","133","133","133","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","415.0","NA","100180","24710","NA","415","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","351377","298125","3124","331769","NA","352426","3252","238183","NA","352529","352946","352423","352529","Lab 2-1","128","66261.0","134","1024"
"95","95","493","493","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","134","134","0","134","0","134","0","0","0","134","134","134","134","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","389.0","NA","100180","24710","NA","389","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","352949","298125","3124","331769","NA","353992","3252","238183","NA","354094","354485","353989","354094","Lab 2-1","129","66650.0","135","1024"
"95","95","493","493","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","135","135","0","135","0","135","0","0","0","135","135","135","135","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","460.0","NA","100180","24710","NA","460","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","354488","298125","3124","331769","NA","355527","3252","238183","NA","355631","356093","355525","355631","Lab 2-1","130","67110.0","136","1024"
"94","94","492","492","black","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","136","136","0","136","0","136","0","0","0","136","136","136","136","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","329.0","NA","100180","24710","NA","329","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","356150","298125","3124","331769","NA","357195","3252","238183","NA","357299","357629","357193","357299","Lab 2-1","130","67439.0","137","1024"
"94","94","492","492","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","137","137","0","137","0","137","0","0","0","137","137","137","137","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","522.0","NA","100180","24710","NA","522","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","358136","357633","3124","331769","NA","359179","3252","238183","NA","359282","359806","359176","359282","Lab 2-1","131","67961.0","138","1024"
"94","94","491","491","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","138","138","0","138","0","138","0","0","0","138","138","138","138","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","412.0","NA","100180","24710","NA","412","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","359809","357633","3124","331769","NA","360853","3252","238183","NA","360956","361369","360850","360955","Lab 2-1","132","68373.0","139","1024"
"95","95","491","491","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","139","139","0","139","0","139","0","0","0","139","139","139","139","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","382.0","NA","100180","24710","NA","382","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","361373","357633","3124","331769","NA","362414","3252","238183","NA","362517","362900","362411","362517","Lab 2-1","133","68755.0","140","1024"
"95","95","491","491","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","140","140","0","140","0","140","0","0","0","140","140","140","140","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","591.0","NA","100180","24710","NA","591","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","362903","357633","3124","331769","NA","363955","3252","238183","NA","364058","364650","363952","364057","Lab 2-1","134","69346.0","141","1024"
"95","95","490","490","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","141","141","0","141","0","141","0","0","0","141","141","141","141","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","322.0","NA","100180","24710","NA","322","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","364653","357633","3124","331769","NA","365690","3252","238183","NA","365794","366118","365687","365794","Lab 2-1","135","69668.0","142","1024"
"95","95","491","491","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","142","142","0","142","0","142","0","0","0","142","142","142","142","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","586.0","NA","100180","24710","NA","586","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","366121","357633","3124","331769","NA","367159","3252","238183","NA","367263","367851","367157","367263","Lab 2-1","136","70254.0","143","1024"
"95","95","491","491","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","143","143","0","143","0","143","0","0","0","143","143","143","143","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","494.0","NA","100180","24710","NA","494","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","367855","357633","3124","331769","NA","368899","3252","238183","NA","369001","369496","368896","369001","Lab 2-1","137","70748.0","144","1024"
"95","95","490","490","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","144","144","0","144","0","144","0","0","0","144","144","144","144","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","350.0","NA","100180","24710","NA","350","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","369499","357633","3124","331769","NA","370543","3252","238183","NA","370646","370999","370540","370646","Lab 2-1","138","71098.0","145","1024"
"95","95","489","489","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","145","145","0","145","0","145","0","0","0","145","145","145","145","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","434.0","NA","100180","24710","NA","434","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","371002","357633","3124","331769","NA","372055","3252","238183","NA","372159","372595","372053","372159","Lab 2-1","139","71532.0","146","1024"
"95","95","489","489","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","146","146","0","146","0","146","0","0","0","146","146","146","146","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","440.0","NA","100180","24710","NA","440","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","372598","357633","3124","331769","NA","373638","3252","238183","NA","373742","374184","373636","373742","Lab 2-1","140","71972.0","147","1024"
"95","95","488","488","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","147","147","0","147","0","147","0","0","0","147","147","147","147","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","365.0","NA","100180","24710","NA","365","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","374188","357633","3124","331769","NA","375231","3252","238183","NA","375335","375702","375228","375335","Lab 2-1","141","72337.0","148","1024"
"95","95","489","489","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","148","148","0","148","0","148","0","0","0","148","148","148","148","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","568.0","NA","100180","24710","NA","568","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","375705","357633","3124","331769","NA","376752","3252","238183","NA","376856","377426","376750","376856","Lab 2-1","142","72905.0","149","1024"
"95","95","488","488","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","149","149","0","149","0","149","0","0","0","149","149","149","149","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","357.0","NA","100180","24710","NA","357","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","377429","357633","3124","331769","NA","378465","3252","238183","NA","378568","378928","378462","378568","Lab 2-1","143","73262.0","150","1024"
"95","95","488","488","black","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","150","150","0","150","0","150","0","0","0","150","150","150","150","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","496.0","NA","100180","24710","NA","496","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","103450","262894","NA","378931","357633","3124","331769","NA","379976","3252","238183","NA","380079","380576","379972","380078","Lab 2-1","144","73758.0","151","1024"
"95","95","487","487","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","151","151","0","151","0","151","0","0","0","151","151","151","151","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","368.0","NA","100180","24710","NA","368","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","380580","357633","3124","331769","NA","381622","3252","238183","NA","381726","382096","381620","381726","Lab 2-1","145","74126.0","152","1024"
"95","95","486","486","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","152","152","0","152","0","152","0","0","0","152","152","152","152","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","340.0","NA","100180","24710","NA","340","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","382099","357633","3124","331769","NA","383141","3252","238183","NA","383245","383587","383138","383245","Lab 2-1","146","74466.0","153","1024"
"95","95","485","485","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","153","153","0","153","0","153","0","0","0","153","153","153","153","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","274.0","NA","100180","24710","NA","274","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","383590","357633","3124","331769","NA","384634","3252","238183","NA","384737","385014","384631","384737","Lab 2-1","147","74740.0","154","1024"
"95","95","484","484","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","154","154","0","154","0","154","0","0","0","154","154","154","154","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","312.0","NA","100180","24710","NA","312","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","385017","357633","3124","331769","NA","386076","3252","238183","NA","386180","386493","386073","386180","Lab 2-1","148","75052.0","155","1024"
"95","95","483","483","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","155","155","0","155","0","155","0","0","0","155","155","155","155","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","405.0","NA","100180","24710","NA","405","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","386496","357633","3124","331769","NA","387546","3252","238183","NA","387650","388057","387543","387650","Lab 2-1","149","75457.0","156","1024"
"94","94","482","482","black","legacy","legacy","legacy","incongruent","0","undefined","0","h","0","0","0","156","156","0","156","0","156","0","0","0","156","156","156","156","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","336.0","NA","100180","24710","NA","336","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","388060","357633","3124","331769","NA","389096","3252","238183","NA","389199","389537","389093","389199","Lab 2-1","149","75793.0","157","1024"
"94","94","482","482","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","157","157","0","157","0","157","0","0","0","157","157","157","157","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","378.0","NA","100180","24710","NA","378","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","NA","390044","389540","3124","331769","NA","391083","3252","238183","NA","391186","391565","391080","391186","Lab 2-1","150","76171.0","158","1024"
"94","94","482","482","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","158","158","0","158","0","158","0","0","0","158","158","158","158","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","NA","s","621.0","NA","100180","24710","NA","621","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","NA","391569","389540","3124","331769","NA","392611","3252","238183","NA","392714","393336","392608","392714","Lab 2-1","151","76792.0","159","1024"
"95","95","483","483","black","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","159","159","0","159","0","159","0","0","0","159","159","159","159","Wed Sep 20 10:45:35 2023","600","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","NA","h","577.0","NA","100180","24710","NA","577","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","103450","262894","NA","393843","389540","3124","393339","NA","394887","3252","238183","NA","394991","395570","394885","394990","Lab 2-1","152","77369.0","160","1024"
"95","95","483","483","black","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","160","160","0","160","0","160","0","0","0","160","160","160","160","Wed Sep 20 10:45:35 2023","300","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","0","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","space","s","h","s","401.0","NA","100180","24710","21923","401","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","103450","262894","418503","395575","389540","3124","393339","NA","418552","3252","238183","396578","418656","419058","418547","418655","Lab 2-1","153","77770.0","161","1024"
"95","95","481","481","black","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","161","161","0","161","0","161","0","0","0","161","161","161","161","Wed Sep 20 10:45:35 2023","300","The main experiment item","True","Lab2.1.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","1","79","/Users/test/Downloads/at-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","space","s","h","h","308.0","NA","100180","24710","21923","308","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","103450","262894","418503","419577","389540","3124","419074","NA","420613","3252","238183","396578","420716","421026","420610","420715","Lab 2-1","154","78078.0","162","1024"
