acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
96,96,487,487,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,150,0,0,0,150,0,150,0,150,0,0,0,150,150,NA,150,150,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,70,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,388,NA,34597,42697,NA,388,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,325246,35764,211441,NA,310323,1163,228592,NA,326284,1166,168743,NA,326385,326774,NA,326282,326385,Flanker Task,146,73617,151,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,151,0,0,0,151,0,151,0,151,0,0,0,151,151,NA,151,151,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,71,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,394,NA,34597,42697,NA,394,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,326778,35764,211441,NA,310323,1163,228592,NA,327808,1166,168743,NA,327909,328304,NA,327806,327909,Flanker Task,147,74011,152,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,152,0,0,0,152,0,152,0,152,0,0,0,152,152,NA,152,152,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,72,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,405,NA,34597,42697,NA,405,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,328310,35764,211441,NA,310323,1163,228592,NA,329341,1166,168743,NA,329442,329849,NA,329339,329442,Flanker Task,147,74416,153,1024
96,96,486,486,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,153,0,0,0,153,0,153,0,153,0,0,0,153,153,NA,153,153,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,73,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,449,NA,34597,42697,NA,449,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,330354,35764,211441,NA,329853,1163,228592,NA,331397,1166,168743,NA,331498,331948,NA,331394,331498,Flanker Task,148,74865,154,1024
96,96,485,485,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,154,0,0,0,154,0,154,0,154,0,0,0,154,154,NA,154,154,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,74,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,435,NA,34597,42697,NA,435,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,331950,35764,211441,NA,329853,1163,228592,NA,332980,1166,168743,NA,333081,333517,NA,332978,333081,Flanker Task,149,75300,155,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,155,0,0,0,155,0,155,0,155,0,0,0,155,155,NA,155,155,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,75,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,527,NA,34597,42697,NA,527,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,333519,35764,211441,NA,329853,1163,228592,NA,334551,1166,168743,NA,334652,335180,NA,334550,334652,Flanker Task,150,75827,156,1024
96,96,485,485,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,156,0,0,0,156,0,156,0,156,0,0,0,156,156,NA,156,156,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,76,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,473,NA,34597,42697,NA,473,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,335184,35764,211441,NA,329853,1163,228592,NA,336215,1166,168743,NA,336316,336790,NA,336213,336316,Flanker Task,151,76300,157,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,157,0,0,0,157,0,157,0,157,0,0,0,157,157,NA,157,157,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,77,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,566,NA,34597,42697,NA,566,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,336794,35764,211441,NA,329853,1163,228592,NA,337821,1166,168743,NA,337922,338489,NA,337819,337922,Flanker Task,152,76866,158,1024
96,96,486,486,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,158,0,0,0,158,0,158,0,158,0,0,0,158,158,NA,158,158,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,78,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,422,NA,34597,42697,NA,422,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,338493,35764,211441,NA,329853,1163,228592,NA,339530,1166,168743,NA,339631,340054,NA,339528,339631,Flanker Task,153,77288,159,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,159,0,0,0,159,0,159,0,159,0,0,0,159,159,NA,159,159,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,79,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,517,NA,34597,42697,NA,517,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,340057,35764,211441,NA,329853,1163,228592,NA,341087,1166,168743,NA,341188,341706,NA,341086,341188,Flanker Task,154,77805,160,1024
96,96,487,487,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,160,0,0,0,160,0,160,0,160,0,0,0,160,160,NA,160,160,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,0,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,646,NA,34597,42697,12961,646,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,341710,35764,211441,355673,329853,1163,228592,NA,355701,1166,168743,342711,355802,356450,NA,355700,355802,Flanker Task,155,78451,161,1024
96,96,486,486,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,161,0,0,0,161,0,161,0,161,0,0,0,161,161,NA,161,161,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,1,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,384,NA,34597,42697,12961,384,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,356955,35764,211441,355673,329853,1163,356454,NA,357980,1166,168743,342711,358081,358467,NA,357978,358081,Flanker Task,156,78835,162,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,162,0,0,0,162,0,162,0,162,0,0,0,162,162,NA,162,162,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,2,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,403,NA,34597,42697,12961,403,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,358974,35764,211441,355673,329853,1163,358473,NA,360001,1166,168743,342711,360102,360506,NA,359999,360102,Flanker Task,157,79238,163,1024
96,96,486,486,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,163,0,0,0,163,0,163,0,163,0,0,0,163,163,NA,163,163,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,3,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,470,NA,34597,42697,12961,470,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,361011,35764,211441,355673,329853,1163,360510,NA,362037,1166,168743,342711,362138,362609,NA,362035,362138,Flanker Task,158,79708,164,1024
96,96,485,485,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,164,0,0,0,164,0,164,0,164,0,0,0,164,164,NA,164,164,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,4,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,458,NA,34597,42697,12961,458,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,363114,35764,211441,355673,329853,1163,362613,NA,364138,1166,168743,342711,364239,364697,NA,364136,364239,Flanker Task,159,80166,165,1024
95,95,485,485,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,165,0,0,0,165,0,165,0,165,0,0,0,165,165,NA,165,165,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,5,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,402,NA,34597,42697,12961,402,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,365203,35764,211441,355673,329853,1163,364701,NA,366228,1166,168743,342711,366330,366734,NA,366227,366330,Flanker Task,159,80568,166,1024
95,95,485,485,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,166,0,0,0,166,0,166,0,166,0,0,0,166,166,NA,166,166,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,6,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,444,NA,34597,42697,12961,444,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,367740,35764,211441,355673,366738,1163,367239,NA,368766,1166,168743,342711,368867,369312,NA,368764,368867,Flanker Task,160,81012,167,1024
95,95,483,483,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,167,0,0,0,167,0,167,0,167,0,0,0,167,167,NA,167,167,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,7,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,266,NA,34597,42697,12961,266,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,369822,35764,211441,355673,366738,1163,369321,NA,370847,1166,168743,342711,370948,371215,NA,370845,370948,Flanker Task,161,81278,168,1024
95,95,482,482,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,168,0,0,0,168,0,168,0,168,0,0,0,168,168,NA,168,168,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,8,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,327,NA,34597,42697,12961,327,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,371219,35764,211441,355673,366738,1163,369321,NA,372252,1166,168743,342711,372358,372686,NA,372250,372358,Flanker Task,162,81605,169,1024
95,95,481,481,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,169,0,0,0,169,0,169,0,169,0,0,0,169,169,NA,169,169,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,9,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,320,NA,34597,42697,12961,320,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,373191,35764,211441,355673,366738,1163,372690,NA,374217,1166,168743,342711,374318,374639,NA,374215,374318,Flanker Task,163,81925,170,1024
95,95,481,481,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,170,0,0,0,170,0,170,0,170,0,0,0,170,170,NA,170,170,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,10,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,358,NA,34597,42697,12961,358,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,375144,35764,211441,355673,366738,1163,374643,NA,376168,1166,168743,342711,376269,376628,NA,376167,376269,Flanker Task,164,82283,171,1024
95,95,480,480,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,171,0,0,0,171,0,171,0,171,0,0,0,171,171,NA,171,171,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,11,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,364,NA,34597,42697,12961,364,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,377134,35764,211441,355673,366738,1163,376633,NA,378158,1166,168743,342711,378259,378624,NA,378156,378259,Flanker Task,165,82647,172,1024
95,95,478,478,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,172,0,0,0,172,0,172,0,172,0,0,0,172,172,NA,172,172,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,12,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,101,NA,34597,42697,12961,101,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,379129,35764,211441,355673,366738,1163,378628,NA,380155,1166,168743,342711,380256,380358,NA,380153,380256,Flanker Task,166,82748,173,1024
95,95,477,477,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,173,0,0,0,173,0,173,0,173,0,0,0,173,173,NA,173,173,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,13,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,421,NA,34597,42697,12961,421,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,380362,35764,211441,355673,366738,1163,378628,NA,381390,1166,168743,342711,381495,381917,NA,381389,381495,Flanker Task,167,83169,174,1024
96,96,475,475,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,174,0,0,0,174,0,174,0,174,0,0,0,174,174,NA,174,174,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,14,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,126,NA,34597,42697,12961,126,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,382423,35764,211441,355673,366738,1163,381922,NA,383450,1166,168743,342711,383551,383678,NA,383448,383551,Flanker Task,168,83295,175,1024
96,96,475,475,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,175,0,0,0,175,0,175,0,175,0,0,0,175,175,NA,175,175,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,15,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,318,NA,34597,42697,12961,318,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,383682,35764,211441,355673,366738,1163,381922,NA,384711,1166,168743,342711,384812,385131,NA,384709,384812,Flanker Task,169,83613,176,1024
96,96,473,473,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,176,0,0,0,176,0,176,0,176,0,0,0,176,176,NA,176,176,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,16,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,114,NA,34597,42697,12961,114,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,385636,35764,211441,355673,366738,1163,385135,NA,386661,1166,168743,342711,386762,386877,NA,386659,386762,Flanker Task,170,83727,177,1024
95,95,471,471,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,177,0,0,0,177,0,177,0,177,0,0,0,177,177,NA,177,177,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,17,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,267,NA,34597,42697,12961,267,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,386882,35764,211441,355673,366738,1163,385135,NA,387914,1166,168743,342711,388015,388283,NA,387912,388015,Flanker Task,170,83994,178,1024
95,95,471,471,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,178,0,0,0,178,0,178,0,178,0,0,0,178,178,NA,178,178,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,18,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,435,NA,34597,42697,12961,435,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,388788,35764,211441,355673,388287,1163,385135,NA,389816,1166,168743,342711,389917,390353,NA,389814,389917,Flanker Task,171,84429,179,1024
95,95,470,470,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,179,0,0,0,179,0,179,0,179,0,0,0,179,179,NA,179,179,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,19,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,270,NA,34597,42697,12961,270,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,390858,35764,211441,355673,388287,1163,390357,NA,391886,1166,168743,342711,391987,392259,NA,391884,391987,Flanker Task,171,84699,180,1024
95,95,469,469,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,180,0,0,0,180,0,180,0,180,0,0,0,180,180,NA,180,180,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,20,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,358,NA,34597,42697,12961,358,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,392762,35764,211441,355673,392261,1163,390357,NA,393790,1166,168743,342711,393892,394252,NA,393788,393891,Flanker Task,172,85057,181,1024
95,95,468,468,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,181,0,0,0,181,0,181,0,181,0,0,0,181,181,NA,181,181,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,21,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,255,NA,34597,42697,12961,255,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,394755,35764,211441,355673,392261,1163,394254,NA,395781,1166,168743,342711,395882,396138,NA,395779,395882,Flanker Task,173,85312,182,1024
95,95,467,467,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,182,0,0,0,182,0,182,0,182,0,0,0,182,182,NA,182,182,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,22,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,274,NA,34597,42697,12961,274,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,396142,35764,211441,355673,392261,1163,394254,NA,397177,1166,168743,342711,397278,397553,NA,397175,397278,Flanker Task,174,85586,183,1024
95,95,467,467,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,183,0,0,0,183,0,183,0,183,0,0,0,183,183,NA,183,183,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,23,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,376,NA,34597,42697,12961,376,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,397556,35764,211441,355673,392261,1163,394254,NA,398586,1166,168743,342711,398688,399066,NA,398584,398688,Flanker Task,175,85962,184,1024
94,94,465,465,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,184,0,0,0,184,0,184,0,184,0,0,0,184,184,NA,184,184,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,24,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,147,NA,34597,42697,12961,147,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,399571,35764,211441,355673,392261,1163,399070,NA,400597,1166,168743,342711,400700,400848,NA,400595,400700,Flanker Task,175,86109,185,1024
94,94,465,465,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,185,0,0,0,185,0,185,0,185,0,0,0,185,185,NA,185,185,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,25,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,412,NA,34597,42697,12961,412,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,401352,35764,211441,355673,400851,1163,399070,NA,402417,1166,168743,342711,402528,402942,NA,402416,402528,Flanker Task,176,86521,186,1024
94,94,463,463,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,186,0,0,0,186,0,186,0,186,0,0,0,186,186,NA,186,186,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,26,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,s,h,NA,220,NA,34597,42697,12961,220,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,403455,35764,211441,355673,400851,1163,402954,NA,404481,1166,168743,342711,404582,404804,NA,404480,404582,Flanker Task,176,86741,187,1024
94,94,464,464,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,187,0,0,0,187,0,187,0,187,0,0,0,187,187,NA,187,187,Fri Sep 15 10:55:48 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,27,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,s,s,NA,545,NA,34597,42697,12961,545,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,405309,35764,211441,355673,404808,1163,402954,NA,406337,1166,168743,342711,406438,406984,NA,406335,406438,Flanker Task,177,87286,188,1024
