acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
97,97,429,429,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,150,0,0,0,150,0,150,0,150,0,0,0,150,150,NA,150,150,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,70,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,593,NA,2308,27822,NA,593,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,267870,4092,159214,NA,241763,1780,NA,NA,268898,1783,131391,NA,268999,269593,NA,268895,268999,Flanker Task,147,64812,151,1024
97,97,428,428,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,151,0,0,0,151,0,151,0,151,0,0,0,151,151,NA,151,151,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,71,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,NA,h,NA,316,NA,2308,27822,NA,316,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,269597,4092,159214,NA,241763,1780,NA,NA,270627,1783,131391,NA,270728,271045,NA,270625,270728,Flanker Task,148,65128,152,1024
97,97,428,428,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,152,0,0,0,152,0,152,0,152,0,0,0,152,152,NA,152,152,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,72,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,477,NA,2308,27822,NA,477,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,271049,4092,159214,NA,241763,1780,NA,NA,272080,1783,131391,NA,272181,272659,NA,272079,272181,Flanker Task,149,65605,153,1024
97,97,428,428,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,153,0,0,0,153,0,153,0,153,0,0,0,153,153,NA,153,153,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,73,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,NA,h,NA,404,NA,2308,27822,NA,404,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,272663,4092,159214,NA,241763,1780,NA,NA,273690,1783,131391,NA,273791,274196,NA,273688,273791,Flanker Task,150,66009,154,1024
97,97,428,428,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,154,0,0,0,154,0,154,0,154,0,0,0,154,154,NA,154,154,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,74,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,430,NA,2308,27822,NA,430,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,274198,4092,159214,NA,241763,1780,NA,NA,275222,1783,131391,NA,275323,275753,NA,275221,275323,Flanker Task,151,66439,155,1024
97,97,428,428,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,155,0,0,0,155,0,155,0,155,0,0,0,155,155,NA,155,155,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,75,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,NA,h,NA,465,NA,2308,27822,NA,465,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,275757,4092,159214,NA,241763,1780,NA,NA,276786,1783,131391,NA,276887,277353,NA,276784,276887,Flanker Task,152,66904,156,1024
97,97,428,428,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,156,0,0,0,156,0,156,0,156,0,0,0,156,156,NA,156,156,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,76,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,NA,h,NA,406,NA,2308,27822,NA,406,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,277356,4092,159214,NA,241763,1780,NA,NA,278386,1783,131391,NA,278487,278894,NA,278385,278487,Flanker Task,153,67310,157,1024
97,97,428,428,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,157,0,0,0,157,0,157,0,157,0,0,0,157,157,NA,157,157,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,77,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,437,NA,2308,27822,NA,437,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,278898,4092,159214,NA,241763,1780,NA,NA,279928,1783,131391,NA,280029,280467,NA,279927,280029,Flanker Task,154,67747,158,1024
97,97,428,428,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,158,0,0,0,158,0,158,0,158,0,0,0,158,158,NA,158,158,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,78,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,409,NA,2308,27822,NA,409,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,280470,4092,159214,NA,241763,1780,NA,NA,281500,1783,131391,NA,281601,282011,NA,281498,281601,Flanker Task,155,68156,159,1024
97,97,428,428,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,159,0,0,0,159,0,159,0,159,0,0,0,159,159,NA,159,159,Thu Sep 21 14:33:46 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,79,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,NA,s,NA,370,NA,2308,27822,NA,370,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,282015,4092,159214,NA,241763,1780,NA,NA,283046,1783,131391,NA,283147,283518,NA,283044,283147,Flanker Task,156,68526,160,1024
96,96,428,428,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,160,0,0,0,160,0,160,0,160,0,0,0,160,160,NA,160,160,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,0,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,398,NA,2308,27822,77166,398,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,283520,4092,159214,361688,241763,1780,NA,NA,361740,1783,131391,284521,361841,362240,NA,361739,361841,Flanker Task,156,68924,161,1024
96,96,427,427,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,161,0,0,0,161,0,161,0,161,0,0,0,161,161,NA,161,161,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,1,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,327,NA,2308,27822,77166,327,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,363245,4092,159214,361688,362243,1780,362744,NA,364270,1783,131391,284521,364371,364699,NA,364269,364371,Flanker Task,157,69251,162,1024
96,96,426,426,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,162,0,0,0,162,0,162,0,162,0,0,0,162,162,NA,162,162,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,2,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,301,NA,2308,27822,77166,301,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,365204,4092,159214,361688,362243,1780,364703,NA,366228,1783,131391,284521,366330,366631,NA,366226,366330,Flanker Task,158,69552,163,1024
96,96,426,426,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,163,0,0,0,163,0,163,0,163,0,0,0,163,163,NA,163,163,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,3,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,346,NA,2308,27822,77166,346,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,367136,4092,159214,361688,362243,1780,366635,NA,368160,1783,131391,284521,368261,368608,NA,368158,368261,Flanker Task,159,69898,164,1024
96,96,425,425,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,164,0,0,0,164,0,164,0,164,0,0,0,164,164,NA,164,164,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,4,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,263,NA,2308,27822,77166,263,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,369113,4092,159214,361688,362243,1780,368612,NA,370135,1783,131391,284521,370236,370500,NA,370134,370236,Flanker Task,160,70161,165,1024
96,96,424,424,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,165,0,0,0,165,0,165,0,165,0,0,0,165,165,NA,165,165,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,5,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,296,NA,2308,27822,77166,296,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,370504,4092,159214,361688,362243,1780,368612,NA,371530,1783,131391,284521,371631,371928,NA,371529,371631,Flanker Task,161,70457,166,1024
96,96,423,423,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,166,0,0,0,166,0,166,0,166,0,0,0,166,166,NA,166,166,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,6,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,294,NA,2308,27822,77166,294,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,371931,4092,159214,361688,362243,1780,368612,NA,372956,1783,131391,284521,373057,373352,NA,372955,373057,Flanker Task,161,70751,167,1024
96,96,422,422,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,167,0,0,0,167,0,167,0,167,0,0,0,167,167,NA,167,167,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,7,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,289,NA,2308,27822,77166,289,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,373855,4092,159214,361688,373354,1780,368612,NA,374884,1783,131391,284521,374985,375275,NA,374883,374985,Flanker Task,162,71040,168,1024
96,96,422,422,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,168,0,0,0,168,0,168,0,168,0,0,0,168,168,NA,168,168,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,8,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,307,NA,2308,27822,77166,307,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,375279,4092,159214,361688,373354,1780,368612,NA,376302,1783,131391,284521,376403,376711,NA,376300,376403,Flanker Task,163,71347,169,1024
96,96,421,421,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,169,0,0,0,169,0,169,0,169,0,0,0,169,169,NA,169,169,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,9,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,252,NA,2308,27822,77166,252,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,377216,4092,159214,361688,373354,1780,376715,NA,378238,1783,131391,284521,378339,378592,NA,378237,378339,Flanker Task,164,71599,170,1024
95,95,420,420,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,170,0,0,0,170,0,170,0,170,0,0,0,170,170,NA,170,170,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,10,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,374,NA,2308,27822,77166,374,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,378595,4092,159214,361688,373354,1780,376715,NA,379626,1783,131391,284521,379727,380102,NA,379625,379727,Flanker Task,164,71973,171,1024
95,95,419,419,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,171,0,0,0,171,0,171,0,171,0,0,0,171,171,NA,171,171,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,11,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,223,NA,2308,27822,77166,223,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,381108,4092,159214,361688,380106,1780,380607,NA,382134,1783,131391,284521,382235,382459,NA,382132,382235,Flanker Task,164,72196,172,1024
95,95,417,417,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,172,0,0,0,172,0,172,0,172,0,0,0,172,172,NA,172,172,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,12,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,111,NA,2308,27822,77166,111,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,382966,4092,159214,361688,382465,1780,380607,NA,383990,1783,131391,284521,384092,384204,NA,383989,384091,Flanker Task,165,72307,173,1024
95,95,417,417,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,173,0,0,0,173,0,173,0,173,0,0,0,173,173,NA,173,173,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,13,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,271,NA,2308,27822,77166,271,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,384208,4092,159214,361688,382465,1780,380607,NA,385235,1783,131391,284521,385336,385608,NA,385233,385336,Flanker Task,166,72578,174,1024
95,95,416,416,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,174,0,0,0,174,0,174,0,174,0,0,0,174,174,NA,174,174,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,14,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,276,NA,2308,27822,77166,276,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,385611,4092,159214,361688,382465,1780,380607,NA,386637,1783,131391,284521,386738,387015,NA,386636,386738,Flanker Task,167,72854,175,1024
95,95,415,415,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,175,0,0,0,175,0,175,0,175,0,0,0,175,175,NA,175,175,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,15,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,317,NA,2308,27822,77166,317,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,387019,4092,159214,361688,382465,1780,380607,NA,388047,1783,131391,284521,388148,388467,NA,388046,388148,Flanker Task,168,73171,176,1024
95,95,414,414,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,176,0,0,0,176,0,176,0,176,0,0,0,176,176,NA,176,176,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,16,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,199,NA,2308,27822,77166,199,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,388972,4092,159214,361688,382465,1780,388471,NA,390006,1783,131391,284521,390107,390307,NA,390004,390107,Flanker Task,169,73370,177,1024
95,95,413,413,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,177,0,0,0,177,0,177,0,177,0,0,0,177,177,NA,177,177,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,17,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,249,NA,2308,27822,77166,249,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,390311,4092,159214,361688,382465,1780,388471,NA,391338,1783,131391,284521,391439,391689,NA,391337,391439,Flanker Task,170,73619,178,1024
95,95,413,413,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,178,0,0,0,178,0,178,0,178,0,0,0,178,178,NA,178,178,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,18,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,346,NA,2308,27822,77166,346,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,391693,4092,159214,361688,382465,1780,388471,NA,392717,1783,131391,284521,392818,393165,NA,392716,392818,Flanker Task,171,73965,179,1024
95,95,412,412,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,179,0,0,0,179,0,179,0,179,0,0,0,179,179,NA,179,179,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,19,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,206,NA,2308,27822,77166,206,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,393670,4092,159214,361688,382465,1780,393169,NA,394697,1783,131391,284521,394798,395005,NA,394696,394798,Flanker Task,171,74171,180,1024
95,95,411,411,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,180,0,0,0,180,0,180,0,180,0,0,0,180,180,NA,180,180,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,20,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,358,NA,2308,27822,77166,358,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,395510,4092,159214,361688,395009,1780,393169,NA,396535,1783,131391,284521,396636,396995,NA,396533,396636,Flanker Task,172,74529,181,1024
94,94,410,410,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,181,0,0,0,181,0,181,0,181,0,0,0,181,181,NA,181,181,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,21,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,109,NA,2308,27822,77166,109,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,397500,4092,159214,361688,395009,1780,396999,NA,398524,1783,131391,284521,398625,398735,NA,398522,398625,Flanker Task,172,74638,182,1024
94,94,412,412,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,182,0,0,0,182,0,182,0,182,0,0,0,182,182,NA,182,182,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,22,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,849,NA,2308,27822,77166,849,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,399240,4092,159214,361688,398739,1780,396999,NA,400264,1783,131391,284521,400366,401216,NA,400262,400365,Flanker Task,173,75487,183,1024
94,94,411,411,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,183,0,0,0,183,0,183,0,183,0,0,0,183,183,NA,183,183,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,23,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,258,NA,2308,27822,77166,258,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,401721,4092,159214,361688,398739,1780,401220,NA,402746,1783,131391,284521,402848,403107,NA,402745,402848,Flanker Task,174,75745,184,1024
94,94,411,411,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,184,0,0,0,184,0,184,0,184,0,0,0,184,184,NA,184,184,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,24,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,372,NA,2308,27822,77166,372,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,403111,4092,159214,361688,398739,1780,401220,NA,404140,1783,131391,284521,404241,404614,NA,404139,404241,Flanker Task,175,76117,185,1024
94,94,410,410,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,185,0,0,0,185,0,185,0,185,0,0,0,185,185,NA,185,185,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,25,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,268,NA,2308,27822,77166,268,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,405119,4092,159214,361688,398739,1780,404618,NA,406152,1783,131391,284521,406253,406522,NA,406150,406253,Flanker Task,175,76385,186,1024
94,94,409,409,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,186,0,0,0,186,0,186,0,186,0,0,0,186,186,NA,186,186,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,26,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,221,NA,2308,27822,77166,221,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,407026,4092,159214,361688,406525,1780,404618,NA,408048,1783,131391,284521,408150,408372,NA,408047,408150,Flanker Task,176,76606,187,1024
94,94,409,409,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,187,0,0,0,187,0,187,0,187,0,0,0,187,187,NA,187,187,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,27,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,317,NA,2308,27822,77166,317,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,408376,4092,159214,361688,406525,1780,404618,NA,409406,1783,131391,284521,409507,409825,NA,409404,409507,Flanker Task,177,76923,188,1024
