acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.44262295,93.44262295,464.2459016,464.2459016,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,182,182,0,182,182,0,0,0,182,0,182,182,182,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,202,NA,2395,1927,232717,202,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,784416,784923,NA,787773,785428,12262,253018,483279,787880,12237,787880,788085,787748,Flanker Task ,171,84957,183,yes,1024
93.47826087,93.47826087,463.4021739,463.4021739,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,183,183,0,183,183,0,0,0,183,0,183,183,183,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,309,NA,2395,1927,232717,309,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,784416,784923,NA,790246,788135,12262,253018,483279,790352,12237,790352,790664,790222,Flanker Task ,172,85266,184,yes,1024
92.97297297,92.97297297,462.1459459,462.1459459,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,184,184,0,184,184,0,0,0,184,0,184,184,184,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,231,NA,2395,1927,232717,231,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,784416,790726,NA,793288,791232,12262,253018,483279,793394,12237,793394,793627,793265,Flanker Task ,172,85497,185,yes,1024
93.01075269,93.01075269,461.0698925,461.0698925,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,185,185,0,185,185,0,0,0,185,0,185,185,185,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,262,NA,2395,1927,232717,262,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,793664,790726,NA,796237,794170,12262,253018,483279,796342,12237,796342,796607,796213,Flanker Task ,173,85759,186,yes,1024
93.04812834,93.04812834,460.7754011,460.7754011,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,186,186,0,186,186,0,0,0,186,0,186,186,186,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,406,NA,2395,1927,232717,406,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,793664,790726,NA,798751,796670,12262,253018,483279,798856,12237,798856,799265,798726,Flanker Task ,174,86165,187,yes,1024
93.08510638,93.08510638,460.9414894,460.9414894,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,187,187,0,187,187,0,0,0,187,0,187,187,187,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,492,NA,2395,1927,232717,492,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,793664,799294,NA,801856,799800,12262,253018,483279,801961,12237,801961,802457,801832,Flanker Task ,175,86657,188,yes,1024
92.59259259,92.59259259,460.9259259,460.9259259,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,188,188,0,188,188,0,0,0,188,0,188,188,188,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,458,NA,2395,1927,232717,458,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,793664,802527,NA,805157,803033,12262,253018,483279,805264,12237,805264,805725,805133,Flanker Task ,175,87115,189,yes,1024
92.63157895,92.63157895,460.9052632,460.9052632,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,189,189,0,189,189,0,0,0,189,0,189,189,189,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,457,NA,2395,1927,232717,457,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,805819,806325,NA,808920,806831,12262,253018,483279,809025,12237,809026,809487,808896,Flanker Task ,176,87572,190,yes,1024
92.67015707,92.67015707,461.6439791,461.6439791,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,190,190,0,190,190,0,0,0,190,0,190,190,190,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,602,NA,2395,1927,232717,602,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,805819,809559,NA,812139,810065,12262,253018,483279,812246,12237,812246,812851,812115,Flanker Task ,177,88174,191,yes,1024
92.70833333,92.70833333,461.7708333,461.7708333,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,191,191,0,191,191,0,0,0,191,0,191,191,191,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,486,NA,2395,1927,232717,486,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,805819,812877,NA,815447,813384,12262,253018,483279,815553,12237,815554,816042,815422,Flanker Task ,178,88660,192,yes,1024
92.74611399,92.74611399,461.746114,461.746114,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,192,192,0,192,192,0,0,0,192,0,192,192,192,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,457,NA,2395,1927,232717,457,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,805819,816105,NA,818729,816611,12262,253018,483279,818837,12237,818837,819297,818704,Flanker Task ,179,89117,193,yes,1024
92.78350515,92.78350515,463.1494845,463.1494845,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,193,193,0,193,193,0,0,0,193,0,193,193,193,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,734,NA,2395,1927,232717,734,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,805819,819477,NA,822072,819983,12262,253018,483279,822178,12237,822178,822915,822047,Flanker Task ,180,89851,194,yes,1024
92.82051282,92.82051282,463.425641,463.425641,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,194,194,0,194,194,0,0,0,194,0,194,194,194,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,517,NA,2395,1927,232717,517,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,805819,822995,NA,825565,823501,12262,253018,483279,825671,12237,825671,826190,825541,Flanker Task ,181,90368,195,yes,1024
92.85714286,92.85714286,462.8979592,462.8979592,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,195,195,0,195,195,0,0,0,195,0,195,195,195,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,360,NA,2395,1927,232717,360,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,805819,826351,NA,828948,826857,12262,253018,483279,829055,12237,829056,829419,828925,Flanker Task ,182,90728,196,yes,1024
92.89340102,92.89340102,462.3654822,462.3654822,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,196,196,0,196,196,0,0,0,196,0,196,196,196,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,358,NA,2395,1927,232717,358,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,805819,829505,NA,831947,830012,12262,253018,483279,832055,12237,832056,832416,831923,Flanker Task ,183,91086,197,yes,1024
92.92929293,92.92929293,461.8737374,461.8737374,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,197,197,0,197,197,0,0,0,197,0,197,197,197,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,365,NA,2395,1927,232717,365,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,805819,832449,NA,835009,832957,12262,253018,483279,835116,12237,835116,835484,834984,Flanker Task ,184,91451,198,yes,1024
92.96482412,92.96482412,461.1306533,461.1306533,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,198,198,0,198,198,0,0,0,198,0,198,198,198,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,314,NA,2395,1927,232717,314,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,805819,835526,NA,838127,836032,12262,253018,483279,838233,12237,838233,838550,838104,Flanker Task ,185,91765,199,yes,1024
92.5,92.5,460.305,460.305,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,199,199,0,199,199,0,0,0,199,0,199,199,199,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,296,NA,2395,1927,232717,296,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,805819,838594,NA,841252,839101,12262,253018,483279,841359,12237,841359,841658,841228,Flanker Task ,185,92061,200,yes,1024
92.039801,92.039801,459.6268657,459.6268657,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,200,200,0,200,200,0,0,0,200,0,200,200,200,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,324,NA,2395,1927,232717,324,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,841739,838594,NA,844370,842246,12262,253018,483279,844475,12237,844476,844803,844344,Flanker Task ,185,92385,201,yes,1024
91.58415842,91.58415842,458.5544554,458.5544554,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,201,201,0,201,201,0,0,0,201,0,201,201,201,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,243,NA,2395,1927,232717,243,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,844848,845355,NA,847893,845861,12262,253018,483279,848001,12237,848001,848246,847868,Flanker Task ,185,92628,202,yes,1024
91.62561576,91.62561576,457.9852217,457.9852217,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,202,202,0,202,202,0,0,0,202,0,202,202,202,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,343,NA,2395,1927,232717,343,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,848301,845355,NA,850846,848808,12262,253018,483279,850952,12237,850953,851299,850824,Flanker Task ,186,92971,203,yes,1024
91.66666667,91.66666667,457.7598039,457.7598039,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,203,203,0,203,203,0,0,0,203,0,203,203,203,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,412,NA,2395,1927,232717,412,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,848301,851346,NA,853913,851852,12262,253018,483279,854020,12237,854020,854437,853889,Flanker Task ,187,93383,204,yes,1024
91.70731707,91.70731707,457.0536585,457.0536585,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,204,204,0,204,204,0,0,0,204,0,204,204,204,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,313,NA,2395,1927,232717,313,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,848301,854467,NA,857037,854974,12262,253018,483279,857144,12237,857144,857459,857013,Flanker Task ,188,93696,205,yes,1024
91.74757282,91.74757282,456.815534,456.815534,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,205,205,0,205,205,0,0,0,205,0,205,205,205,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,408,NA,2395,1927,232717,408,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,848301,857556,NA,860124,858064,12262,253018,483279,860231,12237,860231,860643,860101,Flanker Task ,189,94104,206,yes,1024
91.78743961,91.78743961,456.705314,456.705314,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,206,206,0,206,206,0,0,0,206,0,206,206,206,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,434,NA,2395,1927,232717,434,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,848301,860689,NA,863304,861197,12262,253018,483279,863409,12237,863410,863847,863279,Flanker Task ,190,94538,207,yes,1024
91.34615385,91.34615385,456.0288462,456.0288462,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,207,207,0,207,207,0,0,0,207,0,207,207,207,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,316,NA,2395,1927,232717,316,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,848301,863887,NA,866444,864394,12262,253018,483279,866550,12237,866551,866870,866419,Flanker Task ,190,94854,208,yes,1024
90.90909091,90.90909091,454.84689,454.84689,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,208,208,0,208,208,0,0,0,208,0,208,208,208,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,209,NA,2395,1927,232717,209,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,866921,867429,NA,870042,867936,12262,253018,483279,870149,12237,870149,870361,870018,Flanker Task ,190,95063,209,yes,1024
90.95238095,90.95238095,454.6095238,454.6095238,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,209,209,0,209,209,0,0,0,209,0,209,209,209,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,405,NA,2395,1927,232717,405,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,870440,867429,NA,872994,870947,12262,253018,483279,873100,12237,873100,873508,872969,Flanker Task ,191,95468,210,yes,1024
90.99526066,90.99526066,454.4454976,454.4454976,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,210,210,0,210,210,0,0,0,210,0,210,210,210,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,420,NA,2395,1927,232717,420,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,870440,873552,NA,876174,874059,12262,253018,483279,876281,12237,876281,876705,876149,Flanker Task ,192,95888,211,yes,1024
91.03773585,91.03773585,453.4386792,453.4386792,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,211,211,0,211,211,0,0,0,211,0,211,211,211,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,241,NA,2395,1927,232717,241,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,870440,876750,NA,879353,877256,12262,253018,483279,879460,12237,879460,879704,879329,Flanker Task ,193,96129,212,yes,1024
91.07981221,91.07981221,452.8873239,452.8873239,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,212,212,0,212,212,0,0,0,212,0,212,212,212,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,336,NA,2395,1927,232717,336,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,870440,876750,NA,881824,879750,12262,253018,483279,881931,12237,881931,882269,881799,Flanker Task ,194,96465,213,yes,1024
91.12149533,91.12149533,452.7616822,452.7616822,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,213,213,0,213,213,0,0,0,213,0,213,213,213,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,426,NA,2395,1927,232717,426,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,870440,882310,NA,884894,882817,12262,253018,483279,885002,12237,885002,885430,884868,Flanker Task ,195,96891,214,yes,1024
91.1627907,91.1627907,451.9767442,451.9767442,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,214,214,0,214,214,0,0,0,214,0,214,214,214,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,284,NA,2395,1927,232717,284,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,870440,885475,NA,888104,885983,12262,253018,483279,888211,12237,888211,888498,888079,Flanker Task ,196,97175,215,yes,1024
91.2037037,91.2037037,451.3703704,451.3703704,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,215,215,0,215,215,0,0,0,215,0,215,215,215,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,321,NA,2395,1927,232717,321,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,870440,885475,NA,890671,888530,12262,253018,483279,890776,12237,890777,891101,890646,Flanker Task ,197,97496,216,yes,1024
90.78341014,90.78341014,450.5576037,450.5576037,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,216,216,0,216,216,0,0,0,216,0,216,216,216,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,275,NA,2395,1927,232717,275,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,870440,891132,NA,893767,891640,12262,253018,483279,893873,12237,893873,894150,893742,Flanker Task ,197,97771,217,yes,1024
90.36697248,90.36697248,449.6100917,449.6100917,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,217,217,0,217,217,0,0,0,217,0,217,217,217,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,244,NA,2395,1927,232717,244,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,894219,891132,NA,896792,894728,12262,253018,483279,896899,12237,896899,897146,896769,Flanker Task ,197,98015,218,yes,1024
90.4109589,90.4109589,449.6347032,449.6347032,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,218,218,0,218,218,0,0,0,218,0,218,218,218,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,455,NA,2395,1927,232717,455,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,897175,891132,NA,899806,897681,12262,253018,483279,899914,12237,899914,900372,899780,Flanker Task ,198,98470,219,yes,1024
90.45454545,90.45454545,449.8318182,449.8318182,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,219,219,0,219,219,0,0,0,219,0,219,219,219,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,493,NA,2395,1927,232717,493,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,897175,900424,NA,903068,900931,12262,253018,483279,903175,12237,903175,903671,903043,Flanker Task ,199,98963,220,yes,1024
