condition,Deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,600,HHSHH,90.47619048,90.47619048,675.829932,675.829932,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,146,146,0,0,0,146,146,146,0,146,146,146,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,475,NA,121334,24834,NA,475,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,432035,430973,4464,291192,NA,432033,432138,423833,4426,372447,432138,432615,Flanker Task,133,99347,147,yes,1024
Incongruent,600,SSHSS,90.54054054,90.54054054,674.2905405,674.2905405,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,147,147,0,0,0,147,147,147,0,147,147,147,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,448,NA,121334,24834,NA,448,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,433681,432619,4464,291192,NA,433679,433783,423833,4426,372447,433783,434232,Flanker Task,134,99795,148,yes,1024
Incongruent,600,HHSHH,90.60402685,90.60402685,673.8724832,673.8724832,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,148,148,0,0,0,148,148,148,0,148,148,148,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,612,NA,121334,24834,NA,612,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,435301,434238,4464,291192,NA,435298,435403,423833,4426,372447,435403,436016,Flanker Task,135,100407,149,yes,1024
Congruent,600,HHHHH,90.66666667,90.66666667,672.0666667,672.0666667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,149,149,0,0,0,149,149,149,0,149,149,149,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,403,NA,121334,24834,NA,403,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,437591,436525,4464,291192,NA,437589,437693,423833,4426,436021,437693,438098,Flanker Task,136,100810,150,yes,1024
Incongruent,600,HHSHH,90.72847682,90.72847682,673.013245,673.013245,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,150,150,0,0,0,150,150,150,0,150,150,150,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,815,NA,121334,24834,NA,815,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,439164,438103,4464,291192,NA,439162,439266,423833,4426,436021,439267,440083,Flanker Task,137,101625,151,yes,1024
Incongruent,600,SSHSS,90.78947368,90.78947368,671.9539474,671.9539474,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,151,151,0,0,0,151,151,151,0,151,151,151,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,512,NA,121334,24834,NA,512,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,441651,440589,4464,291192,NA,441648,441753,423833,4426,440087,441753,442266,Flanker Task,138,102137,152,yes,1024
Congruent,600,SSSSS,90.8496732,90.8496732,669.9607843,669.9607843,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,152,152,0,0,0,152,152,152,0,152,152,152,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,367,NA,121334,24834,NA,367,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,443333,442271,4464,291192,NA,443331,443436,423833,4426,440087,443436,443804,Flanker Task,139,102504,153,yes,1024
Congruent,600,SSSSS,90.90909091,90.90909091,668.8051948,668.8051948,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,153,153,0,0,0,153,153,153,0,153,153,153,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,492,NA,121334,24834,NA,492,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,444870,443808,4464,291192,NA,444868,444972,423833,4426,440087,444973,445466,Flanker Task,140,102996,154,yes,1024
Incongruent,600,SSHSS,90.96774194,90.96774194,667.2903226,667.2903226,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,154,154,0,0,0,154,154,154,0,154,154,154,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,434,NA,121334,24834,NA,434,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,446534,445470,4464,291192,NA,446531,446636,423833,4426,440087,446636,447071,Flanker Task,141,103430,155,yes,1024
Incongruent,600,HHSHH,91.02564103,91.02564103,666.6538462,666.6538462,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,155,155,0,0,0,155,155,155,0,155,155,155,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,568,NA,121334,24834,NA,568,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,448139,447076,4464,291192,NA,448136,448241,423833,4426,440087,448241,448810,Flanker Task,142,103998,156,yes,1024
Incongruent,600,SSHSS,91.08280255,91.08280255,665.2993631,665.2993631,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,156,156,0,0,0,156,156,156,0,156,156,156,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,454,NA,121334,24834,NA,454,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,449878,448816,4464,291192,NA,449876,449980,423833,4426,440087,449981,450436,Flanker Task,143,104452,157,yes,1024
Congruent,600,SSSSS,91.13924051,91.13924051,663.3417722,663.3417722,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,157,157,0,0,0,157,157,157,0,157,157,157,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,356,NA,121334,24834,NA,356,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,451504,450441,4464,291192,NA,451501,451606,423833,4426,440087,451606,451963,Flanker Task,144,104808,158,yes,1024
Congruent,600,SSSSS,91.19496855,91.19496855,662.3396226,662.3396226,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,158,158,0,0,0,158,158,158,0,158,158,158,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,504,NA,121334,24834,NA,504,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,453029,451967,4464,291192,NA,453027,453131,423833,4426,440087,453131,453636,Flanker Task,145,105312,159,yes,1024
Incongruent,600,HHSHH,91.25,91.25,661.75,661.75,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,159,159,0,0,0,159,159,159,0,159,159,159,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,568,NA,121334,24834,NA,568,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,454703,453640,4464,291192,NA,454700,454805,423833,4426,440087,454805,455374,Flanker Task,146,105880,160,yes,1024
Congruent,300,SSSSS,91.30434783,91.30434783,663.4906832,663.4906832,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,160,160,0,0,0,160,160,160,0,160,160,160,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,942,NA,121334,24834,23072,942,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,479523,455379,4464,291192,456405,479520,479626,423833,4426,440087,479626,480569,Flanker Task,147,106822,161,yes,1024
Incongruent,300,HHSHH,91.35802469,91.35802469,663.3209877,663.3209877,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,161,161,0,0,0,161,161,161,0,161,161,161,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,636,NA,121334,24834,23072,636,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,482141,481078,4464,291192,456405,482139,482243,423833,4426,480574,482243,482880,Flanker Task,148,107458,162,yes,1024
Congruent,300,HHHHH,91.41104294,91.41104294,661.7668712,661.7668712,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,162,162,0,0,0,162,162,162,0,162,162,162,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,410,NA,121334,24834,23072,410,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,484451,483388,4464,291192,456405,484448,484554,423833,4426,482885,484554,484965,Flanker Task,149,107868,163,yes,1024
Congruent,300,SSSSS,91.46341463,91.46341463,659.5487805,659.5487805,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,163,163,0,0,0,163,163,163,0,163,163,163,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,298,NA,121334,24834,23072,298,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,486537,485473,4464,291192,456405,486534,486639,423833,4426,484970,486639,486938,Flanker Task,150,108166,164,yes,1024
Incongruent,300,SSHSS,91.51515152,91.51515152,657.8363636,657.8363636,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,164,164,0,0,0,164,164,164,0,164,164,164,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,377,NA,121334,24834,23072,377,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,488007,486943,4464,291192,456405,488004,488109,423833,4426,484970,488109,488487,Flanker Task,151,108543,165,yes,1024
Incongruent,300,HHSHH,91.56626506,91.56626506,657.2168675,657.2168675,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,165,165,0,0,0,165,165,165,0,165,165,165,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,555,NA,121334,24834,23072,555,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,490057,488995,4464,291192,456405,490055,490159,423833,4426,488492,490159,490715,Flanker Task,152,109098,166,yes,1024
Congruent,300,SSSSS,91.61676647,91.61676647,655.5449102,655.5449102,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,166,166,0,0,0,166,166,166,0,166,166,166,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,378,NA,121334,24834,23072,378,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,492285,491223,4464,291192,456405,492283,492387,423833,4426,490720,492387,492766,Flanker Task,153,109476,167,yes,1024
Congruent,300,SSSSS,91.66666667,91.66666667,653.3869048,653.3869048,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,167,167,0,0,0,167,167,167,0,167,167,167,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,293,NA,121334,24834,23072,293,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,494336,493274,4464,291192,456405,494334,494438,423833,4426,492770,494438,494732,Flanker Task,154,109769,168,yes,1024
Incongruent,300,SSHSS,91.12426036,91.12426036,651.2840237,651.2840237,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,168,168,0,0,0,168,168,168,0,168,168,168,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,298,NA,121334,24834,23072,298,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,495799,494736,4464,291192,456405,495796,495901,423833,4426,492770,495902,496201,Flanker Task,154,110067,169,yes,1024
Incongruent,300,HHSHH,91.17647059,91.17647059,650.8294118,650.8294118,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,169,169,0,0,0,169,169,169,0,169,169,169,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,574,NA,121334,24834,23072,574,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,497771,496708,4464,291192,456405,497769,497873,496205,4426,492770,497874,498449,Flanker Task,155,110641,170,yes,1024
Incongruent,300,SSHSS,91.22807018,91.22807018,649.9824561,649.9824561,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,170,170,0,0,0,170,170,170,0,170,170,170,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,506,NA,121334,24834,23072,506,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,500017,498956,4464,291192,456405,500015,500120,496205,4426,498453,500120,500627,Flanker Task,156,111147,171,yes,1024
Incongruent,300,HHSHH,91.27906977,91.27906977,648.8662791,648.8662791,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,171,171,0,0,0,171,171,171,0,171,171,171,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,458,NA,121334,24834,23072,458,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,502196,501134,4464,291192,456405,502194,502298,496205,4426,500632,502299,502759,Flanker Task,157,111605,172,yes,1024
Incongruent,300,SSHSS,91.32947977,91.32947977,648.4219653,648.4219653,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,172,172,0,0,0,172,172,172,0,172,172,172,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,572,NA,121334,24834,23072,572,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,504329,503265,4464,291192,456405,504327,504431,496205,4426,502763,504432,505005,Flanker Task,158,112177,173,yes,1024
Incongruent,300,SSHSS,90.8045977,90.8045977,646.908046,646.908046,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,173,173,0,0,0,173,173,173,0,173,173,173,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,385,NA,121334,24834,23072,385,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,506575,505512,4464,291192,456405,506572,506677,496205,4426,505010,506677,507064,Flanker Task,158,112562,174,yes,1024
Incongruent,300,HHSHH,90.85714286,90.85714286,645.6571429,645.6571429,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,174,174,0,0,0,174,174,174,0,174,174,174,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,428,NA,121334,24834,23072,428,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,509136,508073,4464,291192,456405,509134,509238,507068,4426,507571,509239,509669,Flanker Task,159,112990,175,yes,1024
Incongruent,300,SSHSS,90.90909091,90.90909091,644.4772727,644.4772727,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,175,175,0,0,0,175,175,175,0,175,175,175,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,438,NA,121334,24834,23072,438,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,511237,510176,4464,291192,456405,511235,511340,507068,4426,509673,511340,511779,Flanker Task,160,113428,176,yes,1024
Incongruent,300,HHSHH,90.96045198,90.96045198,643.4124294,643.4124294,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,176,176,0,0,0,176,176,176,0,176,176,176,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,456,NA,121334,24834,23072,456,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,513350,512286,4464,291192,456405,513348,513452,507068,4426,511784,513452,513909,Flanker Task,161,113884,177,yes,1024
Incongruent,300,SSHSS,90.4494382,90.4494382,642.3651685,642.3651685,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,177,177,0,0,0,177,177,177,0,177,177,177,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,457,NA,121334,24834,23072,457,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,515477,514416,4464,291192,456405,515475,515579,507068,4426,513914,515580,516038,Flanker Task,161,114341,178,yes,1024
Congruent,300,HHHHH,90.5027933,90.5027933,641.1731844,641.1731844,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,178,178,0,0,0,178,178,178,0,178,178,178,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,429,NA,121334,24834,23072,429,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,518111,517048,4464,291192,456405,518109,518213,516042,4426,516546,518213,518643,Flanker Task,162,114770,179,yes,1024
Congruent,300,HHHHH,90.55555556,90.55555556,640.1666667,640.1666667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,179,179,0,0,0,179,179,179,0,179,179,179,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,460,NA,121334,24834,23072,460,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,520213,519150,4464,291192,456405,520211,520315,516042,4426,518647,520315,520776,Flanker Task,163,115230,180,yes,1024
Congruent,300,SSSSS,90.60773481,90.60773481,639.3701657,639.3701657,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,180,180,0,0,0,180,180,180,0,180,180,180,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,496,NA,121334,24834,23072,496,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,522345,521283,4464,291192,456405,522343,522447,516042,4426,520780,522447,522944,Flanker Task,164,115726,181,yes,1024
Incongruent,300,HHSHH,90.65934066,90.65934066,638.6538462,638.6538462,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,181,181,0,0,0,181,181,181,0,181,181,181,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,return,s,509,NA,121334,24834,23072,509,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,524514,523452,4464,291192,456405,524512,524616,516042,4426,522948,524616,525126,Flanker Task,165,116235,182,yes,1024
Congruent,300,HHHHH,90.71038251,90.71038251,636.8688525,636.8688525,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,182,182,0,0,0,182,182,182,0,182,182,182,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,return,h,312,NA,121334,24834,23072,312,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,479478,NA,526699,525634,4464,291192,456405,526696,526801,516042,4426,525131,526801,527114,Flanker Task,166,116547,183,yes,1024
