"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"73","73","874","874","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","106","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","739052","731769","732848","3497","78806","732849","725766","3519","77124","735051","737052","733850","4558","737052","NA","Sternberg task","88","104017.0","119","1024"
"73","73","883","883","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","107","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","746343","731769","740139","3497","78806","740139","739058","3519","77124","742341","744343","741140","4558","744342","NA","Sternberg task","88","106017.0","120","1024"
"72","72","892","892","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","108","11","C:/Users/User/Desktop/subject-1.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","753631","731769","747427","3497","78806","747428","746350","3519","77124","749630","751631","748429","4558","751631","NA","Sternberg task","88","108017.0","121","1024"
"72","72","894","894","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","109","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1166.0","1039","1682","1166","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","760092","731769","754721","3497","78806","754722","753638","3519","77124","756924","758925","755723","4558","758925","NA","Sternberg task","89","109183.0","122","1024"
"72","72","903","903","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","110","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","767382","760099","761178","3497","78806","761179","753638","3519","77124","763381","765382","762180","4558","765382","NA","Sternberg task","89","111183.0","123","1024"
"71","71","912","912","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","111","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","774677","760099","768474","3497","78806","768474","767388","3519","77124","770676","772677","769475","4558","772677","NA","Sternberg task","89","113183.0","124","1024"
"71","71","921","921","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","112","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","781961","760099","775757","3497","78806","775758","774680","3519","77124","777960","779961","776759","4558","779961","NA","Sternberg task","89","115183.0","125","1024"
"70","70","921","921","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","113","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","937.0","1039","1682","937","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","788185","760099","783043","3497","78806","783043","781967","3519","77124","785245","787246","784044","4558","787246","NA","Sternberg task","89","116120.0","126","1024"
"70","70","930","930","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","114","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","795475","760099","789271","3497","78806","789272","788191","3519","77124","791474","793475","790273","4558","793475","NA","Sternberg task","89","118120.0","127","1024"
"69","69","938","938","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","115","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","802764","760099","796559","3497","78806","796560","795482","3519","77124","798763","800764","797562","4558","800764","NA","Sternberg task","89","120120.0","128","1024"
"68","68","946","946","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","116","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","810055","760099","803851","3497","78806","803852","802772","3519","77124","806054","808055","804853","4558","808055","NA","Sternberg task","89","122120.0","129","1024"
"69","69","945","945","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","117","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","822.0","1039","1682","822","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","816169","760099","811143","3497","78806","811143","810061","3519","77124","813345","815347","812144","4558","815347","NA","Sternberg task","90","122942.0","130","1024"
"69","69","942","942","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","118","11","C:/Users/User/Desktop/subject-1.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","583.0","1039","1682","583","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","822042","816176","817254","3497","78806","817255","810061","3519","77124","819457","821458","818256","4558","821458","NA","Sternberg task","91","123525.0","131","1024"
"69","69","941","941","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","119","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","693.0","1039","1682","693","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","828023","822048","823125","3497","78806","823126","810061","3519","77124","825328","827329","824127","4558","827329","NA","Sternberg task","92","124218.0","132","1024"
"69","69","939","939","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","120","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","712.0","1039","1682","712","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","834021","828029","829104","3497","78806","829105","810061","3519","77124","831307","833309","830106","4558","833308","NA","Sternberg task","93","124930.0","133","1024"
"70","70","937","937","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","121","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","658.0","1039","1682","658","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","839971","834028","835108","3497","78806","835109","810061","3519","77124","837311","839312","836110","4558","839312","NA","Sternberg task","94","125588.0","134","1024"
"70","70","935","935","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","122","11","C:/Users/User/Desktop/subject-1.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","753.0","1039","1682","753","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","846021","839977","841063","3497","78806","841064","810061","3519","77124","843266","845267","842065","4558","845267","NA","Sternberg task","95","126341.0","135","1024"
"70","70","935","935","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","123","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","898.0","1039","1682","898","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","852207","846028","847104","3497","78806","847105","810061","3519","77124","849307","851308","848106","4558","851308","NA","Sternberg task","96","127239.0","136","1024"
"70","70","936","936","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","124","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","1100.0","1039","1682","1100","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","858604","852213","853299","3497","78806","853300","810061","3519","77124","855502","857503","854301","4558","857503","NA","Sternberg task","97","128339.0","137","1024"
"71","71","936","936","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","125","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","892.0","1039","1682","892","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","864777","858611","859680","3497","78806","859681","810061","3519","77124","861883","863884","860682","4558","863884","NA","Sternberg task","98","129231.0","138","1024"
