condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Congruent,87.83783784,87.83783784,527.5405405,527.5405405,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,147,147,147,0,147,0,147,0,0,0,147,147,147,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,469,NA,80026,22979,NA,469,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,374642,375850,370810,3911,357837,NA,375739,3921,229967,NA,375850,376321,375730,Flanker Task,130,78076,148,yes,1024
congruent,87.91946309,87.91946309,526.885906,526.885906,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,148,148,148,0,148,0,148,0,0,0,148,148,148,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,430,NA,80026,22979,NA,430,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,376333,377541,370810,3911,357837,NA,377433,3921,229967,NA,377541,377973,377425,Flanker Task,131,78506,149,yes,1024
congruent,88,88,526.38,526.38,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,149,149,149,0,149,0,149,0,0,0,149,149,149,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,451,NA,80026,22979,NA,451,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,377985,379198,370810,3911,357837,NA,379086,3921,229967,NA,379198,379652,379078,Flanker Task,132,78957,150,yes,1024
Congruent,88.0794702,88.0794702,525.9470199,525.9470199,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,150,150,150,0,150,0,150,0,0,0,150,150,150,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,461,NA,80026,22979,NA,461,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,379664,380871,370810,3911,357837,NA,380759,3921,229967,NA,380871,381335,380751,Flanker Task,133,79418,151,yes,1024
Congruent,88.15789474,88.15789474,525.2631579,525.2631579,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,151,151,151,0,151,0,151,0,0,0,151,151,151,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,422,NA,80026,22979,NA,422,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,381348,382559,370810,3911,357837,NA,382450,3921,229967,NA,382559,382983,382442,Flanker Task,134,79840,152,yes,1024
congruent,88.23529412,88.23529412,524.5490196,524.5490196,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,152,152,152,0,152,0,152,0,0,0,152,152,152,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,416,NA,80026,22979,NA,416,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,382995,384198,370810,3911,357837,NA,384091,3921,229967,NA,384199,384617,384082,Flanker Task,135,80256,153,yes,1024
congruent,87.66233766,87.66233766,523.5649351,523.5649351,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,153,153,153,0,153,0,153,0,0,0,153,153,153,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,373,NA,80026,22979,NA,373,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,384629,385840,370810,3911,357837,NA,385729,3921,229967,NA,385840,386215,385721,Flanker Task,135,80629,154,yes,1024
incongruent,87.09677419,87.09677419,522.9870968,522.9870968,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,154,154,154,0,154,0,154,0,0,0,154,154,154,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,434,NA,80026,22979,NA,434,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,386736,387945,386228,3911,357837,NA,387837,3921,229967,NA,387945,388381,387827,Flanker Task,135,81063,155,yes,1024
incongruent,86.53846154,86.53846154,522.2820513,522.2820513,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,155,155,155,0,155,0,155,0,0,0,155,155,155,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,413,NA,80026,22979,NA,413,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,388904,390115,388396,3911,357837,NA,390000,3921,229967,NA,390115,390530,389993,Flanker Task,135,81476,156,yes,1024
incongruent,86.62420382,86.62420382,523.5796178,523.5796178,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,156,156,156,0,156,0,156,0,0,0,156,156,156,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,726,NA,80026,22979,NA,726,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,391053,392265,390544,3911,357837,NA,392155,3921,229967,NA,392265,392993,392147,Flanker Task,136,82202,157,yes,1024
Congruent,86.70886076,86.70886076,523.3481013,523.3481013,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,157,157,157,0,157,0,157,0,0,0,157,157,157,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,487,NA,80026,22979,NA,487,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,393514,394721,390544,3911,393004,NA,394613,3921,229967,NA,394721,395210,394604,Flanker Task,137,82689,158,yes,1024
incongruent,86.16352201,86.16352201,522.3647799,522.3647799,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,158,158,158,0,158,0,158,0,0,0,158,158,158,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,367,NA,80026,22979,NA,367,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,395221,396430,390544,3911,393004,NA,396322,3921,229967,NA,396430,396799,396313,Flanker Task,137,83056,159,yes,1024
Congruent,86.25,86.25,521.83125,521.83125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,159,159,159,0,159,0,159,0,0,0,159,159,159,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,437,NA,80026,22979,NA,437,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,397320,398525,396812,3911,393004,NA,398417,3921,229967,NA,398525,398964,398408,Flanker Task,138,83493,160,yes,1024
incongruent,86.33540373,86.33540373,521.2484472,521.2484472,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,160,160,160,0,160,0,160,0,0,0,160,160,160,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,428,NA,80026,22979,24563,428,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,424576,398975,424775,396812,3911,393004,NA,424664,3921,229967,400010,424775,425205,424655,Flanker Task,139,83921,161,yes,1024
incongruent,85.80246914,85.80246914,519.7839506,519.7839506,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,161,161,161,0,161,0,161,0,0,0,161,161,161,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,284,NA,80026,22979,24563,284,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,424576,425726,426936,396812,3911,425218,NA,426825,3921,229967,400010,426936,427222,426817,Flanker Task,139,84205,162,yes,1024
congruent,85.88957055,85.88957055,518.0429448,518.0429448,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,162,162,162,0,162,0,162,0,0,0,162,162,162,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,236,NA,80026,22979,24563,236,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,427744,428956,427233,3911,425218,NA,428848,3921,229967,400010,428957,429196,428840,Flanker Task,140,84441,163,yes,1024
congruent,85.97560976,85.97560976,516.4939024,516.4939024,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,163,163,163,0,163,0,163,0,0,0,163,163,163,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,264,NA,80026,22979,24563,264,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,429207,430413,427233,3911,425218,NA,430304,3921,229967,400010,430413,430679,430296,Flanker Task,141,84705,164,yes,1024
incongruent,85.45454545,85.45454545,514.8787879,514.8787879,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,164,164,164,0,164,0,164,0,0,0,164,164,164,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,250,NA,80026,22979,24563,250,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,430691,431904,427233,3911,425218,NA,431796,3921,229967,400010,431904,432156,431788,Flanker Task,141,84955,165,yes,1024
Congruent,84.93975904,84.93975904,513.4156627,513.4156627,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,165,165,165,0,165,0,165,0,0,0,165,165,165,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,272,NA,80026,22979,24563,272,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,424576,432677,433888,432168,3911,425218,NA,433777,3921,229967,400010,433888,434162,433769,Flanker Task,141,85227,166,yes,1024
incongruent,85.02994012,85.02994012,512.9461078,512.9461078,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,166,166,166,0,166,0,166,0,0,0,166,166,166,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,435,NA,80026,22979,24563,435,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,424576,434682,435892,434174,3911,425218,NA,435784,3921,229967,400010,435892,436330,435776,Flanker Task,142,85662,167,yes,1024
Congruent,85.11904762,85.11904762,512.0119048,512.0119048,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,167,167,167,0,167,0,167,0,0,0,167,167,167,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,356,NA,80026,22979,24563,356,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,424576,436855,438066,434174,3911,436342,NA,437958,3921,229967,400010,438066,438424,437949,Flanker Task,143,86018,168,yes,1024
congruent,85.20710059,85.20710059,511.4911243,511.4911243,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,168,168,168,0,168,0,168,0,0,0,168,168,168,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,424,NA,80026,22979,24563,424,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,438944,440159,434174,3911,438436,NA,440048,3921,229967,400010,440159,440586,440038,Flanker Task,144,86442,169,yes,1024
incongruent,84.70588235,84.70588235,510.3176471,510.3176471,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,169,169,169,0,169,0,169,0,0,0,169,169,169,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,312,NA,80026,22979,24563,312,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,441106,442312,434174,3911,440598,NA,442203,3921,229967,400010,442312,442627,442195,Flanker Task,144,86754,170,yes,1024
incongruent,84.21052632,84.21052632,509.9883041,509.9883041,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,170,170,170,0,170,0,170,0,0,0,170,170,170,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,454,NA,80026,22979,24563,454,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,424576,443655,444867,442639,3911,443147,NA,444755,3921,229967,400010,444867,445323,444746,Flanker Task,144,87208,171,yes,1024
congruent,84.30232558,84.30232558,509.0232558,509.0232558,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,171,171,171,0,171,0,171,0,0,0,171,171,171,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,344,NA,80026,22979,24563,344,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,446352,447563,445335,3911,445844,NA,447449,3921,229967,400010,447563,447910,447440,Flanker Task,145,87552,172,yes,1024
congruent,84.39306358,84.39306358,507.2774566,507.2774566,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,172,172,172,0,172,0,172,0,0,0,172,172,172,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,207,NA,80026,22979,24563,207,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,448434,449643,445335,3911,447923,NA,449531,3921,229967,400010,449643,449853,449523,Flanker Task,146,87759,173,yes,1024
incongruent,83.90804598,83.90804598,506.0229885,506.0229885,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,173,173,173,0,173,0,173,0,0,0,173,173,173,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,289,NA,80026,22979,24563,289,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,449864,451074,445335,3911,447923,NA,450964,3921,229967,400010,451075,451367,450955,Flanker Task,146,88048,174,yes,1024
Congruent,84,84,503.3885714,503.3885714,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,174,174,174,0,174,0,174,0,0,0,174,174,174,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,45,NA,80026,22979,24563,45,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,424576,451889,453095,451379,3911,447923,NA,452987,3921,229967,400010,453095,453144,452978,Flanker Task,147,88093,175,yes,1024
incongruent,83.52272727,83.52272727,501.8806818,501.8806818,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,175,175,175,0,175,0,175,0,0,0,175,175,175,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,238,NA,80026,22979,24563,238,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,453156,454362,451379,3911,447923,NA,454252,3921,229967,400010,454362,454603,454243,Flanker Task,147,88331,176,yes,1024
incongruent,83.05084746,83.05084746,499.180791,499.180791,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,176,176,176,0,176,0,176,0,0,0,176,176,176,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,24,NA,80026,22979,24563,24,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,455123,456329,454615,3911,447923,NA,456221,3921,229967,400010,456329,456356,456211,Flanker Task,147,88355,177,yes,1024
incongruent,83.14606742,83.14606742,499.5168539,499.5168539,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,177,177,177,0,177,0,177,0,0,0,177,177,177,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,559,NA,80026,22979,24563,559,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,456876,458086,456368,3911,447923,NA,457978,3921,229967,400010,458086,458648,457969,Flanker Task,148,88914,178,yes,1024
incongruent,82.68156425,82.68156425,498.0055866,498.0055866,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,178,178,178,0,178,0,178,0,0,0,178,178,178,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,229,NA,80026,22979,24563,229,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,424576,459169,460376,456368,3911,458660,NA,460264,3921,229967,400010,460377,460609,460256,Flanker Task,148,89143,179,yes,1024
Congruent,82.77777778,82.77777778,496.6888889,496.6888889,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,179,179,179,0,179,0,179,0,0,0,179,179,179,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,261,NA,80026,22979,24563,261,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,424576,461131,462339,460622,3911,458660,NA,462230,3921,229967,400010,462340,462604,462222,Flanker Task,149,89404,180,yes,1024
incongruent,82.32044199,82.32044199,495.5303867,495.5303867,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,180,180,180,0,180,0,180,0,0,0,180,180,180,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,287,NA,80026,22979,24563,287,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,462616,463826,460622,3911,458660,NA,463718,3921,229967,400010,463826,464116,463710,Flanker Task,149,89691,181,yes,1024
incongruent,82.41758242,82.41758242,499.0604396,499.0604396,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,181,181,181,0,181,0,181,0,0,0,181,181,181,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,h,s,1138,NA,80026,22979,24563,1138,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,424576,464637,465848,464129,3911,458660,NA,465736,3921,229967,400010,465849,466990,465728,Flanker Task,150,90829,182,yes,1024
congruent,82.5136612,82.5136612,497.8961749,497.8961749,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,182,182,182,0,182,0,182,0,0,0,182,182,182,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,286,NA,80026,22979,24563,286,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,424576,467509,468714,464129,3911,467000,NA,468604,3921,229967,400010,468714,469001,468596,Flanker Task,151,91115,183,yes,1024
Congruent,82.06521739,82.06521739,496.3804348,496.3804348,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,183,183,183,0,183,0,183,0,0,0,183,183,183,Sun Sep  9 20:22:07 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,h,h,219,NA,80026,22979,24563,219,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,424576,469012,470221,464129,3911,467000,NA,470113,3921,229967,400010,470221,470443,470103,Flanker Task,151,91334,184,yes,1024
