condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,94.59459459,94.59459459,499.7567568,499.7567568,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,184,184,184,0,184,0,184,0,0,0,184,184,184,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,423,NA,25984,14881,27723,423,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,411162,412372,403500,4594,410654,NA,412262,4609,174975,331898,412372,412798,412253,Flanker Task,175,92455,185,yes,1024
congruent,94.62365591,94.62365591,499.2258065,499.2258065,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,185,185,185,0,185,0,185,0,0,0,185,185,185,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,401,NA,25984,14881,27723,401,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,413322,414545,403500,4594,412813,NA,414433,4609,174975,331898,414545,414949,414423,Flanker Task,176,92856,186,yes,1024
congruent,94.65240642,94.65240642,498.3368984,498.3368984,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,186,186,186,0,186,0,186,0,0,0,186,186,186,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,333,NA,25984,14881,27723,333,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,415470,416687,403500,4594,414961,NA,416573,4609,174975,331898,416687,417023,416564,Flanker Task,177,93189,187,yes,1024
incongruent,94.14893617,94.14893617,497.3085106,497.3085106,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,187,187,187,0,187,0,187,0,0,0,187,187,187,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,305,NA,25984,14881,27723,305,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,417547,418760,403500,4594,417034,NA,418648,4609,174975,331898,418760,419068,418640,Flanker Task,177,93494,188,yes,1024
incongruent,94.17989418,94.17989418,497.3862434,497.3862434,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,188,188,188,0,188,0,188,0,0,0,188,188,188,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,512,NA,25984,14881,27723,512,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,420101,421315,419079,4594,419590,NA,421203,4609,174975,331898,421315,421829,421194,Flanker Task,178,94006,189,yes,1024
incongruent,94.21052632,94.21052632,497.1736842,497.1736842,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,189,189,189,0,189,0,189,0,0,0,189,189,189,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,457,NA,25984,14881,27723,457,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,422348,423564,419079,4594,421840,NA,423452,4609,174975,331898,423564,424024,423444,Flanker Task,179,94463,190,yes,1024
incongruent,94.2408377,94.2408377,497.1308901,497.1308901,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,190,190,190,0,190,0,190,0,0,0,190,190,190,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,489,NA,25984,14881,27723,489,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,424548,425772,419079,4594,424036,NA,425662,4609,174975,331898,425772,426264,425650,Flanker Task,180,94952,191,yes,1024
Congruent,94.27083333,94.27083333,497.1927083,497.1927083,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,191,191,191,0,191,0,191,0,0,0,191,191,191,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,509,NA,25984,14881,27723,509,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,426785,427999,419079,4594,426277,NA,427886,4609,174975,331898,428000,428512,427878,Flanker Task,181,95461,192,yes,1024
incongruent,93.78238342,93.78238342,496.2642487,496.2642487,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,192,192,192,0,192,0,192,0,0,0,192,192,192,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,318,NA,25984,14881,27723,318,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,429034,430250,419079,4594,428525,NA,430137,4609,174975,331898,430250,430571,430127,Flanker Task,181,95779,193,yes,1024
incongruent,93.81443299,93.81443299,496.7216495,496.7216495,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,193,193,193,0,193,0,193,0,0,0,193,193,193,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,585,NA,25984,14881,27723,585,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,431603,432817,430583,4594,431093,NA,432709,4609,174975,331898,432817,433405,432700,Flanker Task,182,96364,194,yes,1024
congruent,93.84615385,93.84615385,495.7025641,495.7025641,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,194,194,194,0,194,0,194,0,0,0,194,194,194,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,298,NA,25984,14881,27723,298,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,433925,435138,430583,4594,433417,NA,435030,4609,174975,331898,435138,435439,435020,Flanker Task,183,96662,195,yes,1024
incongruent,93.87755102,93.87755102,495.6479592,495.6479592,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,195,195,195,0,195,0,195,0,0,0,195,195,195,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,485,NA,25984,14881,27723,485,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,435451,436662,430583,4594,433417,NA,436552,4609,174975,331898,436662,437150,436544,Flanker Task,184,97147,196,yes,1024
incongruent,93.40101523,93.40101523,495.5076142,495.5076142,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,196,196,196,0,196,0,196,0,0,0,196,196,196,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,468,NA,25984,14881,27723,468,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,437672,438887,430583,4594,437162,NA,438775,4609,174975,331898,438887,439357,438766,Flanker Task,184,97615,197,yes,1024
incongruent,93.43434343,93.43434343,495.3888889,495.3888889,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,197,197,197,0,197,0,197,0,0,0,197,197,197,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,472,NA,25984,14881,27723,472,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,440387,441601,439368,4594,439879,NA,441488,4609,174975,331898,441601,442075,441480,Flanker Task,185,98087,198,yes,1024
congruent,93.46733668,93.46733668,495.2060302,495.2060302,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,198,198,198,0,198,0,198,0,0,0,198,198,198,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,459,NA,25984,14881,27723,459,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,442596,443814,439368,4594,442087,NA,443704,4609,174975,331898,443814,444275,443695,Flanker Task,186,98546,199,yes,1024
incongruent,93.5,93.5,494.955,494.955,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,199,199,199,0,199,0,199,0,0,0,199,199,199,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,445,NA,25984,14881,27723,445,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,444796,446003,439368,4594,444286,NA,445897,4609,174975,331898,446004,446451,445889,Flanker Task,187,98991,200,yes,1024
congruent,93.53233831,93.53233831,494.7363184,494.7363184,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,200,200,200,0,200,0,200,0,0,0,200,200,200,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,451,NA,25984,14881,27723,451,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,446971,448183,439368,4594,446462,NA,448071,4609,174975,331898,448183,448636,448063,Flanker Task,188,99442,201,yes,1024
incongruent,93.06930693,93.06930693,494.1188119,494.1188119,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,201,201,201,0,201,0,201,0,0,0,201,201,201,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,370,NA,25984,14881,27723,370,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,449158,450382,439368,4594,448649,NA,450273,4609,174975,331898,450382,450754,450264,Flanker Task,188,99812,202,yes,1024
Congruent,93.10344828,93.10344828,494.1724138,494.1724138,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,202,202,202,0,202,0,202,0,0,0,202,202,202,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,505,NA,25984,14881,27723,505,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,451786,453001,450766,4594,451277,NA,452893,4609,174975,331898,453001,453508,452883,Flanker Task,189,100317,203,yes,1024
incongruent,93.1372549,93.1372549,495.2156863,495.2156863,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,203,203,203,0,203,0,203,0,0,0,203,203,203,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,707,NA,25984,14881,27723,707,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,454030,455241,450766,4594,453521,NA,455132,4609,174975,331898,455241,455951,455124,Flanker Task,190,101024,204,yes,1024
Congruent,93.17073171,93.17073171,495.2195122,495.2195122,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,204,204,204,0,204,0,204,0,0,0,204,204,204,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,496,NA,25984,14881,27723,496,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,456470,457681,450766,4594,455962,NA,457572,4609,174975,331898,457681,458179,457564,Flanker Task,191,101520,205,yes,1024
incongruent,93.2038835,93.2038835,495.1893204,495.1893204,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,205,205,205,0,205,0,205,0,0,0,205,205,205,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,489,NA,25984,14881,27723,489,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,458701,459912,450766,4594,458192,NA,459804,4609,174975,331898,459912,460403,459796,Flanker Task,192,102009,206,yes,1024
incongruent,93.23671498,93.23671498,495.1642512,495.1642512,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,206,206,206,0,206,0,206,0,0,0,206,206,206,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,490,NA,25984,14881,27723,490,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,460926,462142,450766,4594,460415,NA,462029,4609,174975,331898,462143,462635,462021,Flanker Task,193,102499,207,yes,1024
incongruent,93.26923077,93.26923077,495.3557692,495.3557692,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,207,207,207,0,207,0,207,0,0,0,207,207,207,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,535,NA,25984,14881,27723,535,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,463157,464381,450766,4594,462649,NA,464268,4609,174975,331898,464382,464919,464260,Flanker Task,194,103034,208,yes,1024
incongruent,93.30143541,93.30143541,495.7129187,495.7129187,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,208,208,208,0,208,0,208,0,0,0,208,208,208,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,570,NA,25984,14881,27723,570,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,465441,466666,450766,4594,464931,NA,466555,4609,174975,331898,466667,467239,466545,Flanker Task,195,103604,209,yes,1024
Congruent,93.33333333,93.33333333,495.6142857,495.6142857,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,209,209,209,0,209,0,209,0,0,0,209,209,209,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,475,NA,25984,14881,27723,475,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,467763,468974,450766,4594,467252,NA,468866,4609,174975,331898,468974,469451,468858,Flanker Task,196,104079,210,yes,1024
congruent,93.36492891,93.36492891,495.3886256,495.3886256,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,210,210,210,0,210,0,210,0,0,0,210,210,210,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,448,NA,25984,14881,27723,448,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,469971,471190,450766,4594,469463,NA,471079,4609,174975,331898,471190,471640,471070,Flanker Task,197,104527,211,yes,1024
incongruent,93.39622642,93.39622642,495.2783019,495.2783019,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,211,211,211,0,211,0,211,0,0,0,211,211,211,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,472,NA,25984,14881,27723,472,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,472161,473376,450766,4594,471653,NA,473266,4609,174975,331898,473376,473850,473257,Flanker Task,198,104999,212,yes,1024
Congruent,93.42723005,93.42723005,494.9906103,494.9906103,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,212,212,212,0,212,0,212,0,0,0,212,212,212,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,434,NA,25984,14881,27723,434,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,474373,475593,450766,4594,473862,NA,475480,4609,174975,331898,475593,476029,475470,Flanker Task,199,105433,213,yes,1024
congruent,93.45794393,93.45794393,494.7056075,494.7056075,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,213,213,213,0,213,0,213,0,0,0,213,213,213,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,434,NA,25984,14881,27723,434,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,476555,477769,450766,4594,476045,NA,477656,4609,174975,331898,477769,478205,477648,Flanker Task,200,105867,214,yes,1024
congruent,93.48837209,93.48837209,494.3860465,494.3860465,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,214,214,214,0,214,0,214,0,0,0,214,214,214,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,426,NA,25984,14881,27723,426,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,478726,479939,450766,4594,478217,NA,479826,4609,174975,331898,479939,480367,479816,Flanker Task,201,106293,215,yes,1024
incongruent,93.51851852,93.51851852,494.375,494.375,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,215,215,215,0,215,0,215,0,0,0,215,215,215,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,492,NA,25984,14881,27723,492,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,480890,482110,450766,4594,480380,NA,482000,4609,174975,331898,482110,482605,481992,Flanker Task,202,106785,216,yes,1024
Congruent,93.5483871,93.5483871,494.4239631,494.4239631,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,216,216,216,0,216,0,216,0,0,0,216,216,216,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,505,NA,25984,14881,27723,505,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,483132,484354,450766,4594,482618,NA,484241,4609,174975,331898,484354,484861,484232,Flanker Task,203,107290,217,yes,1024
incongruent,93.57798165,93.57798165,495.3211009,495.3211009,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,217,217,217,0,217,0,217,0,0,0,217,217,217,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,690,NA,25984,14881,27723,690,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,485387,486604,450766,4594,484875,NA,486491,4609,174975,331898,486605,487297,486483,Flanker Task,204,107980,218,yes,1024
incongruent,93.60730594,93.60730594,495.2739726,495.2739726,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,218,218,218,0,218,0,218,0,0,0,218,218,218,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,485,NA,25984,14881,27723,485,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,487817,489032,450766,4594,487309,NA,488920,4609,174975,331898,489032,489519,488912,Flanker Task,205,108465,219,yes,1024
Congruent,93.63636364,93.63636364,495.3681818,495.3681818,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,219,219,219,0,219,0,219,0,0,0,219,219,219,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,516,NA,25984,14881,27723,516,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,490043,491257,450766,4594,489531,NA,491148,4609,174975,331898,491258,491776,491138,Flanker Task,206,108981,220,yes,1024
congruent,93.66515837,93.66515837,495.8506787,495.8506787,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,220,220,220,0,220,0,220,0,0,0,220,220,220,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,602,NA,25984,14881,27723,602,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,492299,493519,450766,4594,491788,NA,493410,4609,174975,331898,493519,494123,493401,Flanker Task,207,109583,221,yes,1024
