condition,stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_ISI,count_Sequence,count_errorFeedback,count_experiment,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_ISI,time_Sequence,time_errorFeedback,time_experiment,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Congruent,HHHHH,87.73006135,87.73006135,429.0674847,429.0674847,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,162,162,162,162,0,0,162,0,0,0,162,162,162,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,2,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,322,NA,1999,19170,10420,322,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,331061,331566,332763,308872,2927,NA,332768,2935,152248,317406,332880,333209,332879,Flanker Task,143,69938,163,yes,1024
Congruent,SSSSS,87.80487805,87.80487805,427.9756098,427.9756098,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,163,163,163,163,0,0,163,0,0,0,163,163,163,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,3,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,250,NA,1999,19170,10420,250,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,333225,333737,334948,308872,2927,NA,334953,2935,152248,317406,335058,335314,335058,Flanker Task,144,70188,164,yes,1024
Congruent,SSSSS,87.27272727,87.27272727,426.7454545,426.7454545,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,164,164,164,164,0,0,164,0,0,0,164,164,164,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,4,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,225,NA,1999,19170,10420,225,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,333225,335327,336517,308872,2927,NA,336522,2935,152248,317406,336636,336868,336635,Flanker Task,144,70413,165,yes,1024
Congruent,SSSSS,86.74698795,86.74698795,424.8795181,424.8795181,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,165,165,165,165,0,0,165,0,0,0,165,165,165,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,5,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,117,NA,1999,19170,10420,117,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,333225,337394,338601,336881,2927,NA,338606,2935,152248,317406,338711,338835,338710,Flanker Task,144,70530,166,yes,1024
Congruent,HHHHH,86.82634731,86.82634731,424.7245509,424.7245509,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,166,166,166,166,0,0,166,0,0,0,166,166,166,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,6,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,399,NA,1999,19170,10420,399,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,333225,339352,340563,338847,2927,NA,340568,2935,152248,317406,340673,341078,340672,Flanker Task,145,70929,167,yes,1024
Congruent,HHHHH,86.9047619,86.9047619,423.702381,423.702381,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,167,167,167,167,0,0,167,0,0,0,167,167,167,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,7,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,253,NA,1999,19170,10420,253,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,341092,341596,342806,338847,2927,NA,342811,2935,152248,317406,342924,343183,342923,Flanker Task,146,71182,168,yes,1024
Congruent,SSSSS,86.98224852,86.98224852,422.7751479,422.7751479,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,168,168,168,168,0,0,168,0,0,0,168,168,168,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,8,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,267,NA,1999,19170,10420,267,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,341092,343196,344389,338847,2927,NA,344394,2935,152248,317406,344500,344775,344500,Flanker Task,147,71449,169,yes,1024
Incongruent,SSHSS,87.05882353,87.05882353,422.0647059,422.0647059,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,169,169,169,169,0,0,169,0,0,0,169,169,169,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,9,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,302,NA,1999,19170,10420,302,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,341092,344788,346010,338847,2927,NA,346016,2935,152248,317406,346120,346428,346119,Flanker Task,148,71751,170,yes,1024
Congruent,HHHHH,86.5497076,86.5497076,421.2982456,421.2982456,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,170,170,170,170,0,0,170,0,0,0,170,170,170,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,10,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,291,NA,1999,19170,10420,291,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,346441,346951,348143,338847,2927,NA,348148,2935,152248,317406,348261,348558,348261,Flanker Task,148,72042,171,yes,1024
Incongruent,SSHSS,86.04651163,86.04651163,420.5406977,420.5406977,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,171,171,171,171,0,0,171,0,0,0,171,171,171,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,11,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,291,NA,1999,19170,10420,291,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,346441,349080,350293,348573,2927,NA,350299,2935,152248,317406,350403,350701,350403,Flanker Task,148,72333,172,yes,1024
Incongruent,HHSHH,86.12716763,86.12716763,420.5491329,420.5491329,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,172,172,172,172,0,0,172,0,0,0,172,172,172,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,12,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,422,NA,1999,19170,10420,422,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,346441,351228,352422,350716,2927,NA,352427,2935,152248,317406,352540,352968,352540,Flanker Task,149,72755,173,yes,1024
Congruent,HHHHH,86.20689655,86.20689655,420.0862069,420.0862069,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,173,173,173,173,0,0,173,0,0,0,173,173,173,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,13,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,340,NA,1999,19170,10420,340,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,352981,353485,354698,350716,2927,NA,354704,2935,152248,317406,354814,355161,354814,Flanker Task,150,73095,174,yes,1024
Incongruent,HHSHH,86.28571429,86.28571429,419.2171429,419.2171429,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,174,174,174,174,0,0,174,0,0,0,174,174,174,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,14,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,268,NA,1999,19170,10420,268,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,355684,356894,350716,2927,NA,356900,2935,152248,317406,357004,357278,357004,Flanker Task,151,73363,175,yes,1024
Congruent,HHHHH,86.36363636,86.36363636,418.2386364,418.2386364,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,175,175,175,175,0,0,175,0,0,0,175,175,175,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,15,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,247,NA,1999,19170,10420,247,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,357291,358485,350716,2927,NA,358491,2935,152248,317406,358603,358857,358603,Flanker Task,152,73610,176,yes,1024
Incongruent,HHSHH,86.44067797,86.44067797,417.3276836,417.3276836,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,176,176,176,176,0,0,176,0,0,0,176,176,176,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,16,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,257,NA,1999,19170,10420,257,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,358873,360086,350716,2927,NA,360092,2935,152248,317406,360197,360462,360196,Flanker Task,153,73867,177,yes,1024
Congruent,HHHHH,86.51685393,86.51685393,416.5,416.5,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,177,177,177,177,0,0,177,0,0,0,177,177,177,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,17,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,270,NA,1999,19170,10420,270,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,360479,361684,350716,2927,NA,361689,2935,152248,317406,361801,362078,361801,Flanker Task,154,74137,178,yes,1024
Incongruent,HHSHH,86.59217877,86.59217877,415.4692737,415.4692737,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,178,178,178,178,0,0,178,0,0,0,178,178,178,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,18,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,232,NA,1999,19170,10420,232,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,362153,363349,350716,2927,NA,363354,2935,152248,317406,363467,363706,363466,Flanker Task,155,74369,179,yes,1024
Incongruent,HHSHH,86.11111111,86.11111111,414.4611111,414.4611111,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,179,179,179,179,0,0,179,0,0,0,179,179,179,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,19,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,234,NA,1999,19170,10420,234,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,363719,364934,350716,2927,NA,364940,2935,152248,317406,365044,365285,365044,Flanker Task,155,74603,180,yes,1024
Incongruent,SSHSS,86.1878453,86.1878453,413.8508287,413.8508287,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,180,180,180,180,0,0,180,0,0,0,180,180,180,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,20,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,304,NA,1999,19170,10420,304,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,355174,365810,367017,365298,2927,NA,367023,2935,152248,317406,367130,367441,367130,Flanker Task,156,74907,181,yes,1024
Congruent,SSSSS,86.26373626,86.26373626,412.9230769,412.9230769,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,181,181,181,181,0,0,181,0,0,0,181,181,181,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,21,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,245,NA,1999,19170,10420,245,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,367454,367966,369167,365298,2927,NA,369173,2935,152248,317406,369280,369531,369280,Flanker Task,157,75152,182,yes,1024
Congruent,SSSSS,86.33879781,86.33879781,412.557377,412.557377,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,182,182,182,182,0,0,182,0,0,0,182,182,182,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,22,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,346,NA,1999,19170,10420,346,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,367454,369544,370744,365298,2927,NA,370749,2935,152248,317406,370860,371213,370860,Flanker Task,158,75498,183,yes,1024
Congruent,HHHHH,86.41304348,86.41304348,411.9293478,411.9293478,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,183,183,183,183,0,0,183,0,0,0,183,183,183,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,23,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,297,NA,1999,19170,10420,297,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,371226,371730,372941,365298,2927,NA,372947,2935,152248,317406,373051,373355,373050,Flanker Task,159,75795,184,yes,1024
Congruent,SSSSS,86.48648649,86.48648649,411.2,411.2,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,184,184,184,184,0,0,184,0,0,0,184,184,184,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,24,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,277,NA,1999,19170,10420,277,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,371226,373368,374555,365298,2927,NA,374560,2935,152248,317406,374672,374956,374672,Flanker Task,160,76072,185,yes,1024
Incongruent,HHSHH,86.55913978,86.55913978,411.0752688,411.0752688,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,185,185,185,185,0,0,185,0,0,0,185,185,185,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,25,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,388,NA,1999,19170,10420,388,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,371226,374970,376189,365298,2927,NA,376194,2935,152248,317406,376306,376701,376306,Flanker Task,161,76460,186,yes,1024
Incongruent,SSHSS,86.63101604,86.63101604,408.9090909,408.9090909,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,186,186,186,186,0,0,186,0,0,0,186,186,186,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,26,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,6,NA,1999,19170,10420,6,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,376716,377223,378433,365298,2927,NA,378438,2935,152248,317406,378543,378556,378543,Flanker Task,162,76466,187,yes,1024
Congruent,SSSSS,86.70212766,86.70212766,408.7765957,408.7765957,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,187,187,187,187,0,0,187,0,0,0,187,187,187,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,27,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,384,NA,1999,19170,10420,384,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,376716,378569,379787,365298,2927,NA,379792,2935,152248,317406,379905,380297,379905,Flanker Task,163,76850,188,yes,1024
Incongruent,HHSHH,86.24338624,86.24338624,407.8888889,407.8888889,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,188,188,188,188,0,0,188,0,0,0,188,188,188,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,28,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,241,NA,1999,19170,10420,241,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,380310,380821,382032,365298,2927,NA,382038,2935,152248,317406,382142,382390,382142,Flanker Task,163,77091,189,yes,1024
Congruent,HHHHH,86.31578947,86.31578947,407.3894737,407.3894737,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,189,189,189,189,0,0,189,0,0,0,189,189,189,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,29,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,313,NA,1999,19170,10420,313,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,380310,382908,384105,382402,2927,NA,384111,2935,152248,317406,384223,384543,384223,Flanker Task,164,77404,190,yes,1024
Congruent,HHHHH,85.86387435,85.86387435,406.2094241,406.2094241,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,190,190,190,190,0,0,190,0,0,0,190,190,190,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,30,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,182,NA,1999,19170,10420,182,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,384556,385068,386276,382402,2927,NA,386281,2935,152248,317406,386386,386575,386385,Flanker Task,164,77586,191,yes,1024
Incongruent,HHSHH,85.9375,85.9375,405.3802083,405.3802083,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,191,191,191,191,0,0,191,0,0,0,191,191,191,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,31,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,247,NA,1999,19170,10420,247,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,384556,387092,388308,386587,2927,NA,388314,2935,152248,317406,388426,388680,388426,Flanker Task,165,77833,192,yes,1024
Incongruent,HHSHH,85.49222798,85.49222798,404.8134715,404.8134715,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,192,192,192,192,0,0,192,0,0,0,192,192,192,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,32,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,296,NA,1999,19170,10420,296,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,384556,388693,389907,386587,2927,NA,389913,2935,152248,317406,390017,390321,390016,Flanker Task,165,78129,193,yes,1024
Congruent,SSSSS,85.05154639,85.05154639,403.7628866,403.7628866,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,193,193,193,193,0,0,193,0,0,0,193,193,193,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,33,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,201,NA,1999,19170,10420,201,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,384556,390848,392037,390335,2927,NA,392042,2935,152248,317406,392155,392364,392155,Flanker Task,165,78330,194,yes,1024
Congruent,SSSSS,85.12820513,85.12820513,403.4923077,403.4923077,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,194,194,194,194,0,0,194,0,0,0,194,194,194,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,34,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,351,NA,1999,19170,10420,351,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,384556,392882,394076,392376,2927,NA,394082,2935,152248,317406,394186,394544,394186,Flanker Task,166,78681,195,yes,1024
Congruent,SSSSS,85.20408163,85.20408163,402.7755102,402.7755102,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,195,195,195,195,0,0,195,0,0,0,195,195,195,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,35,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,263,NA,1999,19170,10420,263,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,394556,395069,396261,392376,2927,NA,396267,2935,152248,317406,396377,396648,396376,Flanker Task,167,78944,196,yes,1024
Congruent,SSSSS,84.7715736,84.7715736,402.2385787,402.2385787,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,196,196,196,196,0,0,196,0,0,0,196,196,196,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,36,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,297,NA,1999,19170,10420,297,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,394556,396661,397874,392376,2927,NA,397880,2935,152248,317406,397984,398289,397983,Flanker Task,167,79241,197,yes,1024
Incongruent,HHSHH,84.34343434,84.34343434,401.6666667,401.6666667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,197,197,197,197,0,0,197,0,0,0,197,197,197,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,37,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,289,NA,1999,19170,10420,289,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,394556,398816,400029,398304,2927,NA,400036,2935,152248,317406,400148,400445,400148,Flanker Task,167,79530,198,yes,1024
Congruent,HHHHH,84.42211055,84.42211055,400.8994975,400.8994975,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,198,198,198,198,0,0,198,0,0,0,198,198,198,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,38,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,249,NA,1999,19170,10420,249,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,394556,400961,402189,400457,2927,NA,402194,2935,152248,317406,402306,402562,402306,Flanker Task,168,79779,199,yes,1024
Incongruent,SSHSS,84.5,84.5,400.88,400.88,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,199,199,199,199,0,0,199,0,0,0,199,199,199,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,39,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,397,NA,1999,19170,10420,397,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,394556,402575,403791,400457,2927,NA,403797,2935,152248,317406,403901,404305,403901,Flanker Task,169,80176,200,yes,1024
Congruent,SSSSS,84.57711443,84.57711443,399.7164179,399.7164179,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,200,200,200,200,0,0,200,0,0,0,200,200,200,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,40,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,167,NA,1999,19170,10420,167,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,404830,406017,400457,2927,NA,406022,2935,152248,317406,406135,406311,406134,Flanker Task,170,80343,201,yes,1024
Incongruent,SSHSS,84.15841584,84.15841584,398.9554455,398.9554455,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,201,201,201,201,0,0,201,0,0,0,201,201,201,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,41,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,246,NA,1999,19170,10420,246,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,406326,407538,400457,2927,NA,407544,2935,152248,317406,407648,407901,407647,Flanker Task,170,80589,202,yes,1024
Incongruent,SSHSS,84.2364532,84.2364532,398.08867,398.08867,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,202,202,202,202,0,0,202,0,0,0,202,202,202,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,42,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,223,NA,1999,19170,10420,223,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,408426,409619,407914,2927,NA,409625,2935,152248,317406,409737,409968,409737,Flanker Task,171,80812,203,yes,1024
