acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.20863309,89.20863309,471.3381295,471.3381295,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,138,138,0,0,0,138,0,0,0,138,0,0,138,138,138,138,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,495,15066,84009,NA,NA,495,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,346225,5265,162056,NA,347434,20332,246067,NA,342299,5261,NA,347329,347434,347930,347326,Flanker Task,124,65516,139,yes,1024
89.28571429,89.28571429,472.3571429,472.3571429,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,139,139,0,0,0,139,0,0,0,139,0,0,139,139,139,139,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,614,15066,84009,NA,NA,614,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,347949,5265,162056,NA,349146,20332,246067,NA,342299,5261,NA,349040,349146,349761,349038,Flanker Task,125,66130,140,yes,1024
89.36170213,89.36170213,472.4397163,472.4397163,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,140,140,0,0,0,140,0,0,0,140,0,0,140,140,140,140,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,484,15066,84009,NA,NA,484,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,349791,350296,5265,162056,NA,351508,20332,246067,NA,342299,5261,NA,351403,351508,351994,351400,Flanker Task,126,66614,141,yes,1024
89.43661972,89.43661972,472.5985915,472.5985915,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,141,141,0,0,0,141,0,0,0,141,0,0,141,141,141,141,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,495,15066,84009,NA,NA,495,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,349791,352017,5265,162056,NA,353225,20332,246067,NA,342299,5261,NA,353120,353225,353722,353118,Flanker Task,127,67109,142,yes,1024
89.51048951,89.51048951,472.2797203,472.2797203,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,142,142,0,0,0,142,0,0,0,142,0,0,142,142,142,142,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,427,15066,84009,NA,NA,427,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,349791,353741,5265,162056,NA,354958,20332,246067,NA,342299,5261,NA,354853,354958,355386,354850,Flanker Task,128,67536,143,yes,1024
88.88888889,88.88888889,472.1180556,472.1180556,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,143,143,0,0,0,143,0,0,0,143,0,0,143,143,143,143,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,449,15066,84009,NA,NA,449,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,355409,5265,162056,NA,356615,20332,246067,NA,342299,5261,NA,356510,356615,357066,356507,Flanker Task,128,67985,144,yes,1024
88.96551724,88.96551724,471.7103448,471.7103448,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,144,144,0,0,0,144,0,0,0,144,0,0,144,144,144,144,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,413,15066,84009,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,357589,5265,162056,NA,358779,20332,246067,NA,357084,5261,NA,358674,358779,359194,358671,Flanker Task,129,68398,145,yes,1024
89.04109589,89.04109589,471.9109589,471.9109589,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,145,145,0,0,0,145,0,0,0,145,0,0,145,145,145,145,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,501,15066,84009,NA,NA,501,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,349791,359208,5265,162056,NA,360428,20332,246067,NA,357084,5261,NA,360323,360428,360930,360321,Flanker Task,130,68899,146,yes,1024
89.11564626,89.11564626,471.7619048,471.7619048,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,146,146,0,0,0,146,0,0,0,146,0,0,146,146,146,146,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,450,15066,84009,NA,NA,450,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,360952,5265,162056,NA,362142,20332,246067,NA,357084,5261,NA,362037,362142,362593,362034,Flanker Task,131,69349,147,yes,1024
89.18918919,89.18918919,471.3918919,471.3918919,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,147,147,0,0,0,147,0,0,0,147,0,0,147,147,147,147,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,417,15066,84009,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,349791,362618,5265,162056,NA,363840,20332,246067,NA,357084,5261,NA,363733,363840,364258,363731,Flanker Task,132,69766,148,yes,1024
89.26174497,89.26174497,471.261745,471.261745,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,148,148,0,0,0,148,0,0,0,148,0,0,148,148,148,148,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,452,15066,84009,NA,NA,452,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,364275,5265,162056,NA,365468,20332,246067,NA,357084,5261,NA,365363,365468,365922,365360,Flanker Task,133,70218,149,yes,1024
89.33333333,89.33333333,470.8733333,470.8733333,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,149,149,0,0,0,149,0,0,0,149,0,0,149,149,149,149,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,413,15066,84009,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,365942,5265,162056,NA,367146,20332,246067,NA,357084,5261,NA,367041,367147,367561,367038,Flanker Task,134,70631,150,yes,1024
89.40397351,89.40397351,470.9668874,470.9668874,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,150,150,0,0,0,150,0,0,0,150,0,0,150,150,150,150,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,485,15066,84009,NA,NA,485,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,349791,367585,5265,162056,NA,368771,20332,246067,NA,357084,5261,NA,368666,368771,369258,368663,Flanker Task,135,71116,151,yes,1024
89.47368421,89.47368421,470.3421053,470.3421053,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,151,151,0,0,0,151,0,0,0,151,0,0,151,151,151,151,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,376,15066,84009,NA,NA,376,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,349791,369276,5265,162056,NA,370480,20332,246067,NA,357084,5261,NA,370375,370480,370858,370372,Flanker Task,136,71492,152,yes,1024
89.54248366,89.54248366,469.6666667,469.6666667,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,152,152,0,0,0,152,0,0,0,152,0,0,152,152,152,152,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,367,15066,84009,NA,NA,367,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,349791,370877,5265,162056,NA,372074,20332,246067,NA,357084,5261,NA,371969,372074,372442,371966,Flanker Task,137,71859,153,yes,1024
89.61038961,89.61038961,468.7597403,468.7597403,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,153,153,0,0,0,153,0,0,0,153,0,0,153,153,153,153,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,330,15066,84009,NA,NA,330,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,349791,372461,5265,162056,NA,373654,20332,246067,NA,357084,5261,NA,373549,373654,373985,373546,Flanker Task,138,72189,154,yes,1024
89.67741935,89.67741935,469.683871,469.683871,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,154,154,0,0,0,154,0,0,0,154,0,0,154,154,154,154,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,612,15066,84009,NA,NA,612,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,349791,374001,5265,162056,NA,375189,20332,246067,NA,357084,5261,NA,375084,375189,375802,375081,Flanker Task,139,72801,155,yes,1024
89.74358974,89.74358974,469.4038462,469.4038462,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,155,155,0,0,0,155,0,0,0,155,0,0,155,155,155,155,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,426,15066,84009,NA,NA,426,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,375820,376322,5265,162056,NA,377542,20332,246067,NA,357084,5261,NA,377436,377542,377970,377433,Flanker Task,140,73227,156,yes,1024
89.8089172,89.8089172,469.1719745,469.1719745,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,156,156,0,0,0,156,0,0,0,156,0,0,156,156,156,156,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,433,15066,84009,NA,NA,433,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,375820,378030,5265,162056,NA,379248,20332,246067,NA,357084,5261,NA,379143,379248,379682,379140,Flanker Task,141,73660,157,yes,1024
89.87341772,89.87341772,468.5,468.5,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,157,157,0,0,0,157,0,0,0,157,0,0,157,157,157,157,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,363,15066,84009,NA,NA,363,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,375820,379722,5265,162056,NA,380940,20332,246067,NA,357084,5261,NA,380836,380941,381306,380833,Flanker Task,142,74023,158,yes,1024
89.93710692,89.93710692,468.8050314,468.8050314,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,158,158,0,0,0,158,0,0,0,158,0,0,158,158,158,158,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,517,15066,84009,NA,NA,517,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,375820,381333,5265,162056,NA,382540,20332,246067,NA,357084,5261,NA,382435,382540,383058,382432,Flanker Task,143,74540,159,yes,1024
90,90,468.4375,468.4375,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,159,159,0,0,0,159,0,0,0,159,0,0,159,159,159,159,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,410,15066,84009,NA,NA,410,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,375820,383077,5265,162056,NA,384270,20332,246067,NA,357084,5261,NA,384165,384270,384682,384162,Flanker Task,144,74950,160,yes,1024
90.0621118,90.0621118,468.9565217,468.9565217,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,160,160,0,0,0,160,0,0,0,160,0,0,160,160,160,160,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,552,15066,84009,53596,NA,552,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,375820,384708,5265,162056,385748,439527,20332,246067,439346,357084,5261,NA,439422,439527,440081,439419,Flanker Task,145,75502,161,yes,1024
90.12345679,90.12345679,468.3765432,468.3765432,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,161,161,0,0,0,161,0,0,0,161,0,0,161,161,161,161,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,375,15066,84009,53596,NA,375,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,440122,440627,5265,162056,385748,441817,20332,246067,439346,357084,5261,NA,441711,441817,442194,441708,Flanker Task,146,75877,162,yes,1024
90.18404908,90.18404908,467.2515337,467.2515337,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,162,162,0,0,0,162,0,0,0,162,0,0,162,162,162,162,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,285,15066,84009,53596,NA,285,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,442225,442731,5265,162056,385748,443946,20332,246067,439346,357084,5261,NA,443841,443947,444234,443838,Flanker Task,147,76162,163,yes,1024
89.63414634,89.63414634,466.4329268,466.4329268,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,163,163,0,0,0,163,0,0,0,163,0,0,163,163,163,163,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,333,15066,84009,53596,NA,333,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,442225,444256,5265,162056,385748,445451,20332,246067,439346,357084,5261,NA,445345,445451,445786,445342,Flanker Task,147,76495,164,yes,1024
89.6969697,89.6969697,465.5090909,465.5090909,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,164,164,0,0,0,164,0,0,0,164,0,0,164,164,164,164,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,h,NA,h,314,15066,84009,53596,NA,314,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,446310,446815,5265,162056,385748,448021,20332,246067,439346,445806,5261,NA,447916,448021,448337,447913,Flanker Task,148,76809,165,yes,1024
89.15662651,89.15662651,464.0301205,464.0301205,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,165,165,0,0,0,165,0,0,0,165,0,0,165,165,165,165,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,h,NA,h,220,15066,84009,53596,NA,220,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,448365,448870,5265,162056,385748,450084,20332,246067,439346,445806,5261,NA,449979,450084,450306,449976,Flanker Task,148,77029,166,yes,1024
89.22155689,89.22155689,461.2634731,461.2634731,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,166,166,0,0,0,166,0,0,0,166,0,0,166,166,166,166,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,h,NA,h,2,15066,84009,53596,NA,2,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,448365,450831,5265,162056,385748,452045,20332,246067,439346,450326,5261,NA,451940,452046,452055,451935,Flanker Task,149,77031,167,yes,1024
88.69047619,88.69047619,458.8809524,458.8809524,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,167,167,0,0,0,167,0,0,0,167,0,0,167,167,167,167,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,61,15066,84009,53596,NA,61,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,448365,452086,5265,162056,385748,453274,20332,246067,439346,450326,5261,NA,453169,453275,453339,453165,Flanker Task,149,77092,168,yes,1024
88.16568047,88.16568047,456.739645,456.739645,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,168,168,0,0,0,168,0,0,0,168,0,0,168,168,168,168,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,97,15066,84009,53596,NA,97,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,448365,453866,5265,162056,385748,455077,20332,246067,439346,453361,5261,NA,454972,455079,455177,454967,Flanker Task,149,77189,169,yes,1024
87.64705882,87.64705882,454.2470588,454.2470588,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,169,169,0,0,0,169,0,0,0,169,0,0,169,169,169,169,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,33,15066,84009,53596,NA,33,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,448365,455704,5265,162056,385748,456909,20332,246067,439346,455199,5261,NA,456804,456911,456947,456799,Flanker Task,149,77222,170,yes,1024
87.71929825,87.71929825,453.4795322,453.4795322,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,170,170,0,0,0,170,0,0,0,170,0,0,170,170,170,170,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,h,NA,h,323,15066,84009,53596,NA,323,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,448365,457480,5265,162056,385748,458701,20332,246067,439346,456975,5261,NA,458596,458701,459026,458592,Flanker Task,150,77545,171,yes,1024
87.20930233,87.20930233,453.1046512,453.1046512,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,171,171,0,0,0,171,0,0,0,171,0,0,171,171,171,171,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,h,NA,s,389,15066,84009,53596,NA,389,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,459044,459549,5265,162056,385748,460763,20332,246067,439346,456975,5261,NA,460658,460763,461154,460655,Flanker Task,150,77934,172,yes,1024
86.70520231,86.70520231,451.9132948,451.9132948,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,172,172,0,0,0,172,0,0,0,172,0,0,172,172,172,172,9/29/19 16:45,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,h,NA,h,247,15066,84009,53596,NA,247,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,461680,462187,5265,162056,385748,463409,20332,246067,439346,461175,5261,NA,463304,463409,463658,463301,Flanker Task,150,78181,173,yes,1024
