acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.57142857,93.57142857,464.3714286,464.3714286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,139,0,139,0,139,0,0,0,139,139,139,139,NA,NA,139,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,500,NA,230006,6648,NA,500,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,472357,2980,444485,NA,479067,2984,368919,NA,477973,479170,479672,479064,NA,NA,479170,Week4submit,131,65012,140,yes,1024
93.61702128,93.61702128,464.3120567,464.3120567,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,140,0,140,0,140,0,0,0,140,140,140,140,NA,NA,140,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,456,NA,230006,6648,NA,456,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,472357,2980,444485,NA,480783,2984,368919,NA,479677,480886,481344,480780,NA,NA,480886,Week4submit,132,65468,141,yes,1024
93.66197183,93.66197183,464.415493,464.415493,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,141,0,141,0,141,0,0,0,141,141,141,141,NA,NA,141,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,479,NA,230006,6648,NA,479,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,444485,NA,482457,2984,368919,NA,481349,482560,483041,482454,NA,NA,482560,Week4submit,133,65947,142,yes,1024
93.70629371,93.70629371,464.1048951,464.1048951,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,142,0,142,0,142,0,0,0,142,142,142,142,NA,NA,142,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,420,NA,230006,6648,NA,420,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,472357,2980,444485,NA,484148,2984,368919,NA,483046,484251,484673,484145,NA,NA,484251,Week4submit,134,66367,143,yes,1024
93.75,93.75,464.4652778,464.4652778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,143,0,143,0,143,0,0,0,143,143,143,143,NA,NA,143,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,516,NA,230006,6648,NA,516,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,444485,NA,485787,2984,368919,NA,484678,485890,486408,485784,NA,NA,485890,Week4submit,135,66883,144,yes,1024
93.79310345,93.79310345,465.537931,465.537931,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,144,0,144,0,144,0,0,0,144,144,144,144,NA,NA,144,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,620,NA,230006,6648,NA,620,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,444485,NA,487523,2984,368919,NA,486413,487626,488248,487520,NA,NA,487626,Week4submit,136,67503,145,yes,1024
93.83561644,93.83561644,465.6849315,465.6849315,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,145,0,145,0,145,0,0,0,145,145,145,145,NA,NA,145,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,487,NA,230006,6648,NA,487,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,489864,2984,368919,NA,488756,489967,490456,489862,NA,NA,489967,Week4submit,137,67990,146,yes,1024
93.87755102,93.87755102,465.3673469,465.3673469,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,146,0,146,0,146,0,0,0,146,146,146,146,NA,NA,146,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,419,NA,230006,6648,NA,419,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,472357,2980,488253,NA,491556,2984,368919,NA,490461,491659,492080,491553,NA,NA,491659,Week4submit,138,68409,147,yes,1024
93.91891892,93.91891892,465.7972973,465.7972973,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,147,0,147,0,147,0,0,0,147,147,147,147,NA,NA,147,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,529,NA,230006,6648,NA,529,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,493198,2984,368919,NA,492085,493301,493832,493195,NA,NA,493301,Week4submit,139,68938,148,yes,1024
93.95973154,93.95973154,466.0604027,466.0604027,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,148,0,148,0,148,0,0,0,148,148,148,148,NA,NA,148,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,505,NA,230006,6648,NA,505,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,472357,2980,488253,NA,494942,2984,368919,NA,493837,495045,495552,494939,NA,NA,495045,Week4submit,140,69443,149,yes,1024
94,94,466.0733333,466.0733333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,149,0,149,0,149,0,0,0,149,149,149,149,NA,NA,149,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,468,NA,230006,6648,NA,468,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,496659,2984,368919,NA,495557,496762,497232,496656,NA,NA,496762,Week4submit,141,69911,150,yes,1024
94.0397351,94.0397351,465.6688742,465.6688742,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,150,0,150,0,150,0,0,0,150,150,150,150,NA,NA,150,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,405,NA,230006,6648,NA,405,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,472357,2980,488253,NA,498337,2984,368919,NA,497237,498441,498848,498335,NA,NA,498441,Week4submit,142,70316,151,yes,1024
94.07894737,94.07894737,465.4736842,465.4736842,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,151,0,151,0,151,0,0,0,151,151,151,151,NA,NA,151,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,436,NA,230006,6648,NA,436,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,499955,2984,368919,NA,498853,500058,500496,499952,NA,NA,500058,Week4submit,143,70752,152,yes,1024
94.11764706,94.11764706,465.6535948,465.6535948,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,152,0,152,0,152,0,0,0,152,152,152,152,NA,NA,152,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,493,NA,230006,6648,NA,493,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,472357,2980,488253,NA,501603,2984,368919,NA,500501,501706,502201,501600,NA,NA,501706,Week4submit,144,71245,153,yes,1024
94.15584416,94.15584416,466.4090909,466.4090909,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,153,0,153,0,153,0,0,0,153,153,153,153,NA,NA,153,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,582,NA,230006,6648,NA,582,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,503314,2984,368919,NA,502207,503417,504001,503311,NA,NA,503417,Week4submit,145,71827,154,yes,1024
94.19354839,94.19354839,466.8967742,466.8967742,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,154,0,154,0,154,0,0,0,154,154,154,154,NA,NA,154,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,542,NA,230006,6648,NA,542,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,505114,2984,368919,NA,504006,505217,505761,505111,NA,NA,505217,Week4submit,146,72369,155,yes,1024
94.23076923,94.23076923,467.3653846,467.3653846,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,155,0,155,0,155,0,0,0,155,155,155,155,NA,NA,155,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,540,NA,230006,6648,NA,540,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,488253,NA,506876,2984,368919,NA,505766,506979,507521,506873,NA,NA,506979,Week4submit,147,72909,156,yes,1024
94.26751592,94.26751592,467.5796178,467.5796178,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,156,0,156,0,156,0,0,0,156,156,156,156,NA,NA,156,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,501,NA,230006,6648,NA,501,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,488253,NA,508627,2984,368919,NA,507526,508730,509233,508624,NA,NA,508730,Week4submit,148,73410,157,yes,1024
94.30379747,94.30379747,467.2341772,467.2341772,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,157,0,157,0,157,0,0,0,157,157,157,157,NA,NA,157,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,413,NA,230006,6648,NA,413,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,472357,2980,488253,NA,510339,2984,368919,NA,509238,510442,510857,510336,NA,NA,510442,Week4submit,149,73823,158,yes,1024
94.33962264,94.33962264,467.3836478,467.3836478,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,158,0,158,0,158,0,0,0,158,158,158,158,NA,NA,158,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,491,NA,230006,6648,NA,491,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,472357,2980,488253,NA,511965,2984,368919,NA,510862,512068,512561,511962,NA,NA,512068,Week4submit,150,74314,159,yes,1024
94.375,94.375,466.8875,466.8875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,159,0,159,0,159,0,0,0,159,159,159,159,NA,NA,159,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,388,NA,230006,6648,NA,388,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,488253,NA,513668,2984,368919,NA,512566,513771,514161,513665,NA,NA,513771,Week4submit,151,74702,160,yes,1024
94.40993789,94.40993789,467.515528,467.515528,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,160,0,160,0,160,0,0,0,160,160,160,160,NA,NA,160,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,568,NA,230006,6648,2609,568,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,517801,472357,2980,488253,NA,517896,2984,368919,515190,514166,517999,518569,517894,NA,NA,517999,Week4submit,152,75270,161,yes,1024
94.44444444,94.44444444,467.1419753,467.1419753,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,161,0,161,0,161,0,0,0,161,161,161,161,NA,NA,161,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,407,NA,230006,6648,2609,407,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,517801,472357,2980,518574,NA,520177,2984,368919,515190,519077,520280,520689,520174,NA,NA,520280,Week4submit,153,75677,162,yes,1024
94.47852761,94.47852761,466.3558282,466.3558282,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,162,0,162,0,162,0,0,0,162,162,162,162,NA,NA,162,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,339,NA,230006,6648,2609,339,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,517801,472357,2980,520694,NA,522301,2984,368919,515190,521197,522404,522745,522298,NA,NA,522404,Week4submit,154,76016,163,yes,1024
93.90243902,93.90243902,465.4634146,465.4634146,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,163,0,163,0,163,0,0,0,163,163,163,163,NA,NA,163,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,320,NA,230006,6648,2609,320,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,517801,472357,2980,522750,NA,524352,2984,368919,515190,523253,524455,524777,524349,NA,NA,524455,Week4submit,154,76336,164,yes,1024
93.93939394,93.93939394,465.1030303,465.1030303,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,164,0,164,0,164,0,0,0,164,164,164,164,NA,NA,164,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,406,NA,230006,6648,2609,406,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,517801,524782,2980,525285,NA,526881,2984,368919,515190,525788,526984,527392,526878,NA,NA,526984,Week4submit,155,76742,165,yes,1024
93.97590361,93.97590361,464.4578313,464.4578313,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,165,0,165,0,165,0,0,0,165,165,165,165,NA,NA,165,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,358,NA,230006,6648,2609,358,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,517801,524782,2980,527397,NA,528993,2984,368919,515190,527900,529096,529456,528990,NA,NA,529096,Week4submit,156,77100,166,yes,1024
93.41317365,93.41317365,463.491018,463.491018,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,166,0,166,0,166,0,0,0,166,166,166,166,NA,NA,166,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,303,NA,230006,6648,2609,303,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,517801,524782,2980,529461,NA,531056,2984,368919,515190,529963,531159,531464,531053,NA,NA,531159,Week4submit,156,77403,167,yes,1024
93.45238095,93.45238095,463.0357143,463.0357143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,167,0,167,0,167,0,0,0,167,167,167,167,NA,NA,167,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,387,NA,230006,6648,2609,387,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,517801,531469,2980,531972,NA,533581,2984,368919,515190,532476,533684,534073,533577,NA,NA,533684,Week4submit,157,77790,168,yes,1024
92.89940828,92.89940828,462.3017751,462.3017751,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,168,0,168,0,168,0,0,0,168,168,168,168,NA,NA,168,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,339,NA,230006,6648,2609,339,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,517801,531469,2980,534078,NA,535684,2984,368919,515190,534580,535787,536128,535681,NA,NA,535787,Week4submit,157,78129,169,yes,1024
92.94117647,92.94117647,461.8882353,461.8882353,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,169,0,169,0,169,0,0,0,169,169,169,169,NA,NA,169,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,392,NA,230006,6648,2609,392,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,517801,536133,2980,536636,NA,538239,2984,368919,515190,537139,538342,538736,538236,NA,NA,538342,Week4submit,158,78521,170,yes,1024
92.39766082,92.39766082,460.6315789,460.6315789,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,170,0,170,0,170,0,0,0,170,170,170,170,NA,NA,170,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,247,NA,230006,6648,2609,247,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,517801,536133,2980,538741,NA,540343,2984,368919,515190,539244,540447,540696,540341,NA,NA,540447,Week4submit,158,78768,171,yes,1024
92.44186047,92.44186047,459.6395349,459.6395349,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,171,0,171,0,171,0,0,0,171,171,171,171,NA,NA,171,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,290,NA,230006,6648,2609,290,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,517801,540701,2980,538741,NA,542309,2984,368919,515190,541204,542412,542704,542307,NA,NA,542412,Week4submit,159,79058,172,yes,1024
92.48554913,92.48554913,458.9768786,458.9768786,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,172,0,172,0,172,0,0,0,172,172,172,172,NA,NA,172,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,NA,NA,345,NA,230006,6648,2609,345,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,517801,540701,2980,538741,NA,543814,2984,368919,515190,542711,543917,544264,543811,NA,NA,543917,Week4submit,160,79403,173,yes,1024
91.95402299,91.95402299,457.6781609,457.6781609,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,173,0,173,0,173,0,0,0,173,173,173,173,NA,NA,173,9/25/19 17:00,300,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,NA,NA,233,NA,230006,6648,2609,233,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,517801,540701,2980,544269,NA,545878,2984,368919,515190,544772,545981,546216,545875,NA,NA,545981,Week4submit,160,79636,174,yes,1024
