acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_Keyboard_Response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_Keyboard_Response,count_Logger,count_Sequence,count_Stimulus,count_experiment,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_Keyboard_Response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_Keyboard_Response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_Keyboard_Response,time_Logger,time_Sequence,time_Stimulus,time_experiment,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
87.6344086,87.6344086,542.7741935,542.7741935,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,185,185,0,185,185,0,0,0,185,185,185,185,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,484,NA,91740,11392,104058,484,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,604155,NA,605942,604682,5866,264478,439394,606068,606561,605915,606068,5833,Flanker Test,163,100956,186,yes,1024
87.70053476,87.70053476,542.342246,542.342246,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,186,186,0,186,186,0,0,0,186,186,186,186,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,462,NA,91740,11392,104058,462,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,606593,NA,608378,607119,5866,264478,439394,608505,608977,608352,608504,5833,Flanker Test,164,101418,187,yes,1024
87.76595745,87.76595745,541.8244681,541.8244681,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,187,187,0,187,187,0,0,0,187,187,187,187,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,445,NA,91740,11392,104058,445,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,609007,NA,610792,609533,5866,264478,439394,610919,611373,610766,610919,5833,Flanker Test,165,101863,188,yes,1024
87.83068783,87.83068783,541.5925926,541.5925926,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,188,188,0,188,188,0,0,0,188,188,188,188,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,498,NA,91740,11392,104058,498,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,611404,NA,613189,611931,5866,264478,439394,613316,613824,613162,613315,5833,Flanker Test,166,102361,189,yes,1024
87.89473684,87.89473684,541.2263158,541.2263158,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,189,189,0,189,189,0,0,0,189,189,189,189,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,472,NA,91740,11392,104058,472,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,574535,613856,NA,615642,614383,5866,264478,439394,615768,616250,615616,615768,5833,Flanker Test,167,102833,190,yes,1024
87.95811518,87.95811518,540.9842932,540.9842932,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,190,190,0,190,190,0,0,0,190,190,190,190,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,495,NA,91740,11392,104058,495,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,574535,616281,NA,618063,616807,5866,264478,439394,618189,618693,618037,618189,5833,Flanker Test,168,103328,191,yes,1024
88.02083333,88.02083333,540.09375,540.09375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,191,191,0,191,191,0,0,0,191,191,191,191,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,370,NA,91740,11392,104058,370,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,618724,NA,620508,619250,5866,264478,439394,620635,621014,620481,620634,5833,Flanker Test,169,103698,192,yes,1024
88.08290155,88.08290155,537.865285,537.865285,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,192,192,0,192,192,0,0,0,192,192,192,192,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,110,NA,91740,11392,104058,110,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,621045,NA,622835,621573,5866,264478,439394,622962,623081,622809,622961,5833,Flanker Test,170,103808,193,yes,1024
87.62886598,87.62886598,536.5257732,536.5257732,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,193,193,0,193,193,0,0,0,193,193,193,193,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,278,NA,91740,11392,104058,278,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,574535,621045,NA,624375,623113,5866,264478,439394,624501,624788,624346,624501,5833,Flanker Test,170,104086,194,yes,1024
87.17948718,87.17948718,535.6512821,535.6512821,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,194,194,0,194,194,0,0,0,194,194,194,194,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,366,NA,91740,11392,104058,366,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,624820,621045,NA,626613,625349,5866,264478,439394,626740,627115,626586,626739,5833,Flanker Test,170,104452,195,yes,1024
87.24489796,87.24489796,535.1581633,535.1581633,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,195,195,0,195,195,0,0,0,195,195,195,195,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,439,NA,91740,11392,104058,439,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,627147,627674,NA,629461,628201,5866,264478,439394,629588,630036,629435,629587,5833,Flanker Test,171,104891,196,yes,1024
86.80203046,86.80203046,533.6091371,533.6091371,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,196,196,0,196,196,0,0,0,196,196,196,196,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,230,NA,91740,11392,104058,230,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,627147,630067,NA,631853,630594,5866,264478,439394,631979,632218,631826,631979,5833,Flanker Test,171,105121,197,yes,1024
86.36363636,86.36363636,532.6010101,532.6010101,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,197,197,0,197,197,0,0,0,197,197,197,197,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,334,NA,91740,11392,104058,334,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,632250,630067,NA,634039,632777,5866,264478,439394,634165,634508,634013,634165,5833,Flanker Test,171,105455,198,yes,1024
85.92964824,85.92964824,531.6934673,531.6934673,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,198,198,0,198,198,0,0,0,198,198,198,198,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,352,NA,91740,11392,104058,352,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,634541,635068,NA,636853,635594,5866,264478,439394,636979,637340,636826,636979,5833,Flanker Test,171,105807,199,yes,1024
85.5,85.5,531.22,531.22,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,199,199,0,199,199,0,0,0,199,199,199,199,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,437,NA,91740,11392,104058,437,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,637372,637898,NA,639682,638425,5866,264478,439394,639809,640255,639656,639808,5833,Flanker Test,171,106244,200,yes,1024
85.5721393,85.5721393,531.0497512,531.0497512,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,200,200,0,200,200,0,0,0,200,200,200,200,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,497,NA,91740,11392,104058,497,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,640286,640815,NA,642601,641342,5866,264478,439394,642728,643234,642574,642727,5833,Flanker Test,172,106741,201,yes,1024
85.64356436,85.64356436,531.549505,531.549505,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,201,201,0,201,201,0,0,0,201,201,201,201,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,632,NA,91740,11392,104058,632,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,640286,643265,NA,645051,643793,5866,264478,439394,645178,645819,645025,645178,5833,Flanker Test,173,107373,202,yes,1024
85.71428571,85.71428571,531.0935961,531.0935961,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,202,202,0,202,202,0,0,0,202,202,202,202,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,439,NA,91740,11392,104058,439,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,640286,645850,NA,647634,646376,5866,264478,439394,647761,648211,647608,647760,5833,Flanker Test,174,107812,203,yes,1024
85.78431373,85.78431373,532.0098039,532.0098039,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,203,203,0,203,203,0,0,0,203,203,203,203,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,718,NA,91740,11392,104058,718,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,640286,648243,NA,650026,648769,5866,264478,439394,650152,650880,650000,650152,5833,Flanker Test,175,108530,204,yes,1024
85.85365854,85.85365854,532.2487805,532.2487805,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,204,204,0,204,204,0,0,0,204,204,204,204,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,581,NA,91740,11392,104058,581,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,640286,650912,NA,652699,651438,5866,264478,439394,652825,653416,652672,652825,5833,Flanker Test,176,109111,205,yes,1024
85.9223301,85.9223301,532.4514563,532.4514563,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,205,205,0,205,205,0,0,0,205,205,205,205,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,574,NA,91740,11392,104058,574,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,640286,653447,NA,655236,653974,5866,264478,439394,655363,655947,655206,655362,5833,Flanker Test,177,109685,206,yes,1024
85.50724638,85.50724638,532.0869565,532.0869565,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,206,206,0,206,206,0,0,0,206,206,206,206,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,457,NA,91740,11392,104058,457,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,640286,655978,NA,657764,656506,5866,264478,439394,657890,658357,657738,657890,5833,Flanker Test,177,110142,207,yes,1024
85.57692308,85.57692308,531.9951923,531.9951923,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,207,207,0,207,207,0,0,0,207,207,207,207,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,513,NA,91740,11392,104058,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,658388,658916,NA,660699,659442,5866,264478,439394,660826,661349,660672,660825,5833,Flanker Test,178,110655,208,yes,1024
85.64593301,85.64593301,531.5980861,531.5980861,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,208,208,0,208,208,0,0,0,208,208,208,208,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,449,NA,91740,11392,104058,449,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,658388,661380,NA,663164,661907,5866,264478,439394,663291,663750,663137,663290,5833,Flanker Test,179,111104,209,yes,1024
85.71428571,85.71428571,531.4761905,531.4761905,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,209,209,0,209,209,0,0,0,209,209,209,209,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,506,NA,91740,11392,104058,506,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,658388,663781,NA,665568,664309,5866,264478,439394,665694,666211,665542,665694,5833,Flanker Test,180,111610,210,yes,1024
85.78199052,85.78199052,531.6350711,531.6350711,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,210,210,0,210,210,0,0,0,210,210,210,210,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,565,NA,91740,11392,104058,565,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,658388,666243,NA,668027,666769,5866,264478,439394,668154,668729,668000,668154,5833,Flanker Test,181,112175,211,yes,1024
85.8490566,85.8490566,531.004717,531.004717,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,211,211,0,211,211,0,0,0,211,211,211,211,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,398,NA,91740,11392,104058,398,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,658388,668760,NA,670546,669287,5866,264478,439394,670673,671081,670519,670672,5833,Flanker Test,182,112573,212,yes,1024
85.91549296,85.91549296,530.5023474,530.5023474,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,212,212,0,212,212,0,0,0,212,212,212,212,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,424,NA,91740,11392,104058,424,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,658388,671112,NA,672895,671639,5866,264478,439394,673020,673454,672869,673020,5833,Flanker Test,183,112997,213,yes,1024
85.98130841,85.98130841,530.3878505,530.3878505,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,213,213,0,213,213,0,0,0,213,213,213,213,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,506,NA,91740,11392,104058,506,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,658388,673485,NA,675268,674010,5866,264478,439394,675395,675911,675242,675395,5833,Flanker Test,184,113503,214,yes,1024
86.04651163,86.04651163,532.1906977,532.1906977,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,214,214,0,214,214,0,0,0,214,214,214,214,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,918,NA,91740,11392,104058,918,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,658388,675943,NA,677731,676470,5866,264478,439394,677862,678789,677705,677861,5833,Flanker Test,185,114421,215,yes,1024
86.11111111,86.11111111,532.287037,532.287037,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,215,215,0,215,215,0,0,0,215,215,215,215,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,553,NA,91740,11392,104058,553,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,658388,678821,NA,680628,679350,5866,264478,439394,680754,681317,680580,680754,5833,Flanker Test,186,114974,216,yes,1024
86.17511521,86.17511521,531.7741935,531.7741935,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,216,216,0,216,216,0,0,0,216,216,216,216,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,421,NA,91740,11392,104058,421,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,658388,681348,NA,683133,681874,5866,264478,439394,683260,683691,683106,683260,5833,Flanker Test,187,115395,217,yes,1024
85.77981651,85.77981651,531.1009174,531.1009174,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,217,217,0,217,217,0,0,0,217,217,217,217,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,385,NA,91740,11392,104058,385,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,658388,683722,NA,685508,684250,5866,264478,439394,685634,686029,685482,685634,5833,Flanker Test,187,115780,218,yes,1024
85.84474886,85.84474886,530.3652968,530.3652968,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,218,218,0,218,218,0,0,0,218,218,218,218,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,370,NA,91740,11392,104058,370,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,686059,686587,NA,688373,687114,5866,264478,439394,688499,688879,688347,688499,5833,Flanker Test,188,116150,219,yes,1024
85.90909091,85.90909091,530.2181818,530.2181818,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,219,219,0,219,219,0,0,0,219,219,219,219,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,498,NA,91740,11392,104058,498,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,686059,688910,NA,690695,689436,5866,264478,439394,690821,691330,690669,690821,5833,Flanker Test,189,116648,220,yes,1024
85.52036199,85.52036199,529.4479638,529.4479638,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,220,220,0,220,220,0,0,0,220,220,220,220,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,360,NA,91740,11392,104058,360,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,686059,691361,NA,693152,691889,5866,264478,439394,693279,693649,693126,693279,5833,Flanker Test,189,117008,221,yes,1024
85.58558559,85.58558559,529.4504505,529.4504505,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,221,221,0,221,221,0,0,0,221,221,221,221,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,530,NA,91740,11392,104058,530,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,693680,694208,NA,695993,694734,5866,264478,439394,696121,696661,695967,696120,5833,Flanker Test,190,117538,222,yes,1024
