acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91.06145251,91.06145251,579.452514,579.452514,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,178,178,0,0,0,178,178,0,178,0,178,NA,178,178,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,18,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,461,NA,26649,10923,15724,461,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,404209,403125,2544,185372,344612,404206,404314,360338,392809,2541,402620,NA,404314,404778,NA,Lab 2.1 Test Flanker Task,163,103722,179,yes,1024
91.11111111,91.11111111,578.3944444,578.3944444,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,179,179,0,0,0,179,179,0,179,0,179,NA,179,179,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,19,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,389,NA,26649,10923,15724,389,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,406442,405340,2544,185372,344612,406439,406547,360338,392809,2541,404835,NA,406547,406937,NA,Lab 2.1 Test Flanker Task,164,104111,180,yes,1024
91.16022099,91.16022099,576.7734807,576.7734807,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,180,180,0,0,0,180,180,0,180,0,180,NA,180,180,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,20,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,285,NA,26649,10923,15724,285,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,408602,407504,2544,185372,344612,408600,408707,360338,392809,2541,407002,NA,408707,408994,NA,Lab 2.1 Test Flanker Task,165,104396,181,yes,1024
90.65934066,90.65934066,575.4175824,575.4175824,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,181,181,0,0,0,181,181,0,181,0,181,NA,181,181,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,21,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,330,NA,26649,10923,15724,330,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,410136,409043,2544,185372,344612,410133,410241,360338,392809,2541,407002,NA,410241,410572,NA,Lab 2.1 Test Flanker Task,165,104726,182,yes,1024
90.16393443,90.16393443,574.1147541,574.1147541,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,182,182,0,0,0,182,182,0,182,0,182,NA,182,182,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,22,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,337,NA,26649,10923,15724,337,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,412740,411637,2544,185372,344612,412738,412844,360338,410626,2541,411131,NA,412845,413184,NA,Lab 2.1 Test Flanker Task,165,105063,183,yes,1024
89.67391304,89.67391304,574.1413043,574.1413043,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,183,183,0,0,0,183,183,0,183,0,183,NA,183,183,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,23,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,579,NA,26649,10923,15724,579,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,415320,414250,2544,185372,344612,415318,415426,360338,413246,2541,413748,NA,415426,416007,NA,Lab 2.1 Test Flanker Task,165,105642,184,yes,1024
89.72972973,89.72972973,574.9783784,574.9783784,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,184,184,0,0,0,184,184,0,184,0,184,NA,184,184,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,24,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,729,NA,26649,10923,15724,729,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,418172,417077,2544,185372,344612,418170,418276,360338,416067,2541,416572,NA,418276,419006,NA,Lab 2.1 Test Flanker Task,166,106371,185,yes,1024
89.78494624,89.78494624,574.2043011,574.2043011,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,185,185,0,0,0,185,185,0,185,0,185,NA,185,185,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,25,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,431,NA,26649,10923,15724,431,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,420667,419570,2544,185372,344612,420665,420771,360338,416067,2541,419066,NA,420771,421204,NA,Lab 2.1 Test Flanker Task,167,106802,186,yes,1024
89.30481283,89.30481283,572.7700535,572.7700535,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,186,186,0,0,0,186,186,0,186,0,186,NA,186,186,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,26,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,306,NA,26649,10923,15724,306,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,422854,421760,2544,185372,344612,422852,422959,360338,416067,2541,421255,NA,422959,423266,NA,Lab 2.1 Test Flanker Task,167,107108,187,yes,1024
89.36170213,89.36170213,572.0053191,572.0053191,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,187,187,0,0,0,187,187,0,187,0,187,NA,187,187,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,27,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,429,NA,26649,10923,15724,429,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,425416,424330,2544,185372,344612,425414,425521,360338,423322,2541,423827,NA,425521,425951,NA,Lab 2.1 Test Flanker Task,168,107537,188,yes,1024
88.88888889,88.88888889,570.4708995,570.4708995,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,188,188,0,0,0,188,188,0,188,0,188,NA,188,188,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,28,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,282,NA,26649,10923,15724,282,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,427610,426519,2544,185372,344612,427606,427713,360338,423322,2541,426014,NA,427713,427997,NA,Lab 2.1 Test Flanker Task,168,107819,189,yes,1024
88.94736842,88.94736842,570.8157895,570.8157895,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,189,189,0,0,0,189,189,0,189,0,189,NA,189,189,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,29,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,636,NA,26649,10923,15724,636,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,429628,428550,2544,185372,344612,429626,429732,360338,428047,2541,426014,NA,429732,430370,NA,Lab 2.1 Test Flanker Task,169,108455,190,yes,1024
89.0052356,89.0052356,569.8691099,569.8691099,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,190,190,0,0,0,190,190,0,190,0,190,NA,190,190,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,30,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,390,NA,26649,10923,15724,390,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,432018,430931,2544,185372,344612,432016,432122,360338,428047,2541,430425,NA,432122,432514,NA,Lab 2.1 Test Flanker Task,170,108845,191,yes,1024
89.0625,89.0625,569.5625,569.5625,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,191,191,0,0,0,191,191,0,191,0,191,NA,191,191,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,31,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,511,NA,26649,10923,15724,511,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,434165,433072,2544,185372,344612,434163,434267,360338,428047,2541,432567,NA,434267,434780,NA,Lab 2.1 Test Flanker Task,171,109356,192,yes,1024
89.11917098,89.11917098,569.8963731,569.8963731,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,192,192,0,0,0,192,192,0,192,0,192,NA,192,192,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,32,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,634,NA,26649,10923,15724,634,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,436439,435338,2544,185372,344612,436437,436543,360338,428047,2541,434833,NA,436543,437178,NA,Lab 2.1 Test Flanker Task,172,109990,193,yes,1024
89.17525773,89.17525773,569.8453608,569.8453608,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,193,193,0,0,0,193,193,0,193,0,193,NA,193,193,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,33,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,560,NA,26649,10923,15724,560,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,438844,437741,2544,185372,344612,438841,438948,360338,428047,2541,437236,NA,438948,439509,NA,Lab 2.1 Test Flanker Task,173,110550,194,yes,1024
89.23076923,89.23076923,569.3538462,569.3538462,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,194,194,0,0,0,194,194,0,194,0,194,NA,194,194,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,34,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,474,NA,26649,10923,15724,474,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,441180,440076,2544,185372,344612,441178,441285,360338,428047,2541,439570,NA,441285,441763,NA,Lab 2.1 Test Flanker Task,174,111024,195,yes,1024
88.7755102,88.7755102,568.494898,568.494898,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,195,195,0,0,0,195,195,0,195,0,195,NA,195,195,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,35,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,401,NA,26649,10923,15724,401,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,443435,442331,2544,185372,344612,443433,443540,360338,428047,2541,441826,NA,443540,443943,NA,Lab 2.1 Test Flanker Task,174,111425,196,yes,1024
88.83248731,88.83248731,567.2588832,567.2588832,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,196,196,0,0,0,196,196,0,196,0,196,NA,196,196,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,36,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,325,NA,26649,10923,15724,325,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,446106,445013,2544,185372,344612,446104,446210,360338,444003,2541,444508,NA,446211,446538,NA,Lab 2.1 Test Flanker Task,175,111750,197,yes,1024
88.88888889,88.88888889,566.7626263,566.7626263,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,197,197,0,0,0,197,197,0,197,0,197,NA,197,197,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,37,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,469,NA,26649,10923,15724,469,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,448183,447087,2544,185372,344612,448181,448288,360338,444003,2541,446581,NA,448289,448760,NA,Lab 2.1 Test Flanker Task,176,112219,198,yes,1024
88.94472362,88.94472362,567.0100503,567.0100503,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,198,198,0,0,0,198,198,0,198,0,198,NA,198,198,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,38,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,616,NA,26649,10923,15724,616,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,450454,449353,2544,185372,344612,450452,450559,360338,444003,2541,448848,NA,450559,451177,NA,Lab 2.1 Test Flanker Task,177,112835,199,yes,1024
88.5,88.5,566.89,566.89,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,199,199,0,0,0,199,199,0,199,0,199,NA,199,199,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,39,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,543,NA,26649,10923,15724,543,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,452852,451752,2544,185372,344612,452850,452955,360338,444003,2541,451249,NA,452955,453500,NA,Lab 2.1 Test Flanker Task,177,113378,200,yes,1024
88.55721393,88.55721393,566.5024876,566.5024876,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,200,200,0,0,0,200,200,0,200,0,200,NA,200,200,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,40,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,489,NA,26649,10923,15724,489,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,455657,454571,2544,185372,344612,455654,455762,360338,453560,2541,454066,NA,455762,456252,NA,Lab 2.1 Test Flanker Task,178,113867,201,yes,1024
88.61386139,88.61386139,565.5247525,565.5247525,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,201,201,0,0,0,201,201,0,201,0,201,NA,201,201,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,41,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,369,NA,26649,10923,15724,369,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,457906,456821,2544,185372,344612,457904,458010,360338,453560,2541,456316,NA,458010,458380,NA,Lab 2.1 Test Flanker Task,179,114236,202,yes,1024
88.66995074,88.66995074,565.5714286,565.5714286,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,202,202,0,0,0,202,202,0,202,0,202,NA,202,202,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,42,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,575,NA,26649,10923,15724,575,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,460029,458937,2544,185372,344612,460027,460133,360338,453560,2541,458434,NA,460133,460709,NA,Lab 2.1 Test Flanker Task,180,114811,203,yes,1024
88.7254902,88.7254902,565.1470588,565.1470588,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,203,203,0,0,0,203,203,0,203,0,203,NA,203,203,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,43,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,479,NA,26649,10923,15724,479,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,462366,461275,2544,185372,344612,462364,462471,360338,453560,2541,460769,NA,462471,462952,NA,Lab 2.1 Test Flanker Task,181,115290,204,yes,1024
88.7804878,88.7804878,564.9804878,564.9804878,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,204,204,0,0,0,204,204,0,204,0,204,NA,204,204,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,44,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,531,NA,26649,10923,15724,531,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,464583,463485,2544,185372,344612,464581,464688,360338,453560,2541,462978,NA,464688,465221,NA,Lab 2.1 Test Flanker Task,182,115821,205,yes,1024
88.83495146,88.83495146,564.3203884,564.3203884,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,205,205,0,0,0,205,205,0,205,0,205,NA,205,205,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,45,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,429,NA,26649,10923,15724,429,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,466890,465788,2544,185372,344612,466887,466995,360338,453560,2541,465283,NA,466996,467426,NA,Lab 2.1 Test Flanker Task,183,116250,206,yes,1024
88.4057971,88.4057971,563.7294686,563.7294686,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,206,206,0,0,0,206,206,0,206,0,206,NA,206,206,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,46,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,442,NA,26649,10923,15724,442,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,469058,467961,2544,185372,344612,469056,469164,360338,453560,2541,467456,NA,469164,469608,NA,Lab 2.1 Test Flanker Task,183,116692,207,yes,1024
88.46153846,88.46153846,562.2740385,562.2740385,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,207,207,0,0,0,207,207,0,207,0,207,NA,207,207,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,47,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,261,NA,26649,10923,15724,261,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,471783,470683,2544,185372,344612,471781,471888,360338,469671,2541,470177,NA,471888,472151,NA,Lab 2.1 Test Flanker Task,184,116953,208,yes,1024
