condition,deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,300,HHSHH,81.62162162,81.62162162,443.772973,443.772973,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,184,184,0,0,0,184,184,184,0,184,184,184,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,304,NA,33139,80499,104931,304,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,544109,543045,4652,179418,394152,544107,544211,540534,4613,542542,544211,544516,Flanker Task,151,82098,185,yes,1024
Congruent,300,SSSSS,81.72043011,81.72043011,442.6612903,442.6612903,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,185,185,0,0,0,185,185,185,0,185,185,185,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,237,NA,33139,80499,104931,237,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,546588,545525,4652,179418,394152,546586,546690,544521,4613,545023,546690,546928,Flanker Task,152,82335,186,yes,1024
Congruent,300,HHHHH,81.28342246,81.28342246,441.8930481,441.8930481,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,186,186,0,0,0,186,186,186,0,186,186,186,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,299,NA,33139,80499,104931,299,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,547997,546933,4652,179418,394152,547994,548099,544521,4613,545023,548100,548400,Flanker Task,152,82634,187,yes,1024
Congruent,300,HHHHH,81.38297872,81.38297872,440.7978723,440.7978723,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,187,187,0,0,0,187,187,187,0,187,187,187,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,236,NA,33139,80499,104931,236,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,549971,548908,4652,179418,394152,549969,550073,548405,4613,545023,550073,550310,Flanker Task,153,82870,188,yes,1024
Incongruent,300,SSHSS,80.95238095,80.95238095,440.0529101,440.0529101,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,188,188,0,0,0,188,188,188,0,188,188,188,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,300,NA,33139,80499,104931,300,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,551378,550314,4652,179418,394152,551375,551480,548405,4613,545023,551480,551781,Flanker Task,153,83170,189,yes,1024
Incongruent,300,SSHSS,81.05263158,81.05263158,438.8105263,438.8105263,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,189,189,0,0,0,189,189,189,0,189,189,189,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,204,NA,33139,80499,104931,204,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,553352,552288,4652,179418,394152,553349,553454,551786,4613,545023,553454,553660,Flanker Task,154,83374,190,yes,1024
Congruent,300,HHHHH,80.62827225,80.62827225,437.6858639,437.6858639,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,190,190,0,0,0,190,190,190,0,190,190,190,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,224,NA,33139,80499,104931,224,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,554727,553664,4652,179418,394152,554725,554829,551786,4613,545023,554829,555054,Flanker Task,154,83598,191,yes,1024
Incongruent,300,HHSHH,80.20833333,80.20833333,436.625,436.625,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,191,191,0,0,0,191,191,191,0,191,191,191,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,234,NA,33139,80499,104931,234,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,556626,555563,4652,179418,394152,556624,556729,555060,4613,545023,556730,556966,Flanker Task,154,83832,192,yes,1024
Incongruent,300,HHSHH,80.31088083,80.31088083,435.4404145,435.4404145,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,192,192,0,0,0,192,192,192,0,192,192,192,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,208,NA,33139,80499,104931,208,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,558537,557473,4652,179418,394152,558535,558639,556970,4613,545023,558639,558848,Flanker Task,155,84040,193,yes,1024
Incongruent,300,HHSHH,79.89690722,79.89690722,434.1494845,434.1494845,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,193,193,0,0,0,193,193,193,0,193,193,193,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,185,NA,33139,80499,104931,185,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,559916,558853,4652,179418,394152,559914,560018,556970,4613,545023,560019,560206,Flanker Task,155,84225,194,yes,1024
Incongruent,300,SSHSS,80,80,433.7128205,433.7128205,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,194,194,0,0,0,194,194,194,0,194,194,194,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,349,NA,33139,80499,104931,349,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,561776,560712,4652,179418,394152,561774,561878,560210,4613,545023,561879,562229,Flanker Task,156,84574,195,yes,1024
Incongruent,300,SSHSS,80.10204082,80.10204082,433.7857143,433.7857143,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,195,195,0,0,0,195,195,195,0,195,195,195,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,448,NA,33139,80499,104931,448,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,563800,562736,4652,179418,394152,563798,563902,560210,4613,562234,563903,564352,Flanker Task,157,85022,196,yes,1024
Congruent,300,SSSSS,80.20304569,80.20304569,433.5736041,433.5736041,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,196,196,0,0,0,196,196,196,0,196,196,196,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,392,NA,33139,80499,104931,392,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,565924,564861,4652,179418,394152,565922,566026,560210,4613,564357,566026,566419,Flanker Task,158,85414,197,yes,1024
Incongruent,300,HHSHH,79.7979798,79.7979798,433.7575758,433.7575758,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,197,197,0,0,0,197,197,197,0,197,197,197,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,470,NA,33139,80499,104931,470,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,567990,566927,4652,179418,394152,567988,568092,560210,4613,566424,568092,568563,Flanker Task,158,85884,198,yes,1024
Incongruent,300,HHSHH,79.89949749,79.89949749,433.2311558,433.2311558,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,198,198,0,0,0,198,198,198,0,198,198,198,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,329,NA,33139,80499,104931,329,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,570637,569574,4652,179418,394152,570635,570739,568568,4613,569071,570740,571070,Flanker Task,159,86213,199,yes,1024
Incongruent,300,HHSHH,79.5,79.5,432.105,432.105,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,199,199,0,0,0,199,199,199,0,199,199,199,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,208,NA,33139,80499,104931,208,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,572642,571578,4652,179418,394152,572640,572744,568568,4613,571075,572745,572954,Flanker Task,159,86421,200,yes,1024
Congruent,300,HHHHH,79.60199005,79.60199005,431.3432836,431.3432836,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,200,200,0,0,0,200,200,200,0,200,200,200,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,279,NA,33139,80499,104931,279,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,574525,573462,4652,179418,394152,574523,574627,572959,4613,571075,574628,574908,Flanker Task,160,86700,201,yes,1024
Incongruent,300,SSHSS,79.20792079,79.20792079,430.2970297,430.2970297,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,201,201,0,0,0,201,201,201,0,201,201,201,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,220,NA,33139,80499,104931,220,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,575976,574913,4652,179418,394152,575974,576078,572959,4613,571075,576078,576300,Flanker Task,160,86920,202,yes,1024
Congruent,300,SSSSS,78.81773399,78.81773399,429.1871921,429.1871921,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,202,202,0,0,0,202,202,202,0,202,202,202,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,205,NA,33139,80499,104931,205,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,577871,576807,4652,179418,394152,577868,577973,576304,4613,571075,577973,578179,Flanker Task,160,87125,203,yes,1024
Congruent,300,SSSSS,78.92156863,78.92156863,428.254902,428.254902,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,203,203,0,0,0,203,203,203,0,203,203,203,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,239,NA,33139,80499,104931,239,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,579751,578688,4652,179418,394152,579749,579853,578185,4613,571075,579853,580094,Flanker Task,161,87364,204,yes,1024
Congruent,300,SSSSS,79.02439024,79.02439024,427.7365854,427.7365854,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,204,204,0,0,0,204,204,204,0,204,204,204,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,322,NA,33139,80499,104931,322,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,581163,580098,4652,179418,394152,581161,581265,578185,4613,571075,581265,581588,Flanker Task,162,87686,205,yes,1024
Congruent,300,HHHHH,79.12621359,79.12621359,426.7572816,426.7572816,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,205,205,0,0,0,205,205,205,0,205,205,205,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,226,NA,33139,80499,104931,226,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,583161,582095,4652,179418,394152,583159,583263,578185,4613,581593,583263,583490,Flanker Task,163,87912,206,yes,1024
Incongruent,300,HHSHH,78.74396135,78.74396135,425.9082126,425.9082126,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,206,206,0,0,0,206,206,206,0,206,206,206,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,251,NA,33139,80499,104931,251,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,584558,583494,4652,179418,394152,584556,584661,578185,4613,581593,584661,584914,Flanker Task,163,88163,207,yes,1024
Incongruent,300,SSHSS,78.36538462,78.36538462,424.8125,424.8125,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,207,207,0,0,0,207,207,207,0,207,207,207,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,198,NA,33139,80499,104931,198,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,586485,585421,4652,179418,394152,586483,586587,584918,4613,581593,586587,586787,Flanker Task,163,88361,208,yes,1024
Congruent,300,SSSSS,77.99043062,77.99043062,423.8803828,423.8803828,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,208,208,0,0,0,208,208,208,0,208,208,208,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,230,NA,33139,80499,104931,230,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,588359,587294,4652,179418,394152,588357,588461,586791,4613,581593,588462,588694,Flanker Task,163,88591,209,yes,1024
Congruent,300,HHHHH,77.61904762,77.61904762,423.0095238,423.0095238,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,209,209,0,0,0,209,209,209,0,209,209,209,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,241,NA,33139,80499,104931,241,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,590267,589200,4652,179418,394152,590265,590369,588698,4613,581593,590369,590612,Flanker Task,163,88832,210,yes,1024
Congruent,300,HHHHH,77.72511848,77.72511848,422.2037915,422.2037915,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,210,210,0,0,0,210,210,210,0,210,210,210,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,253,NA,33139,80499,104931,253,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,592182,591118,4652,179418,394152,592180,592284,590616,4613,581593,592284,592539,Flanker Task,164,89085,211,yes,1024
Congruent,300,HHHHH,77.35849057,77.35849057,421.4339623,421.4339623,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,211,211,0,0,0,211,211,211,0,211,211,211,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,259,NA,33139,80499,104931,259,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,593606,592543,4652,179418,394152,593604,593709,590616,4613,581593,593709,593970,Flanker Task,164,89344,212,yes,1024
Congruent,300,SSSSS,77.46478873,77.46478873,421.4225352,421.4225352,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,212,212,0,0,0,212,212,212,0,212,212,212,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,419,NA,33139,80499,104931,419,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,595540,594477,4652,179418,394152,595538,595642,593974,4613,581593,595643,596064,Flanker Task,165,89763,213,yes,1024
Congruent,300,HHHHH,77.10280374,77.10280374,420.9626168,420.9626168,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,213,213,0,0,0,213,213,213,0,213,213,213,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,323,NA,33139,80499,104931,323,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,597634,596570,4652,179418,394152,597632,597736,593974,4613,596068,597736,598060,Flanker Task,165,90086,214,yes,1024
Congruent,300,HHHHH,77.20930233,77.20930233,419.827907,419.827907,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,214,214,0,0,0,214,214,214,0,214,214,214,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,177,NA,33139,80499,104931,177,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,600134,599070,4652,179418,394152,600132,600236,598065,4613,598568,600236,600414,Flanker Task,166,90263,215,yes,1024
Incongruent,300,HHSHH,77.31481481,77.31481481,418.7361111,418.7361111,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,215,215,0,0,0,215,215,215,0,215,215,215,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,184,NA,33139,80499,104931,184,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,601485,600419,4652,179418,394152,601482,601587,598065,4613,598568,601587,601772,Flanker Task,167,90447,216,yes,1024
Congruent,300,SSSSS,76.95852535,76.95852535,417.8294931,417.8294931,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,216,216,0,0,0,216,216,216,0,216,216,216,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,222,NA,33139,80499,104931,222,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,602841,601777,4652,179418,394152,602838,602943,598065,4613,598568,602943,603166,Flanker Task,167,90669,217,yes,1024
Congruent,300,HHHHH,77.06422018,77.06422018,416.8119266,416.8119266,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,217,217,0,0,0,217,217,217,0,217,217,217,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,196,NA,33139,80499,104931,196,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,604738,603673,4652,179418,394152,604736,604841,603171,4613,598568,604841,605038,Flanker Task,168,90865,218,yes,1024
Incongruent,300,SSHSS,76.71232877,76.71232877,415.9634703,415.9634703,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,218,218,0,0,0,218,218,218,0,218,218,218,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,231,NA,33139,80499,104931,231,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,606107,605043,4652,179418,394152,606105,606209,603171,4613,598568,606209,606441,Flanker Task,168,91096,219,yes,1024
Incongruent,300,SSHSS,76.81818182,76.81818182,415.5772727,415.5772727,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,219,219,0,0,0,219,219,219,0,219,219,219,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,331,NA,33139,80499,104931,331,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,608012,606949,4652,179418,394152,608010,608114,606446,4613,598568,608115,608447,Flanker Task,169,91427,220,yes,1024
Congruent,300,SSSSS,76.92307692,76.92307692,414.719457,414.719457,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,220,220,0,0,0,220,220,220,0,220,220,220,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,226,NA,33139,80499,104931,226,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,610017,608954,4652,179418,394152,610015,610119,606446,4613,608452,610119,610347,Flanker Task,170,91653,221,yes,1024
