acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
88.28828829,88.28828829,615.5765766,615.5765766,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,110,110,0,0,0,110,110,0,110,0,110,NA,110,110,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,30,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,583,NA,11891,80551,NA,583,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,309689,308588,2328,170206,NA,309686,309790,NA,294264,2324,291968,NA,309790,310374,NA,Lab 2.1 Test Flanker Task,98,68329,111,yes,1024
87.5,87.5,613.3214286,613.3214286,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,111,111,0,0,0,111,111,0,111,0,111,NA,111,111,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,31,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,363,NA,11891,80551,NA,363,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,311524,310429,2328,170206,NA,311522,311628,NA,294264,2324,291968,NA,311628,311992,NA,Lab 2.1 Test Flanker Task,98,68692,112,yes,1024
87.61061947,87.61061947,612.9646018,612.9646018,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,112,112,0,0,0,112,112,0,112,0,112,NA,112,112,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,32,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,573,NA,11891,80551,NA,573,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,313638,312558,2328,170206,NA,313635,313743,NA,312054,2324,291968,NA,313744,314318,NA,Lab 2.1 Test Flanker Task,99,69265,113,yes,1024
87.71929825,87.71929825,611.3157895,611.3157895,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,113,113,0,0,0,113,113,0,113,0,113,NA,113,113,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,33,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,425,NA,11891,80551,NA,425,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,315477,314376,2328,170206,NA,315476,315578,NA,312054,2324,291968,NA,315578,316004,NA,Lab 2.1 Test Flanker Task,100,69690,114,yes,1024
87.82608696,87.82608696,609.5043478,609.5043478,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,0,0,114,114,0,114,0,114,NA,114,114,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,34,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,403,NA,11891,80551,NA,403,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,317110,316029,2328,170206,NA,317108,317211,NA,312054,2324,291968,NA,317211,317615,NA,Lab 2.1 Test Flanker Task,101,70093,115,yes,1024
87.93103448,87.93103448,608.0689655,608.0689655,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,115,115,0,0,0,115,115,0,115,0,115,NA,115,115,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,35,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,443,NA,11891,80551,NA,443,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,318745,317673,2328,170206,NA,318743,318850,NA,312054,2324,291968,NA,318850,319294,NA,Lab 2.1 Test Flanker Task,102,70536,116,yes,1024
88.03418803,88.03418803,609,609,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,116,116,0,0,0,116,116,0,116,0,116,NA,116,116,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,36,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,717,NA,11891,80551,NA,717,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,320413,319330,2328,170206,NA,320410,320518,NA,312054,2324,291968,NA,320518,321238,NA,Lab 2.1 Test Flanker Task,103,71253,117,yes,1024
88.13559322,88.13559322,608.8305085,608.8305085,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,117,117,0,0,0,117,117,0,117,0,117,NA,117,117,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,37,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,589,NA,11891,80551,NA,589,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,322899,321805,2328,170206,NA,322897,323004,NA,312054,2324,321300,NA,323004,323594,NA,Lab 2.1 Test Flanker Task,104,71842,118,yes,1024
88.23529412,88.23529412,607.4369748,607.4369748,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,118,118,0,0,0,118,118,0,118,0,118,NA,118,118,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,38,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,443,NA,11891,80551,NA,443,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,324735,323655,2328,170206,NA,324733,324839,NA,312054,2324,321300,NA,324840,325284,NA,Lab 2.1 Test Flanker Task,105,72285,119,yes,1024
88.33333333,88.33333333,606.6666667,606.6666667,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,119,119,0,0,0,119,119,0,119,0,119,NA,119,119,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,39,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,515,NA,11891,80551,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,326431,325344,2328,170206,NA,326429,326532,NA,312054,2324,321300,NA,326532,327048,NA,Lab 2.1 Test Flanker Task,106,72800,120,yes,1024
88.42975207,88.42975207,604.4876033,604.4876033,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,120,120,0,0,0,120,120,0,120,0,120,NA,120,120,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,40,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,343,NA,11891,80551,NA,343,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,328215,327110,2328,170206,NA,328212,328316,NA,312054,2324,321300,NA,328316,328660,NA,Lab 2.1 Test Flanker Task,107,73143,121,yes,1024
88.52459016,88.52459016,603.3360656,603.3360656,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,121,121,0,0,0,121,121,0,121,0,121,NA,121,121,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,41,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,464,NA,11891,80551,NA,464,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,329771,328686,2328,170206,NA,329769,329872,NA,312054,2324,321300,NA,329872,330338,NA,Lab 2.1 Test Flanker Task,108,73607,122,yes,1024
88.61788618,88.61788618,602.8211382,602.8211382,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,122,122,0,0,0,122,122,0,122,0,122,NA,122,122,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,42,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,540,NA,11891,80551,NA,540,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,331483,330396,2328,170206,NA,331481,331588,NA,312054,2324,321300,NA,331588,332129,NA,Lab 2.1 Test Flanker Task,109,74147,123,yes,1024
88.70967742,88.70967742,603.2258065,603.2258065,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,123,123,0,0,0,123,123,0,123,0,123,NA,123,123,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,43,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,653,NA,11891,80551,NA,653,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,333261,332163,2328,170206,NA,333259,333366,NA,312054,2324,321300,NA,333366,334021,NA,Lab 2.1 Test Flanker Task,110,74800,124,yes,1024
88.8,88.8,601.976,601.976,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,124,124,0,0,0,124,124,0,124,0,124,NA,124,124,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,44,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,447,NA,11891,80551,NA,447,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,335658,334581,2328,170206,NA,335656,335760,NA,312054,2324,334078,NA,335760,336209,NA,Lab 2.1 Test Flanker Task,111,75247,125,yes,1024
88.88888889,88.88888889,600.8650794,600.8650794,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,125,125,0,0,0,125,125,0,125,0,125,NA,125,125,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,45,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,462,NA,11891,80551,NA,462,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,337363,336278,2328,170206,NA,337361,337467,NA,312054,2324,334078,NA,337467,337930,NA,Lab 2.1 Test Flanker Task,112,75709,126,yes,1024
88.18897638,88.18897638,599.3700787,599.3700787,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,126,126,0,0,0,126,126,0,126,0,126,NA,126,126,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,46,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,411,NA,11891,80551,NA,411,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,339077,337990,2328,170206,NA,339075,339179,NA,312054,2324,334078,NA,339179,339591,NA,Lab 2.1 Test Flanker Task,112,76120,127,yes,1024
88.28125,88.28125,598.8046875,598.8046875,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,127,127,0,0,0,127,127,0,127,0,127,NA,127,127,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,47,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,527,NA,11891,80551,NA,527,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,341217,340121,2328,170206,NA,341214,341321,NA,339618,2324,334078,NA,341321,341850,NA,Lab 2.1 Test Flanker Task,113,76647,128,yes,1024
88.37209302,88.37209302,597.6666667,597.6666667,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,128,128,0,0,0,128,128,0,128,0,128,NA,128,128,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,48,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,452,NA,11891,80551,NA,452,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,343018,341911,2328,170206,NA,343016,343119,NA,339618,2324,334078,NA,343119,343572,NA,Lab 2.1 Test Flanker Task,114,77099,129,yes,1024
88.46153846,88.46153846,596.7384615,596.7384615,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,129,129,0,0,0,129,129,0,129,0,129,NA,129,129,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,49,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,477,NA,11891,80551,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,344729,343630,2328,170206,NA,344727,344833,NA,339618,2324,334078,NA,344833,345311,NA,Lab 2.1 Test Flanker Task,115,77576,130,yes,1024
88.54961832,88.54961832,595.8396947,595.8396947,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,130,130,0,0,0,130,130,0,130,0,130,NA,130,130,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,50,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,479,NA,11891,80551,NA,479,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,346479,345386,2328,170206,NA,346477,346580,NA,339618,2324,334078,NA,346580,347060,NA,Lab 2.1 Test Flanker Task,116,78055,131,yes,1024
88.63636364,88.63636364,594.780303,594.780303,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,131,131,0,0,0,131,131,0,131,0,131,NA,131,131,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,51,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,456,NA,11891,80551,NA,456,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,348256,347152,2328,170206,NA,348254,348359,NA,339618,2324,334078,NA,348359,348817,NA,Lab 2.1 Test Flanker Task,117,78511,132,yes,1024
88.72180451,88.72180451,593.4285714,593.4285714,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,132,132,0,0,0,132,132,0,132,0,132,NA,132,132,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,52,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,415,NA,11891,80551,NA,415,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,349963,348878,2328,170206,NA,349961,350066,NA,339618,2324,334078,NA,350066,350482,NA,Lab 2.1 Test Flanker Task,118,78926,133,yes,1024
88.05970149,88.05970149,592.3283582,592.3283582,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,133,133,0,0,0,133,133,0,133,0,133,NA,133,133,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,53,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,446,NA,11891,80551,NA,446,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,351632,350544,2328,170206,NA,351630,351736,NA,339618,2324,334078,NA,351736,352183,NA,Lab 2.1 Test Flanker Task,118,79372,134,yes,1024
88.14814815,88.14814815,592.9851852,592.9851852,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,134,134,0,0,0,134,134,0,134,0,134,NA,134,134,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,54,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,681,NA,11891,80551,NA,681,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,353849,352752,2328,170206,NA,353847,353954,NA,352247,2324,334078,NA,353954,354636,NA,Lab 2.1 Test Flanker Task,119,80053,135,yes,1024
88.23529412,88.23529412,592.875,592.875,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,135,135,0,0,0,135,135,0,135,0,135,NA,135,135,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,55,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,578,NA,11891,80551,NA,578,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,356294,355204,2328,170206,NA,356292,356399,NA,352247,2324,354701,NA,356399,356978,NA,Lab 2.1 Test Flanker Task,120,80631,136,yes,1024
88.32116788,88.32116788,591.8248175,591.8248175,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,136,136,0,0,0,136,136,0,136,0,136,NA,136,136,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,56,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,449,NA,11891,80551,NA,449,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,358140,357046,2328,170206,NA,358138,358244,NA,352247,2324,354701,NA,358244,358694,NA,Lab 2.1 Test Flanker Task,121,81080,137,yes,1024
88.4057971,88.4057971,590.5507246,590.5507246,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,137,137,0,0,0,137,137,0,137,0,137,NA,137,137,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,57,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,416,NA,11891,80551,NA,416,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,359851,358756,2328,170206,NA,359849,359953,NA,352247,2324,354701,NA,359953,360371,NA,Lab 2.1 Test Flanker Task,122,81496,138,yes,1024
88.48920863,88.48920863,588.7410072,588.7410072,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,138,138,0,0,0,138,138,0,138,0,138,NA,138,138,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,58,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,339,NA,11891,80551,NA,339,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,361522,360434,2328,170206,NA,361520,361627,NA,352247,2324,354701,NA,361627,361967,NA,Lab 2.1 Test Flanker Task,123,81835,139,yes,1024
88.57142857,88.57142857,587.0142857,587.0142857,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,139,139,0,0,0,139,139,0,139,0,139,NA,139,139,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,59,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,347,NA,11891,80551,NA,347,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,363136,362056,2328,170206,NA,363134,363240,NA,352247,2324,354701,NA,363240,363589,NA,Lab 2.1 Test Flanker Task,124,82182,140,yes,1024
