"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_InterStimulusInterval","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_InterStimulusInterval","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.7601809955","92.7601809955","457.076923077","457.076923077","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","220","0","0","0","220","0","220","0","220","0","0","0","220","220","220","220","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","457","NA","100264","13577","8799","457","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","508181","101671","248375","383719","500633","1404","507681","NA","509209","1406","234798","374919","509309","509767","509208","509309","Flanker Task","205","101014","221","yes","1024"
"92.7927927928","92.7927927928","457.175675676","457.175675676","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","221","0","0","0","221","0","221","0","221","0","0","0","221","221","221","221","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","479","NA","100264","13577","8799","479","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","510768","101671","248375","383719","509768","1404","510268","NA","511795","1406","234798","374919","511895","512375","511794","511895","Flanker Task","206","101493","222","yes","1024"
"92.8251121076","92.8251121076","456.852017937","456.852017937","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","222","0","0","0","222","0","222","0","222","0","0","0","222","222","222","222","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","385","NA","100264","13577","8799","385","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","512877","101671","248375","383719","509768","1404","512377","NA","513904","1406","234798","374919","514004","514390","513903","514004","Flanker Task","207","101878","223","yes","1024"
"92.8571428571","92.8571428571","456.611607143","456.611607143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","223","0","0","0","223","0","223","0","223","0","0","0","223","223","223","223","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","403","NA","100264","13577","8799","403","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","514892","101671","248375","383719","509768","1404","514392","NA","515919","1406","234798","374919","516019","516423","515918","516019","Flanker Task","208","102281","224","yes","1024"
"92.4444444444","92.4444444444","456.515555556","456.515555556","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","224","0","0","0","224","0","224","0","224","0","0","0","224","224","224","224","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","435","NA","100264","13577","8799","435","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","516924","101671","248375","383719","509768","1404","516424","NA","517951","1406","234798","374919","518051","518487","517950","518051","Flanker Task","208","102716","225","yes","1024"
"92.4778761062","92.4778761062","456.292035398","456.292035398","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","225","0","0","0","225","0","225","0","225","0","0","0","225","225","225","225","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","406","NA","100264","13577","8799","406","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","519489","101671","248375","383719","518489","1404","518989","NA","520516","1406","234798","374919","520616","521023","520515","520616","Flanker Task","209","103122","226","yes","1024"
"92.5110132159","92.5110132159","456.052863436","456.052863436","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","226","0","0","0","226","0","226","0","226","0","0","0","226","226","226","226","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","402","NA","100264","13577","8799","402","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","521525","101671","248375","383719","518489","1404","521025","NA","522552","1406","234798","374919","522652","523055","522551","522652","Flanker Task","210","103524","227","yes","1024"
"92.1052631579","92.1052631579","455.675438596","455.675438596","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","227","0","0","0","227","0","227","0","227","0","0","0","227","227","227","227","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","370","NA","100264","13577","8799","370","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","523557","101671","248375","383719","518489","1404","523057","NA","524584","1406","234798","374919","524684","525055","524583","524684","Flanker Task","210","103894","228","yes","1024"
"92.1397379913","92.1397379913","455.56768559","455.56768559","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","228","0","0","0","228","0","228","0","228","0","0","0","228","228","228","228","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","h","s","431","NA","100264","13577","8799","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","526056","101671","248375","383719","525056","1404","525556","NA","527083","1406","234798","374919","527183","527615","527082","527183","Flanker Task","211","104325","229","yes","1024"
"92.1739130435","92.1739130435","455.443478261","455.443478261","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","229","0","0","0","229","0","229","0","229","0","0","0","229","229","229","229","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","427","NA","100264","13577","8799","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","528116","101671","248375","383719","525056","1404","527616","NA","529143","1406","234798","374919","529243","529671","529142","529243","Flanker Task","212","104752","230","yes","1024"
"92.2077922078","92.2077922078","455.207792208","455.207792208","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","230","0","0","0","230","0","230","0","230","0","0","0","230","230","230","230","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","h","s","401","NA","100264","13577","8799","401","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","530173","101671","248375","383719","525056","1404","529673","NA","531200","1406","234798","374919","531300","531702","531199","531300","Flanker Task","213","105153","231","yes","1024"
"92.2413793103","92.2413793103","455.431034483","455.431034483","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","231","0","0","0","231","0","231","0","231","0","0","0","231","231","231","231","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","h","s","507","NA","100264","13577","8799","507","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","532204","101671","248375","383719","525056","1404","531704","NA","533231","1406","234798","374919","533331","533839","533230","533331","Flanker Task","214","105660","232","yes","1024"
"92.2746781116","92.2746781116","455.849785408","455.849785408","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","232","0","0","0","232","0","232","0","232","0","0","0","232","232","232","232","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","h","s","553","NA","100264","13577","8799","553","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","534341","101671","248375","383719","525056","1404","533841","NA","535368","1406","234798","374919","535468","536022","535367","535468","Flanker Task","215","106213","233","yes","1024"
"92.3076923077","92.3076923077","455.521367521","455.521367521","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","233","0","0","0","233","0","233","0","233","0","0","0","233","233","233","233","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","379","NA","100264","13577","8799","379","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","536524","101671","248375","383719","525056","1404","536024","NA","537551","1406","234798","374919","537651","538031","537550","537651","Flanker Task","216","106592","234","yes","1024"
"92.3404255319","92.3404255319","455.293617021","455.293617021","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","234","0","0","0","234","0","234","0","234","0","0","0","234","234","234","234","09/26/21 13:03:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","h","h","402","NA","100264","13577","8799","402","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","538533","101671","248375","383719","525056","1404","538033","NA","539560","1406","234798","374919","539660","540063","539559","539660","Flanker Task","217","106994","235","yes","1024"
