subject,condition,distance,error,RT,side
8,incongruent,1,0,1250,right
8,congruent,2,0,1047,right
8,incongruent,3,0,1110,right
8,congruent,2,0,1000,right
8,incongruent,1,0,1172,right
8,incongruent,4,0,1281,right
8,incongruent,4,0,1125,right
8,incongruent,4,0,1140,right
8,congruent,3,0,1032,right
8,incongruent,2,0,3172,right
8,congruent,3,0,1172,right
8,congruent,1,0,1250,right
8,congruent,1,0,1218,right
8,incongruent,2,0,1141,right
8,congruent,3,0,1188,right
8,congruent,1,0,1109,right
8,congruent,4,0,1125,right
8,congruent,4,0,1187,right
8,congruent,2,0,766,right
8,incongruent,3,0,1063,right
8,incongruent,2,0,1234,right
8,incongruent,3,0,1047,right
8,congruent,4,0,922,right
8,incongruent,4,0,1109,right
8,congruent,2,0,1078,right
8,incongruent,1,0,1125,right
8,congruent,3,0,1110,right
8,congruent,1,0,1234,right
8,congruent,4,0,954,right
8,congruent,4,0,1188,right
8,incongruent,3,0,1094,right
8,congruent,3,0,1062,right
8,incongruent,2,0,906,right
8,incongruent,1,0,906,right
8,incongruent,3,0,1093,right
8,incongruent,2,0,1109,right
8,congruent,3,0,1015,right
8,congruent,1,0,844,right
8,congruent,1,0,1235,right
8,congruent,2,0,1093,right
8,congruent,2,0,1625,right
8,incongruent,2,0,1015,right
8,incongruent,1,0,1015,right
8,incongruent,4,0,1204,right
8,incongruent,4,0,1204,right
8,incongruent,3,0,984,right
8,congruent,4,0,953,right
8,incongruent,1,0,2531,right
8,incongruent,4,0,860,right
8,incongruent,2,0,1125,right
8,incongruent,4,0,938,right
8,incongruent,3,0,1187,right
8,congruent,4,0,937,right
8,congruent,4,0,1046,right
8,congruent,3,0,1125,right
8,congruent,2,0,1265,right
8,incongruent,2,0,1000,right
8,congruent,1,0,1156,right
8,incongruent,3,0,1078,right
8,incongruent,4,0,1171,right
8,incongruent,1,0,922,right
8,congruent,2,0,938,right
8,incongruent,2,0,1015,right
8,congruent,3,0,1016,right
8,incongruent,3,0,1187,right
8,congruent,1,0,1297,right
8,incongruent,1,0,844,right
8,congruent,3,0,1188,right
8,congruent,1,0,1250,right
8,congruent,2,0,1062,right
9,congruent,2,0,3937,right
9,congruent,1,0,2281,right
9,incongruent,3,0,1969,right
9,incongruent,4,0,1969,right
9,congruent,1,0,2094,right
9,incongruent,1,0,1937,right
9,congruent,4,0,1922,right
9,incongruent,3,0,1969,right
9,congruent,2,0,1765,right
9,incongruent,2,0,1859,right
9,incongruent,3,0,1703,right
9,incongruent,4,0,1969,right
9,congruent,4,0,2203,right
9,congruent,3,0,1719,right
9,congruent,3,0,1610,right
9,incongruent,4,0,1609,right
9,congruent,2,0,1765,right
9,congruent,4,0,1609,right
9,incongruent,1,0,1578,right
9,congruent,3,0,1954,right
9,incongruent,2,0,1594,right
9,congruent,1,0,1641,right
9,incongruent,1,0,2047,right
9,incongruent,2,0,2125,right
9,incongruent,2,0,1969,right
9,incongruent,3,0,1547,right
9,congruent,4,0,2000,right
9,congruent,3,0,1875,right
9,incongruent,4,0,1765,right
9,incongruent,1,0,1547,right
9,incongruent,1,0,1813,right
9,congruent,1,0,1453,right
9,congruent,1,0,2000,right
9,incongruent,3,0,1672,right
9,congruent,4,0,1766,right
9,congruent,2,0,1703,right
9,incongruent,1,0,2188,right
9,congruent,2,0,1641,right
9,congruent,3,0,1875,right
9,incongruent,2,0,1562,right
9,incongruent,4,0,1656,right
9,congruent,3,0,1703,right
9,incongruent,2,0,1531,right
9,congruent,2,0,1578,right
9,congruent,4,0,2015,right
9,incongruent,3,0,1812,right
9,congruent,1,0,1547,right
9,incongruent,4,0,1454,right
9,incongruent,2,0,1422,right
9,congruent,2,0,1594,right
9,congruent,1,0,1657,right
9,incongruent,2,0,1750,right
9,incongruent,3,0,1390,right
9,incongruent,3,0,1485,right
9,incongruent,1,0,1407,right
9,congruent,3,0,1438,right
9,congruent,4,0,1891,right
9,incongruent,1,0,1875,right
9,incongruent,4,0,1547,right
9,congruent,3,0,1656,right
9,congruent,1,0,1329,right
9,congruent,2,0,1734,right
9,congruent,3,0,1625,right
9,congruent,1,0,1593,right
9,incongruent,3,0,1750,right
9,incongruent,4,0,1532,right
9,congruent,4,0,1688,right
9,incongruent,2,0,1641,right
9,congruent,4,0,1516,right
9,incongruent,4,0,1719,right
9,congruent,2,0,1765,right
9,incongruent,1,0,1469,right
9,incongruent,4,0,1625,right
9,incongruent,2,0,1797,right
9,incongruent,2,0,1859,right
9,congruent,2,0,1516,right
9,congruent,4,0,1547,right
9,incongruent,4,0,1468,right
9,incongruent,3,0,1469,right
9,incongruent,3,0,1609,right
9,congruent,3,0,1234,right
9,incongruent,2,0,1875,right
9,congruent,3,0,1531,right
9,incongruent,1,0,1453,right
9,incongruent,3,0,1766,right
9,congruent,4,0,1422,right
9,incongruent,1,0,1563,right
9,congruent,2,0,1516,right
9,congruent,1,0,1359,right
9,incongruent,4,0,1328,right
9,congruent,2,0,1328,right
9,congruent,3,0,1610,right
9,congruent,1,0,1313,right
9,congruent,1,0,1422,right
9,congruent,4,0,1906,right
9,incongruent,1,0,1344,right
9,congruent,4,0,1719,right
9,congruent,2,0,1515,right
9,congruent,2,0,1750,right
9,incongruent,4,0,1734,right
9,incongruent,1,0,1656,right
9,congruent,2,0,1328,right
9,incongruent,2,0,1672,right
9,congruent,1,0,1578,right
9,incongruent,3,0,1828,right
9,congruent,1,0,1984,right
9,incongruent,1,0,1437,right
9,incongruent,3,0,1703,right
9,congruent,1,0,1735,right
9,incongruent,3,0,1859,right
9,incongruent,2,0,1656,right
9,incongruent,4,0,1812,right
9,congruent,3,0,1625,right
9,congruent,4,0,1625,right
9,congruent,3,0,1172,right
9,incongruent,1,0,1578,right
9,congruent,3,0,2141,right
9,incongruent,2,0,1609,right
9,incongruent,4,0,1937,right
9,congruent,4,0,1500,right
9,congruent,3,0,1875,right
9,congruent,1,0,2250,right
9,incongruent,1,0,1610,right
9,congruent,1,0,1797,right
9,incongruent,4,0,1766,right
9,incongruent,4,0,1157,right
9,congruent,4,0,1406,right
9,congruent,1,0,1922,right
9,congruent,2,0,1469,right
9,incongruent,2,0,1312,right
9,incongruent,3,0,1796,right
9,congruent,3,0,1688,right
9,incongruent,3,0,1250,right
9,incongruent,4,0,1594,right
9,incongruent,2,0,1703,right
9,congruent,4,0,1375,right
9,congruent,2,0,1703,right
9,incongruent,1,0,1672,right
9,congruent,3,0,1562,right
9,incongruent,1,0,2219,right
9,incongruent,3,0,1594,right
9,congruent,2,0,1766,right
9,incongruent,2,0,1610,right
9,congruent,4,0,1515,right
9,congruent,4,0,2375,right
9,incongruent,3,0,1844,right
9,congruent,1,0,1781,right
9,incongruent,1,0,1719,right
9,congruent,1,0,1719,right
9,congruent,2,0,1641,right
9,incongruent,1,0,1844,right
9,congruent,1,0,2031,right
9,incongruent,4,0,1859,right
9,incongruent,2,0,1766,right
9,incongruent,3,0,1625,right
9,congruent,3,0,1328,right
9,congruent,2,0,1422,right
9,congruent,4,0,1781,right
9,congruent,3,0,1641,right
9,incongruent,3,0,1563,right
9,congruent,4,0,1500,right
9,incongruent,4,0,1547,right
9,congruent,2,0,1907,right
9,incongruent,2,0,1703,right
9,incongruent,4,0,1641,right
9,incongruent,1,0,1828,right
9,congruent,3,0,1766,right
9,incongruent,2,0,1422,right
9,incongruent,1,0,1625,right
9,congruent,3,0,1422,right
9,congruent,3,0,1469,right
9,incongruent,2,0,1719,right
9,congruent,4,0,1703,right
9,congruent,4,0,1719,right
9,congruent,4,0,1547,right
9,incongruent,3,0,1937,right
9,incongruent,4,0,1500,right
9,incongruent,4,0,1610,right
9,incongruent,1,0,1641,right
9,incongruent,2,0,1656,right
9,congruent,2,0,1609,right
9,incongruent,4,0,1641,right
9,incongruent,1,0,2110,right
9,congruent,2,0,1860,right
9,incongruent,3,0,1406,right
9,congruent,3,0,1578,right
9,congruent,1,0,2000,right
9,congruent,2,0,1844,right
9,incongruent,2,0,1625,right
9,incongruent,3,0,1485,right
9,congruent,1,0,1610,right
9,congruent,1,0,1578,right
10,congruent,3,0,3469,right
10,congruent,4,0,2156,right
10,congruent,1,0,1922,right
10,incongruent,4,0,3953,right
10,incongruent,2,0,2328,right
10,incongruent,1,0,3125,right
10,congruent,1,0,2329,right
10,incongruent,1,0,2703,right
10,incongruent,3,0,1860,right
10,incongruent,2,0,2657,right
10,incongruent,2,0,2125,right
10,incongruent,3,0,2625,right
10,incongruent,4,0,2453,right
10,congruent,4,0,2157,right
10,congruent,3,0,1907,right
10,congruent,4,0,1610,right
10,incongruent,4,0,2047,right
10,incongruent,1,0,1953,right
10,incongruent,3,0,1860,right
10,congruent,2,0,1985,right
10,congruent,3,0,1750,right
10,congruent,2,0,1891,right
10,congruent,2,0,2000,right
10,congruent,1,0,1640,right
10,congruent,4,0,1828,right
10,congruent,4,0,1718,right
10,congruent,1,0,1969,right
10,incongruent,3,0,1766,right
10,congruent,1,0,2016,right
10,incongruent,4,0,1906,right
10,incongruent,3,0,1922,right
10,incongruent,1,0,1609,right
10,congruent,2,0,2094,right
10,congruent,3,0,1985,right
10,incongruent,1,0,1578,right
10,incongruent,4,0,1953,right
10,congruent,3,0,1954,right
10,congruent,1,0,1703,right
10,incongruent,1,0,1281,right
10,congruent,4,0,1375,right
10,incongruent,2,0,1656,right
10,incongruent,2,0,1734,right
10,incongruent,2,0,1750,right
10,incongruent,3,0,1719,right
10,congruent,3,0,1391,right
10,congruent,2,0,1390,right
10,incongruent,4,0,1828,right
10,congruent,2,0,1594,right
10,congruent,4,0,1875,right
10,incongruent,3,0,1984,right
10,congruent,2,0,1688,right
10,incongruent,1,0,1891,right
10,congruent,1,0,1594,right
10,incongruent,3,0,1922,right
10,congruent,3,0,1766,right
10,incongruent,2,0,1609,right
10,congruent,3,0,1750,right
10,incongruent,4,0,1609,right
10,congruent,3,0,1656,right
10,incongruent,4,0,1860,right
10,congruent,4,0,1453,right
10,incongruent,1,0,1687,right
10,congruent,2,0,1609,right
10,congruent,2,0,1281,right
10,congruent,1,0,1703,right
10,incongruent,2,0,1453,right
10,incongruent,4,0,1500,right
10,incongruent,1,0,1859,right
10,congruent,1,0,1672,right
10,incongruent,2,0,1485,right
10,congruent,4,0,1625,right
10,incongruent,3,0,1594,right
10,congruent,2,0,2016,right
10,congruent,1,0,1375,right
10,incongruent,3,0,1687,right
10,congruent,4,0,1485,right
10,incongruent,4,0,1813,right
10,incongruent,4,0,1890,right
10,incongruent,2,0,1422,right
10,congruent,1,0,1719,right
10,congruent,2,0,1609,right
10,congruent,4,0,1531,right
10,congruent,2,0,1485,right
10,incongruent,4,0,1422,right
10,congruent,4,0,1110,right
10,congruent,1,0,1094,right
10,incongruent,1,0,1469,right
10,incongruent,2,0,1282,right
10,incongruent,1,0,1500,right
10,incongruent,3,0,1516,right
10,congruent,3,0,1406,right
10,incongruent,1,0,1765,right
10,congruent,3,0,1422,right
10,congruent,3,0,1672,right
10,incongruent,2,0,1500,right
10,incongruent,3,0,1860,right
10,incongruent,3,0,1562,right
10,incongruent,2,0,1406,right
10,congruent,4,0,1484,right
10,congruent,3,0,1594,right
10,congruent,3,0,1688,right
10,incongruent,1,0,1937,right
10,incongruent,4,0,1547,right
10,congruent,2,0,1375,right
10,congruent,3,0,1344,right
10,congruent,2,0,1625,right
10,incongruent,2,0,1359,right
10,congruent,1,0,1656,right
10,congruent,1,0,1844,right
10,incongruent,4,0,1610,right
10,congruent,4,0,1547,right
10,congruent,4,0,1343,right
10,incongruent,3,0,1703,right
10,congruent,1,0,1469,right
10,congruent,2,0,1313,right
10,incongruent,1,0,1531,right
10,incongruent,3,0,1547,right
10,incongruent,1,0,1188,right
10,incongruent,4,0,1422,right
10,incongruent,2,0,1500,right
10,congruent,2,0,1672,right
10,incongruent,3,0,1719,right
10,incongruent,4,0,1500,right
10,congruent,2,0,1610,right
10,incongruent,1,0,1563,right
10,incongruent,4,0,1657,right
10,congruent,1,0,1500,right
10,congruent,2,0,1375,right
10,congruent,4,0,1187,right
10,congruent,1,0,1188,right
10,congruent,4,0,1203,right
10,congruent,3,0,1375,right
10,congruent,3,0,1375,right
10,incongruent,3,0,1218,right
10,incongruent,2,0,1375,right
10,congruent,4,0,1218,right
10,congruent,3,0,1422,right
10,congruent,1,0,1532,right
10,incongruent,2,0,1547,right
10,incongruent,1,0,1469,right
10,incongruent,3,0,1203,right
10,incongruent,1,0,1922,right
10,incongruent,4,0,1563,right
10,incongruent,2,0,1375,right
10,congruent,3,0,1312,right
10,incongruent,1,0,1625,right
10,incongruent,4,0,1453,right
10,congruent,2,0,1907,right
10,congruent,2,0,1469,right
10,incongruent,2,0,1125,right
10,congruent,2,0,1281,right
10,incongruent,2,0,1422,right
10,congruent,3,0,1500,right
10,congruent,4,0,1438,right
10,incongruent,1,0,1484,right
10,congruent,3,0,1297,right
10,congruent,1,0,1312,right
10,congruent,1,0,1437,right
10,congruent,4,0,1032,right
10,incongruent,3,0,1406,right
10,incongruent,3,0,1156,right
10,congruent,1,0,1391,right
10,incongruent,2,0,1453,right
10,congruent,4,0,1453,right
10,incongruent,4,0,1156,right
10,incongruent,3,0,1515,right
10,incongruent,1,0,1219,right
10,incongruent,4,0,1390,right
10,congruent,4,0,1359,right
10,congruent,1,0,1438,right
10,incongruent,3,0,1828,right
10,incongruent,1,0,1375,right
10,congruent,3,0,1656,right
10,incongruent,1,0,1359,right
10,incongruent,1,0,1219,right
10,incongruent,2,0,1469,right
10,incongruent,2,0,1281,right
10,incongruent,4,0,1360,right
10,incongruent,3,0,1281,right
10,congruent,4,0,1063,right
10,congruent,2,0,1359,right
10,incongruent,2,0,1172,right
10,incongruent,3,0,1750,right
10,incongruent,4,0,1219,right
10,incongruent,4,0,1766,right
10,congruent,1,0,1516,right
10,congruent,2,0,1828,right
10,congruent,4,0,1360,right
10,congruent,1,0,1422,right
10,congruent,2,0,1813,right
10,congruent,3,0,1125,right
10,congruent,3,0,1390,right
11,incongruent,1,1,3765,right
11,incongruent,1,0,2641,right
11,congruent,1,0,1687,right
11,incongruent,3,1,1141,right
11,congruent,2,0,1250,right
11,congruent,4,0,1047,right
11,incongruent,2,0,1610,right
11,incongruent,4,0,1437,right
11,congruent,1,0,1469,right
11,congruent,4,0,1171,right
11,incongruent,3,0,1782,right
11,congruent,4,0,1188,right
11,congruent,3,0,1203,right
11,incongruent,3,0,1953,right
11,congruent,1,0,1797,right
11,incongruent,4,0,1485,right
11,congruent,3,0,1250,right
11,congruent,3,0,1703,right
11,incongruent,2,0,1813,right
11,congruent,2,0,1390,right
11,incongruent,1,0,1688,right
11,congruent,2,0,1125,right
11,incongruent,2,0,1625,right
11,incongruent,4,0,1453,right
11,incongruent,2,0,2469,right
11,incongruent,3,0,1266,right
11,incongruent,3,0,1328,right
11,incongruent,2,0,1578,right
11,congruent,4,0,1391,right
11,incongruent,2,0,1500,right
11,incongruent,1,0,1406,right
11,congruent,2,0,1422,right
11,congruent,4,0,1547,right
11,congruent,3,0,1047,right
11,incongruent,4,0,1485,right
11,incongruent,1,0,1172,right
11,congruent,1,0,1218,right
11,congruent,2,0,1250,right
11,congruent,2,0,1453,right
11,congruent,3,0,1578,right
11,incongruent,4,0,1531,right
11,incongruent,3,0,1812,right
11,congruent,1,0,1703,right
11,congruent,1,0,1718,right
11,congruent,4,0,1344,right
11,congruent,3,0,1235,right
11,incongruent,1,0,1390,right
11,incongruent,4,0,1359,right
11,incongruent,2,0,1922,right
11,congruent,2,0,1125,right
11,congruent,2,0,1297,right
11,congruent,4,0,1156,right
11,incongruent,3,0,1610,right
11,incongruent,4,0,1343,right
11,congruent,4,0,1391,right
11,congruent,1,0,1453,right
11,congruent,1,0,1609,right
11,incongruent,4,0,1297,right
11,congruent,3,0,1344,right
11,congruent,3,0,1344,right
11,congruent,4,0,1610,right
11,incongruent,4,0,1969,right
11,incongruent,2,0,1390,right
11,incongruent,2,0,1859,right
11,congruent,3,0,1203,right
11,incongruent,1,0,1469,right
11,incongruent,3,0,1203,right
11,incongruent,1,0,1328,right
11,incongruent,1,0,1625,right
11,congruent,1,0,1828,right
11,incongruent,3,0,1360,right
11,congruent,2,0,1485,right
11,incongruent,1,0,1469,right
11,incongruent,3,0,1313,right
11,congruent,2,0,1297,right
11,incongruent,3,0,1719,right
11,incongruent,4,0,1797,right
11,incongruent,1,0,1406,right
11,incongruent,4,0,1265,right
11,incongruent,1,0,1141,right
11,congruent,3,0,1078,right
11,congruent,1,0,1406,right
11,incongruent,2,0,1718,right
11,congruent,3,0,1281,right
11,incongruent,3,0,1343,right
11,congruent,4,0,937,right
11,incongruent,4,0,1297,right
11,congruent,3,0,1125,right
11,congruent,1,0,1266,right
11,congruent,1,0,1625,right
11,incongruent,2,0,1125,right
11,congruent,2,0,1140,right
11,congruent,4,0,1000,right
11,congruent,4,0,954,right
11,incongruent,2,0,1172,right
11,congruent,2,0,1093,right
11,congruent,1,0,860,right
11,incongruent,2,0,1187,right
11,congruent,4,0,1265,right
11,congruent,4,0,906,right
11,congruent,3,0,1797,right
11,incongruent,4,0,1891,right
11,incongruent,3,0,906,right
11,congruent,1,0,1110,right
11,incongruent,4,0,1532,right
11,congruent,2,0,1031,right
11,incongruent,1,0,1203,right
11,incongruent,4,0,1235,right
11,congruent,3,0,890,right
11,incongruent,1,0,2485,right
11,congruent,4,0,1156,right
11,congruent,2,0,1110,right
11,congruent,1,0,2313,right
11,congruent,3,0,1078,right
11,incongruent,3,0,1250,right
11,incongruent,3,0,859,right
11,congruent,2,0,984,right
11,incongruent,2,0,1312,right
11,incongruent,2,0,1203,right
11,incongruent,1,0,2328,right
11,incongruent,2,0,1328,right
11,incongruent,3,0,1187,right
11,incongruent,4,0,1375,right
11,congruent,2,0,1422,right
11,congruent,4,0,2063,right
11,incongruent,1,0,1281,right
11,congruent,3,0,1109,right
11,incongruent,2,0,1594,right
11,congruent,1,0,1312,right
11,congruent,2,0,1000,right
11,incongruent,1,0,1031,right
11,incongruent,2,0,1531,right
11,congruent,1,0,1156,right
11,congruent,3,0,1000,right
11,incongruent,3,0,1657,right
11,congruent,1,0,1297,right
11,congruent,4,0,1125,right
11,incongruent,4,0,1125,right
11,incongruent,4,0,1297,right
11,congruent,4,0,1062,right
11,congruent,2,0,1219,right
11,incongruent,3,0,1172,right
11,congruent,3,0,1047,right
11,incongruent,1,0,1125,right
11,congruent,4,0,1406,right
11,incongruent,3,0,1235,right
11,congruent,2,0,1328,right
11,congruent,3,0,2172,right
11,congruent,2,0,1343,right
11,congruent,3,0,1344,right
11,congruent,4,0,1078,right
11,incongruent,3,0,1687,right
11,incongruent,2,0,1359,right
11,congruent,3,0,1219,right
11,incongruent,2,0,1344,right
11,incongruent,1,0,1125,right
11,incongruent,3,0,1156,right
11,congruent,4,0,1359,right
11,incongruent,4,0,1329,right
11,congruent,1,0,1188,right
11,congruent,1,0,1438,right
11,incongruent,4,0,1235,right
11,congruent,2,0,1531,right
11,incongruent,2,0,1219,right
11,incongruent,4,0,1109,right
11,incongruent,1,0,1282,right
11,congruent,1,0,1421,right
11,incongruent,1,0,1453,right
11,incongruent,3,0,1406,right
11,incongruent,3,0,1093,right
11,incongruent,1,0,1188,right
11,incongruent,4,0,1188,right
11,congruent,1,0,1156,right
11,incongruent,4,0,1250,right
11,congruent,1,0,1047,right
11,incongruent,3,0,1140,right
11,congruent,4,0,1422,right
11,congruent,4,0,1172,right
11,incongruent,1,0,1266,right
11,congruent,2,0,1031,right
11,congruent,4,0,1188,right
11,incongruent,2,0,1859,right
